idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,PagDiagnosiDiGravidanza,DataAnalisiPag,NumeroCampionePag
-9223372036723833489,-9223372036848627520,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,56.0
-9223372036723833542,-9223372036848632832,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,44.0
-9223372036723833544,-9223372036848642281,21,BZ,C4,11,11,1,2018,NEGATIVA,2018-01-11,41.0
-9223372036723833554,-9223372036848636160,21,BZ,C4,11,12,1,2018,RIVEDIBILE,2018-01-12,34.0
-9223372036723833557,-9223372036848640918,21,BZ,C4,11,12,1,2018,RIVEDIBILE,2018-01-12,36.0
-9223372036723833558,-9223372036848654364,21,BZ,C4,11,12,1,2018,NEGATIVA,2018-01-12,166913.0
-9223372036723833581,-9223372036848626070,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,80.0
-9223372036723833583,-9223372036848627511,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,79.0
-9223372036723833589,-9223372036848646409,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,69.0
-9223372036723833597,-9223372036848630993,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,140.0
-9223372036723833659,-9223372036848632852,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,57.0
-9223372036723833680,-9223372036848617586,21,BZ,C4,11,4,1,2018,POSITIVA,2018-01-04,64.0
-9223372036723833709,-9223372036848622489,21,BZ,C4,11,23,1,2018,POSITIVA,2018-01-23,67.0
-9223372036723833713,-9223372036848625931,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,66.0
-9223372036723833746,-9223372036848633457,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,146.0
-9223372036723833751,-9223372036848660340,21,BZ,C4,11,12,1,2018,NEGATIVA,2018-01-12,116.0
-9223372036723833776,-9223372036848654015,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,58.0
-9223372036723833821,-9223372036848622736,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,20.0
-9223372036723833866,-9223372036848622625,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,65.0
-9223372036723833867,-9223372036848647496,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,56.0
-9223372036723833868,-9223372036848651482,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,55.0
-9223372036723834503,-9223372036848632318,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,19.0
-9223372036723834678,-9223372036848640894,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,330.0
-9223372036723834679,-9223372036848651698,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,312.0
-9223372036723834687,-9223372036848661719,21,BZ,C4,11,2,1,2018,POSITIVA,2018-01-02,259.0
-9223372036723834805,-9223372036848616584,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,84.0
-9223372036723834808,-9223372036848624521,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,82.0
-9223372036723834811,-9223372036848632301,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,79.0
-9223372036723834837,-9223372036848642811,21,BZ,C4,11,29,1,2018,POSITIVA,2018-01-29,267.0
-9223372036723834841,-9223372036848649178,21,BZ,C4,11,29,1,2018,POSITIVA,2018-01-29,254.0
-9223372036723834845,-9223372036848653118,21,BZ,C4,11,29,1,2018,POSITIVA,2018-01-29,247.0
-9223372036723834860,-9223372036848630501,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,25.0
-9223372036723834880,-9223372036848653731,21,BZ,C4,11,18,1,2018,NEGATIVA,2018-01-18,70.0
-9223372036723834903,-9223372036848623725,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,167.0
-9223372036723834905,-9223372036848623734,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,170.0
-9223372036723834906,-9223372036848626506,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,166.0
-9223372036723834911,-9223372036848635234,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,160.0
-9223372036723834913,-9223372036848635243,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,162.0
-9223372036723834916,-9223372036848640288,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,158.0
-9223372036723834917,-9223372036848645215,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,159.0
-9223372036723834920,-9223372036849144840,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,145.0
-9223372036723834944,-9223372036848623713,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,212.0
-9223372036723834946,-9223372036848623735,21,BZ,C4,11,16,1,2018,NEGATIVA,2018-01-16,213.0
-9223372036723834948,-9223372036848629495,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,208.0
-9223372036723834949,-9223372036848635225,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,203.0
-9223372036723834951,-9223372036848636676,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,206.0
-9223372036723834952,-9223372036848640274,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,204.0
-9223372036723834953,-9223372036848645218,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,192.0
-9223372036723834954,-9223372036848651174,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,186.0
-9223372036723834957,-9223372036848660008,21,BZ,C4,11,16,1,2018,NEGATIVA,2018-01-16,168.0
-9223372036723834961,-9223372036849143305,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,214.0
-9223372036723834962,-9223372036850280363,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,210.0
-9223372036723834964,-9223372036848629465,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,42.0
-9223372036723834965,-9223372036848629477,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,41.0
-9223372036723834966,-9223372036848630233,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,40.0
-9223372036723834968,-9223372036848648372,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,15.0
-9223372036723834977,-9223372036848635236,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,202.0
-9223372036723834978,-9223372036848636542,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,200.0
-9223372036723834981,-9223372036848645234,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,194.0
-9223372036723834986,-9223372036848662500,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,112.0
-9223372036723834987,-9223372036849104526,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,204.0
-9223372036723834988,-9223372036849109183,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,205.0
-9223372036723835015,-9223372036848648854,21,BZ,C4,11,19,1,2018,POSITIVA,2018-01-19,40.0
-9223372036723835028,-9223372036848625453,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,83.0
-9223372036723835050,-9223372036848630218,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,141.0
-9223372036723835051,-9223372036848630237,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,140.0
-9223372036723835052,-9223372036848638737,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,133.0
-9223372036723835054,-9223372036848645620,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,129.0
-9223372036723835056,-9223372036848651005,21,BZ,C4,11,11,1,2018,NEGATIVA,2018-01-11,127.0
-9223372036723835063,-9223372036848625472,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,114.0
-9223372036723835065,-9223372036848630250,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,113.0
-9223372036723835067,-9223372036848630251,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,112.0
-9223372036723835069,-9223372036848635432,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,109.0
-9223372036723835073,-9223372036848642785,21,BZ,C4,11,10,1,2018,NEGATIVA,2018-01-10,104.0
-9223372036723835078,-9223372036848635435,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,61.0
-9223372036723835079,-9223372036848638727,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,59.0
-9223372036723835080,-9223372036848645647,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,56.0
-9223372036723835086,-9223372036848630204,21,BZ,C4,11,9,1,2018,NEGATIVA,2018-01-09,115.0
-9223372036723835088,-9223372036848634598,21,BZ,C4,11,9,1,2018,POSITIVA,2018-01-09,111.0
-9223372036723835092,-9223372036848657314,21,BZ,C4,11,9,1,2018,POSITIVA,2018-01-09,98.0
-9223372036723835095,-9223372036848662007,21,BZ,C4,11,9,1,2018,NEGATIVA,2018-01-09,85.0
-9223372036723835104,-9223372036848635418,21,BZ,C4,11,27,1,2018,NEGATIVA,2018-01-27,74.0
-9223372036723835132,-9223372036848625460,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,22.0
-9223372036723835135,-9223372036848657316,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,18.0
-9223372036723835174,-9223372036848625484,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,327.0
-9223372036723835177,-9223372036848630213,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,318.0
-9223372036723835189,-9223372036848655035,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,282.0
-9223372036723835193,-9223372036848657742,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,276.0
-9223372036723835195,-9223372036849128662,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,298.0
-9223372036723835196,-9223372036849128742,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,316.0
-9223372036723835217,-9223372036848623335,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,62.0
-9223372036723835220,-9223372036848641450,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,58.0
-9223372036723835222,-9223372036848654587,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,52.0
-9223372036723835225,-9223372036848629630,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,120.0
-9223372036723835227,-9223372036848629647,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,121.0
-9223372036723835229,-9223372036848636681,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,118.0
-9223372036723835236,-9223372036848652750,21,BZ,C4,11,20,1,2018,NEGATIVA,2018-01-20,108.0
-9223372036723835239,-9223372036848660825,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,94.0
-9223372036723835240,-9223372036849123011,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,100.0
-9223372036723835242,-9223372036848629651,21,BZ,C4,11,3,1,2018,POSITIVA,2018-01-03,65.0
-9223372036723835243,-9223372036848648542,21,BZ,C4,11,3,1,2018,POSITIVA,2018-01-03,58.0
-9223372036723835297,-9223372036848644585,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,113.0
-9223372036723835299,-9223372036848649789,21,BZ,C4,11,17,1,2018,POSITIVA,2018-01-17,109.0
-9223372036723835337,-9223372036848636663,21,BZ,C4,11,31,1,2018,POSITIVA,2018-01-31,8.0
-9223372036723835339,-9223372036848644593,21,BZ,C4,11,31,1,2018,POSITIVA,2018-01-31,6.0
-9223372036723835346,-9223372036848626512,21,BZ,C4,11,27,1,2018,NEGATIVA,2018-01-27,69.0
-9223372036723835347,-9223372036848635201,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,68.0
-9223372036723835348,-9223372036848635211,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,66.0
-9223372036723835350,-9223372036848642047,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,64.0
-9223372036723835353,-9223372036848660843,21,BZ,C4,11,27,1,2018,NEGATIVA,2018-01-27,55.0
-9223372036723835376,-9223372036848629637,21,BZ,C4,11,14,1,2018,POSITIVA,2018-01-14,60.0
-9223372036723835435,-9223372036848629638,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,81.0
-9223372036723835436,-9223372036848629639,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,80.0
-9223372036723835437,-9223372036848634610,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,78.0
-9223372036723835438,-9223372036848636649,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,79.0
-9223372036723835441,-9223372036848649787,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,76.0
-9223372036723835443,-9223372036848656133,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,71.0
-9223372036723835447,-9223372036848620452,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,7.0
-9223372036723835451,-9223372036848623403,21,BZ,C4,11,22,1,2018,POSITIVA,2018-01-22,46.0
-9223372036723835452,-9223372036848648354,21,BZ,C4,11,22,1,2018,POSITIVA,2018-01-22,35.0
-9223372036723835454,-9223372036848653790,21,BZ,C4,11,22,1,2018,NEGATIVA,2018-01-22,31.0
-9223372036723835459,-9223372036848626501,21,BZ,C4,11,6,1,2018,POSITIVA,2018-01-06,29.0
-9223372036723835460,-9223372036848629618,21,BZ,C4,11,6,1,2018,POSITIVA,2018-01-06,30.0
-9223372036723835470,-9223372036848620448,21,BZ,C4,11,5,1,2018,POSITIVA,2018-01-05,54.0
-9223372036723835476,-9223372036848648380,21,BZ,C4,11,28,1,2018,POSITIVA,2018-01-28,116.0
-9223372036723835477,-9223372036848649933,21,BZ,C4,11,28,1,2018,POSITIVA,2018-01-28,118.0
-9223372036723835501,-9223372036848620478,21,BZ,C4,11,22,1,2018,POSITIVA,2018-01-22,35.0
-9223372036723835502,-9223372036848634626,21,BZ,C4,11,22,1,2018,POSITIVA,2018-01-22,33.0
-9223372036723835503,-9223372036848638734,21,BZ,C4,11,22,1,2018,POSITIVA,2018-01-22,34.0
-9223372036723835506,-9223372036848657376,21,BZ,C4,11,22,1,2018,NEGATIVA,2018-01-22,27.0
-9223372036723835522,-9223372036849431341,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,13.0
-9223372036723835605,-9223372036848631134,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,49.0
-9223372036723835606,-9223372036848634592,21,BZ,C4,11,12,1,2018,POSITIVA,2018-01-12,51.0
-9223372036723835620,-9223372036848642041,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,39.0
-9223372036723835623,-9223372036848656137,21,BZ,C4,11,11,1,2018,POSITIVA,2018-01-11,14.0
-9223372036723835666,-9223372036848660846,21,BZ,C4,11,13,1,2018,NEGATIVA,2018-01-13,44.0
-9223372036723835667,-9223372036848635214,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,115.0
-9223372036723835668,-9223372036848648334,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,114.0
-9223372036723835671,-9223372036848653025,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,108.0
-9223372036723835672,-9223372036848653026,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,110.0
-9223372036723835673,-9223372036848655974,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,104.0
-9223372036723835677,-9223372036848626515,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,195.0
-9223372036723835680,-9223372036848658268,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,174.0
-9223372036723835724,-9223372036848623952,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,125.0
-9223372036723835725,-9223372036848630506,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,124.0
-9223372036723835733,-9223372036848660321,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,109.0
-9223372036723835737,-9223372036848651024,21,BZ,C4,11,27,1,2018,POSITIVA,2018-01-27,142.0
-9223372036723835739,-9223372036848659041,21,BZ,C4,11,27,1,2018,NEGATIVA,2018-01-27,134.0
-9223372036723835815,-9223372036848642240,21,BZ,C4,11,23,1,2018,NEGATIVA,2018-01-23,59.0
-9223372036723835836,-9223372036849157182,21,BZ,C4,11,30,1,2018,POSITIVA,2018-01-30,79.0
-9223372036723835845,-9223372036848623971,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,109.0
-9223372036723835847,-9223372036848645690,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,104.0
-9223372036723835848,-9223372036848651013,21,BZ,C4,11,15,1,2018,POSITIVA,2018-01-15,97.0
-9223372036723835923,-9223372036848641668,21,BZ,C4,11,7,1,2018,POSITIVA,2018-01-07,20.0
-9223372036723835940,-9223372036848625848,21,BZ,C4,11,28,1,2018,NEGATIVA,2018-01-28,53.0
-9223372036723836209,-9223372036848625462,21,BZ,C4,11,23,1,2018,POSITIVA,2018-01-23,125.0
-9223372036723836210,-9223372036848625535,21,BZ,C4,11,23,1,2018,POSITIVA,2018-01-23,124.0
-9223372036723836213,-9223372036848643368,21,BZ,C4,11,23,1,2018,NEGATIVA,2018-01-23,111.0
-9223372036723836216,-9223372036848656760,21,BZ,C4,11,23,1,2018,POSITIVA,2018-01-23,97.0
-9223372036723836228,-9223372036848651161,21,BZ,C4,11,3,1,2018,POSITIVA,2018-01-03,93.0
-9223372036723836251,-9223372036848643345,21,BZ,C4,11,26,1,2018,POSITIVA,2018-01-26,95.0
-9223372036723836254,-9223372036848643349,21,BZ,C4,11,26,1,2018,NEGATIVA,2018-01-26,93.0
-9223372036723836265,-9223372036848634883,21,BZ,C4,11,24,1,2018,POSITIVA,2018-01-24,15.0
-9223372036723836568,-9223372036848623368,21,BZ,C4,11,23,1,2018,POSITIVA,2018-01-23,45.0
-9223372036723836633,-9223372036848633081,21,BZ,C4,11,16,1,2018,POSITIVA,2018-01-16,47.0
-9223372036723836687,-9223372036848622462,21,BZ,C4,11,24,1,2018,POSITIVA,2018-01-24,38.0
-9223372036723836690,-9223372036848638187,21,BZ,C4,11,24,1,2018,NEGATIVA,2018-01-24,36.0
-9223372036723836784,-9223372036848630174,21,BZ,C4,11,10,1,2018,NEGATIVA,2018-01-10,88.0
-9223372036723836786,-9223372036848647156,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,79.0
-9223372036723836790,-9223372036849125611,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,86.0
-9223372036723836832,-9223372036848651353,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,15.0
-9223372036723836833,-9223372036848655742,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,14.0
-9223372036723836835,-9223372036848662002,21,BZ,C4,11,25,1,2018,POSITIVA,2018-01-25,7.0
-9223372036723836936,-9223372036848631149,21,BZ,C4,11,1,1,2018,POSITIVA,2018-01-01,57.0
-9223372036723836937,-9223372036848637768,21,BZ,C4,11,1,1,2018,POSITIVA,2018-01-01,53.0
-9223372036723836943,-9223372036848648701,21,BZ,C4,11,1,1,2018,NEGATIVA,2018-01-01,51.0
-9223372036723836949,-9223372036848659582,21,BZ,C4,11,1,1,2018,NEGATIVA,2018-01-01,43.0
-9223372036723837198,-9223372036848621697,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,21.0
-9223372036723837296,-9223372036848639074,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,55.0
-9223372036723837308,-9223372036848660671,21,BZ,C4,11,13,1,2018,POSITIVA,2018-01-13,40.0
-9223372036723837349,-9223372036848656282,21,BZ,C4,11,31,1,2018,NEGATIVA,2018-01-31,6.0
-9223372036723837636,-9223372036848626870,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,131.0
-9223372036723837709,-9223372036848627359,21,BZ,C4,11,12,1,2018,NEGATIVA,2018-01-12,104.0
-9223372036723837710,-9223372036848636514,21,BZ,C4,11,12,1,2018,NEGATIVA,2018-01-12,100.0
-9223372036723837721,-9223372036849141583,21,BZ,C4,11,10,1,2018,POSITIVA,2018-01-10,57.0
-9223372036723837723,-9223372036848627327,21,BZ,C4,11,28,1,2018,POSITIVA,2018-01-28,126.0
-9223372036723837733,-9223372036848658828,21,BZ,C4,11,28,1,2018,POSITIVA,2018-01-28,110.0
-9223372036723837741,-9223372036848647752,21,BZ,C4,11,11,1,2018,NEGATIVA,2018-01-11,33.0
-9223372036723837748,-9223372036848647741,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,73.0
-9223372036723837751,-9223372036848647757,21,BZ,C4,11,18,1,2018,NEGATIVA,2018-01-18,74.0
-9223372036723837805,-9223372036848637796,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,122.0
-9223372036723837809,-9223372036848654408,21,BZ,C4,11,20,1,2018,POSITIVA,2018-01-20,112.0
-9223372036723837824,-9223372036848633103,21,BZ,C4,11,21,1,2018,NEGATIVA,2018-01-21,88.0
-9223372036723837827,-9223372036848636192,21,BZ,C4,11,21,1,2018,POSITIVA,2018-01-21,89.0
-9223372036723837832,-9223372036848662064,21,BZ,C4,11,21,1,2018,POSITIVA,2018-01-21,66.0
-9223372036723837904,-9223372036848627318,21,BZ,C4,11,19,1,2018,POSITIVA,2018-01-19,82.0
-9223372036723837915,-9223372036848657399,21,BZ,C4,11,19,1,2018,NEGATIVA,2018-01-19,81.0
-9223372036723838197,-9223372036848620858,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,83.0
-9223372036723838203,-9223372036848649852,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,72.0
-9223372036723838206,-9223372036848656347,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,70.0
-9223372036723838209,-9223372036848662450,21,BZ,C4,11,18,1,2018,POSITIVA,2018-01-18,49.0
-9223372036723839271,-9223372036849152081,21,BZ,C4,11,12,1,2018,NEGATIVA,2018-01-12,141.0
-9223372036723841523,-9223372036848635439,17,BS,C4,11,31,1,2018,POSITIVA,2018-01-31,74333965.0
-9223372036723849413,-9223372036849057039,1,TO,C4,11,30,1,2018,POSITIVA,2018-01-30,75972416.0
-9223372036723849414,-9223372036849057040,1,TO,C4,11,30,1,2018,POSITIVA,2018-01-30,75967780.0
-9223372036723849417,-9223372036849062413,1,TO,C4,11,30,1,2018,POSITIVA,2018-01-30,75944156.0
-9223372036723854957,-9223372036848573635,24,VI,C4,11,3,1,2018,POSITIVA,2018-01-03,73629243.0
-9223372036723854960,-9223372036848662488,24,VI,C4,11,3,1,2018,RIVEDIBILE,2018-01-03,73629359.0
-9223372036723860676,-9223372036848570508,24,VI,C4,11,23,1,2018,POSITIVA,2018-01-23,73495518.0
-9223372036723860695,-9223372036850391113,24,VI,C4,11,23,1,2018,POSITIVA,2018-01-23,73495239.0
-9223372036723869681,-9223372036849415873,17,BS,C4,11,29,1,2018,POSITIVA,2018-01-29,74830366.0
-9223372036723822857,-9223372036848618235,21,BZ,C4,11,29,4,2018,POSITIVA,2018-04-29,73.0
-9223372036723822870,-9223372036848640325,21,BZ,C4,11,29,4,2018,POSITIVA,2018-04-29,62.0
-9223372036723822884,-9223372036848645091,21,BZ,C4,11,29,4,2018,POSITIVA,2018-04-29,7.0
-9223372036723822908,-9223372036848656503,21,BZ,C4,11,29,4,2018,POSITIVA,2018-04-29,17.0
-9223372036723823184,-9223372036848654026,21,BZ,C4,11,25,4,2018,POSITIVA,2018-04-25,29.0
-9223372036723823187,-9223372036848654932,21,BZ,C4,11,25,4,2018,NEGATIVA,2018-04-25,22.0
-9223372036723828368,-9223372036848620508,21,BZ,C4,11,5,4,2018,POSITIVA,2018-04-05,22.0
-9223372036723828371,-9223372036848630449,21,BZ,C4,11,5,4,2018,RIVEDIBILE,2018-04-05,19.0
-9223372036723829275,-9223372036848619679,21,BZ,C4,11,13,4,2018,NEGATIVA,2018-04-13,68.0
-9223372036723829279,-9223372036848652649,21,BZ,C4,11,13,4,2018,POSITIVA,2018-04-13,61.0
-9223372036723829284,-9223372036848661361,21,BZ,C4,11,13,4,2018,POSITIVA,2018-04-13,52.0
-9223372036723829395,-9223372036848646142,21,BZ,C4,11,7,4,2018,NEGATIVA,2018-04-07,14.0
-9223372036723829401,-9223372036848646143,21,BZ,C4,11,7,4,2018,POSITIVA,2018-04-07,15.0
-9223372036723829413,-9223372036848659406,21,BZ,C4,11,7,4,2018,POSITIVA,2018-04-07,3.0
-9223372036723829426,-9223372036849119106,21,BZ,C4,11,7,4,2018,NEGATIVA,2018-04-07,18.0
-9223372036723829438,-9223372036848621503,21,BZ,C4,11,5,4,2018,POSITIVA,2018-04-05,41.0
-9223372036723829440,-9223372036848632714,21,BZ,C4,11,5,4,2018,NEGATIVA,2018-04-05,39.0
-9223372036723829443,-9223372036848651176,21,BZ,C4,11,5,4,2018,POSITIVA,2018-04-05,37.0
-9223372036723829585,-9223372036848647006,21,BZ,C4,11,30,4,2018,POSITIVA,2018-04-30,60.0
-9223372036723830659,-9223372036848641873,21,BZ,C4,11,7,4,2018,POSITIVA,2018-04-07,68.0
-9223372036723830661,-9223372036848653191,21,BZ,C4,11,7,4,2018,POSITIVA,2018-04-07,64.0
-9223372036723830932,-9223372036848607488,21,BZ,C4,11,4,4,2018,POSITIVA,2018-04-04,3.0
-9223372036723831618,-9223372036848633609,21,BZ,C4,11,23,4,2018,POSITIVA,2018-04-23,192.0
-9223372036723831638,-9223372036849106817,21,BZ,C4,11,23,4,2018,POSITIVA,2018-04-23,189.0
-9223372036723831640,-9223372036849108693,21,BZ,C4,11,23,4,2018,POSITIVA,2018-04-23,161.0
-9223372036723831681,-9223372036848647512,21,BZ,C4,11,18,4,2018,RIVEDIBILE,2018-04-18,91.0
-9223372036723831685,-9223372036848628092,21,BZ,C4,11,3,4,2018,NEGATIVA,2018-04-03,192.0
-9223372036723831687,-9223372036848646982,21,BZ,C4,11,3,4,2018,NEGATIVA,2018-04-03,186.0
-9223372036723831907,-9223372036848640096,21,BZ,C4,11,6,4,2018,POSITIVA,2018-04-06,350.0
-9223372036723831912,-9223372036848655103,21,BZ,C4,11,6,4,2018,NEGATIVA,2018-04-06,326.0
-9223372036723831970,-9223372036848615824,21,BZ,C4,11,3,4,2018,POSITIVA,2018-04-03,237.0
-9223372036723831971,-9223372036848616995,21,BZ,C4,11,3,4,2018,NEGATIVA,2018-04-03,234.0
-9223372036723831977,-9223372036848641841,21,BZ,C4,11,3,4,2018,POSITIVA,2018-04-03,221.0
-9223372036723832133,-9223372036848622121,21,BZ,C4,11,7,4,2018,POSITIVA,2018-04-07,109.0
-9223372036723832141,-9223372036848660683,21,BZ,C4,11,7,4,2018,NEGATIVA,2018-04-07,88.0
-9223372036723832189,-9223372036848628642,21,BZ,C4,11,9,4,2018,POSITIVA,2018-04-09,96.0
-9223372036723832191,-9223372036848634435,21,BZ,C4,11,9,4,2018,POSITIVA,2018-04-09,93.0
-9223372036723832197,-9223372036848653982,21,BZ,C4,11,9,4,2018,POSITIVA,2018-04-09,73.0
-9223372036723832199,-9223372036848653983,21,BZ,C4,11,9,4,2018,POSITIVA,2018-04-09,74.0
-9223372036723832269,-9223372036848658524,21,BZ,C4,11,4,4,2018,POSITIVA,2018-04-04,5.0
-9223372036723832278,-9223372036848623301,21,BZ,C4,11,6,4,2018,POSITIVA,2018-04-06,200.0
-9223372036723832279,-9223372036848626032,21,BZ,C4,11,6,4,2018,POSITIVA,2018-04-06,201.0
-9223372036723832281,-9223372036848635954,21,BZ,C4,11,6,4,2018,POSITIVA,2018-04-06,193.0
-9223372036723832284,-9223372036848639306,21,BZ,C4,11,6,4,2018,POSITIVA,2018-04-06,208.0
-9223372036723832286,-9223372036848652520,21,BZ,C4,11,6,4,2018,POSITIVA,2018-04-06,189.0
