"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataIdentificazioneUnivoca","IdentificazioneSoggetto"
-9223372031213902848,-9223372036804453376,20,"MN","C4",11,27,11,2023,"2023-11-27",-9223372036804452352
-9223372031241398272,-9223372036804537344,22,"TN","C4",11,9,11,2023,"2023-11-09",-9223372036804536320
-9223372031245873152,-9223372036804540416,22,"TN","C4",11,14,11,2023,"2023-11-14",-9223372036804540416
-9223372031277502464,-9223372036804584448,20,"MN","C4",11,18,11,2023,"2023-11-18",-9223372036804584448
-9223372031283196928,-9223372036804597760,22,"TN","C4",11,2,11,2023,"2023-11-02",-9223372036804597760
-9223372031289757696,-9223372036804600832,24,"VI","C4",11,16,11,2023,"2023-11-16",-9223372036804599808
-9223372031315817472,-9223372036804645888,10,"GE","C4",11,7,11,2023,"2023-11-07",-9223372036804645888
-9223372031383938048,-9223372036804698112,22,"TN","C4",11,3,11,2023,"2023-11-03",-9223372036804698112
-9223372029780206592,-9223372036803526656,17,"BS","C4",11,7,12,2023,"2023-12-07",-9223372036803527680
-9223372030016033792,-9223372036802776064,17,"BS","C4",11,31,12,2023,"2023-12-31",-9223372036802776064
-9223372030212260864,-9223372036802938880,21,"BZ","C4",11,16,12,2023,"2023-12-16",-9223372036802939904
-9223372030244947968,-9223372036802934784,21,"BZ","C4",11,23,12,2023,"2023-12-23",-9223372036802935808
-9223372030432367616,-9223372036803061760,21,"BZ","C4",11,22,12,2023,"2023-12-22",-9223372036803061760
-9223372030505221120,-9223372036803597312,13,"CO","C4",11,5,12,2023,"2023-12-05",-9223372036803596288
-9223372030638775296,-9223372036803377152,22,"TN","C4",11,18,12,2023,"2023-12-18",-9223372036803376128
-9223372030645090304,-9223372036803177472,16,"BG","C4",11,27,12,2023,"2023-12-27",-9223372036803176448
-9223372030668405760,-9223372036803270656,21,"BZ","C4",11,23,12,2023,"2023-12-23",-9223372036803271680
-9223372030690813952,-9223372036803479552,30,"UD","C4",11,10,12,2023,"2023-12-10",-9223372036803479552
-9223372030699199488,-9223372036803561472,30,"UD","C4",11,13,12,2023,"2023-12-13",-9223372036803560448
-9223372030704933888,-9223372036803307520,21,"BZ","C4",11,16,12,2023,"2023-12-16",-9223372036803307520
-9223372030719384576,-9223372036803232768,22,"TN","C4",11,3,12,2023,"2023-12-03",-9223372036803231744
-9223372030737572864,-9223372036803600384,13,"CO","C4",11,15,12,2023,"2023-12-15",-9223372036803600384
-9223372030741872640,-9223372036803527680,21,"BZ","C4",11,12,12,2023,"2023-12-12",-9223372036803527680
-9223372030743034880,-9223372036803288064,24,"VI","C4",11,24,12,2023,"2023-12-24",-9223372036803288064
-9223372030759354368,-9223372036803342336,22,"TN","C4",11,18,12,2023,"2023-12-18",-9223372036803342336
-9223372030764624896,-9223372036803414016,21,"BZ","C4",11,16,12,2023,"2023-12-16",-9223372036803414016
-9223372030765854720,-9223372036803367936,22,"TN","C4",11,28,12,2023,"2023-12-28",-9223372036803367936
-9223372030768442368,-9223372036803399680,22,"TN","C4",11,23,12,2023,"2023-12-23",-9223372036803399680
-9223372030783409152,-9223372036803704832,21,"BZ","C4",11,6,12,2023,"2023-12-06",-9223372036803703808
-9223372030801261568,-9223372036803557376,22,"TN","C4",11,16,12,2023,"2023-12-16",-9223372036803556352
-9223372030812291072,-9223372036803619840,22,"TN","C4",11,30,12,2023,"2023-12-30",-9223372036803619840
-9223372030819485696,-9223372036803661824,22,"TN","C4",11,31,12,2023,"2023-12-31",-9223372036803661824
-9223372030846969856,-9223372036803765248,22,"TN","C4",11,15,12,2023,"2023-12-15",-9223372036803764224
-9223372030847257600,-9223372036803766272,22,"TN","C4",11,11,12,2023,"2023-12-11",-9223372036803766272
-9223372030858860544,-9223372036803829760,14,"SO","C4",11,10,12,2023,"2023-12-10",-9223372036803829760
-9223372030877792256,-9223372036803904512,22,"TN","C4",11,11,12,2023,"2023-12-11",-9223372036803903488
-9223372030883342336,-9223372036803924992,22,"TN","C4",11,4,12,2023,"2023-12-04",-9223372036803923968
-9223372030895324160,-9223372036803979264,22,"TN","C4",11,13,12,2023,"2023-12-13",-9223372036803980288
-9223372030948404224,-9223372036804124672,14,"SO","C4",11,12,12,2023,"2023-12-12",-9223372036804123648
-9223372030950576128,-9223372036804126720,6,"AL","C4",11,8,12,2023,"2023-12-08",-9223372036804127744
-9223372031116239872,-9223372036804238336,25,"BL","C4",11,1,12,2023,"2023-12-01",-9223372036804238336
-9223372031125017600,-9223372036804253696,1,"TO","C4",11,3,12,2023,"2023-12-03",-9223372036804253696
-9223372029383855104,-9223372036802222080,21,"BZ","C4",11,27,1,2024,"2024-01-27",-9223372036802222080
-9223372029449712640,-9223372036802360320,14,"SO","C4",11,30,1,2024,"2024-01-30",-9223372036802360320
-9223372029863792640,-9223372036802762752,14,"SO","C4",11,10,1,2024,"2024-01-10",-9223372036802763776
-9223372029863814144,-9223372036802775040,14,"SO","C4",11,10,1,2024,"2024-01-10",-9223372036802776064
-9223372029972939776,-9223372036802749440,22,"TN","C4",11,2,1,2024,"2024-01-02",-9223372036802748416
-9223372030073596928,-9223372036802803712,22,"TN","C4",11,5,1,2024,"2024-01-05",-9223372036802803712
-9223372030156173312,-9223372036802837504,21,"BZ","C4",11,2,1,2024,"2024-01-02",-9223372036802837504
-9223372030360609792,-9223372036803028992,21,"BZ","C4",11,12,1,2024,"2024-01-12",-9223372036803027968
-9223372030372921344,-9223372036803037184,21,"BZ","C4",11,26,1,2024,"2024-01-26",-9223372036803036160
-9223372030487208960,-9223372036803091456,13,"CO","C4",11,3,1,2024,"2024-01-03",-9223372036803092480
-9223372030549236736,-9223372036803122176,22,"TN","C4",11,8,1,2024,"2024-01-08",-9223372036803122176
-9223372030580768768,-9223372036803139584,22,"TN","C4",11,24,1,2024,"2024-01-24",-9223372036803139584
-9223372030597444608,-9223372036803151872,22,"TN","C4",11,8,1,2024,"2024-01-08",-9223372036803151872
-9223372030599651328,-9223372036803153920,22,"TN","C4",11,31,1,2024,"2024-01-31",-9223372036803153920
-9223372030613743616,-9223372036803159040,17,"BS","C4",11,16,1,2024,"2024-01-16",-9223372036803160064
-9223372030619084800,-9223372036803162112,25,"BL","C4",11,5,1,2024,"2024-01-05",-9223372036803162112
-9223372030632657920,-9223372036803173376,22,"TN","C4",11,20,1,2024,"2024-01-20",-9223372036803172352
-9223372030657619968,-9223372036803184640,22,"TN","C4",11,25,1,2024,"2024-01-25",-9223372036803183616
-9223372030658692096,-9223372036803185664,22,"TN","C4",11,16,1,2024,"2024-01-16",-9223372036803185664
-9223372030661694464,-9223372036803187712,21,"BZ","C4",11,23,1,2024,"2024-01-23",-9223372036803187712
-9223372030671781888,-9223372036803195904,22,"TN","C4",11,13,1,2024,"2024-01-13",-9223372036803195904
-9223372030675508224,-9223372036803196928,96,"BI","C4",11,9,1,2024,"2024-01-09",-9223372036803195904
-9223372030696551424,-9223372036803207168,22,"TN","C4",11,28,1,2024,"2024-01-28",-9223372036803208192
-9223372030697241600,-9223372036803208192,21,"BZ","C4",11,11,1,2024,"2024-01-11",-9223372036803208192
-9223372030699199488,-9223372036803209216,30,"UD","C4",11,9,1,2024,"2024-01-09",-9223372036803208192
-9223372030705597440,-9223372036803215360,22,"TN","C4",11,28,1,2024,"2024-01-28",-9223372036803216384
-9223372030716298240,-9223372036803231744,22,"TN","C4",11,18,1,2024,"2024-01-18",-9223372036803231744
-9223372030729326592,-9223372036803264512,22,"TN","C4",11,17,1,2024,"2024-01-17",-9223372036803264512
-9223372030729815040,-9223372036803265536,22,"TN","C4",11,15,1,2024,"2024-01-15",-9223372036803265536
-9223372030736148480,-9223372036803273728,21,"BZ","C4",11,11,1,2024,"2024-01-11",-9223372036803273728
-9223372030736911360,-9223372036803965952,22,"TN","C4",11,23,1,2024,"2024-01-23",-9223372036803965952
-9223372030737111040,-9223372036808469504,22,"TN","C4",11,23,1,2024,"2024-01-23",-9223372036808469504
-9223372030740702208,-9223372036803283968,97,"LC","C4",11,5,1,2024,"2024-01-05",-9223372036803283968
-9223372030750449664,-9223372036803319808,22,"TN","C4",11,10,1,2024,"2024-01-10",-9223372036803319808
-9223372030755244032,-9223372036803339264,3,"NO","C4",11,9,1,2024,"2024-01-09",-9223372036803340288
-9223372030757773312,-9223372036803341312,21,"BZ","C4",11,4,1,2024,"2024-01-04",-9223372036803340288
-9223372030806047744,-9223372036803807232,22,"TN","C4",11,11,1,2024,"2024-01-11",-9223372036803808256
-9223372030806048768,-9223372036804343808,22,"TN","C4",11,11,1,2024,"2024-01-11",-9223372036804343808
-9223372030814412800,-9223372036803622912,26,"TV","C4",11,10,1,2024,"2024-01-10",-9223372036803623936
-9223372029449702400,-9223372036802254848,14,"SO","C4",11,8,2,2024,"2024-02-08",-9223372036802255872
-9223372029775636480,-9223372036802354176,25,"BL","C4",11,1,2,2024,"2024-02-01",-9223372036802354176
-9223372029900984320,-9223372036802425856,22,"TN","C4",11,15,2,2024,"2024-02-15",-9223372036802425856
-9223372030059813888,-9223372036802799616,21,"BZ","C4",11,23,2,2024,"2024-02-23",-9223372036802799616
-9223372030079639552,-9223372036802805760,21,"BZ","C4",11,20,2,2024,"2024-02-20",-9223372036802805760
-9223372030255895552,-9223372036802951168,21,"BZ","C4",11,19,2,2024,"2024-02-19",-9223372036802952192
-9223372030282735616,-9223372036802967552,21,"BZ","C4",11,28,2,2024,"2024-02-28",-9223372036802967552
-9223372030341709824,-9223372036803022848,35,"RE","C4",11,25,2,2024,"2024-02-25",-9223372036803023872
-9223372030354205696,-9223372036803025920,21,"BZ","C4",11,27,2,2024,"2024-02-27",-9223372036803025920
-9223372030414914560,-9223372036803053568,21,"BZ","C4",11,24,2,2024,"2024-02-24",-9223372036803053568
-9223372030434069504,-9223372036825151488,22,"TN","C4",11,18,2,2024,"2024-02-18",-9223372036825151488
-9223372030450088960,-9223372036848653312,21,"BZ","C4",11,10,2,2024,"2024-02-10",-9223372036848652288
-9223372030484968448,-9223372036803088384,27,"VE","C4",11,16,2,2024,"2024-02-16",-9223372036803088384
-9223372030502033408,-9223372036803097600,30,"UD","C4",11,12,2,2024,"2024-02-12",-9223372036803097600
-9223372030507159552,-9223372036803099648,14,"SO","C4",11,19,2,2024,"2024-02-19",-9223372036803099648
-9223372030520659968,-9223372036803107840,17,"BS","C4",11,17,2,2024,"2024-02-17",-9223372036803107840
-9223372030523064320,-9223372036848121856,21,"BZ","C4",11,9,2,2024,"2024-02-09",-9223372036848121856
-9223372030527013888,-9223372036803112960,22,"TN","C4",11,23,2,2024,"2024-02-23",-9223372036803111936
-9223372030538446848,-9223372036803116032,22,"TN","C4",11,28,2,2024,"2024-02-28",-9223372036803116032
-9223372030564594688,-9223372036803132416,22,"TN","C4",11,25,2,2024,"2024-02-25",-9223372036803132416
-9223372030568715264,-9223372036803133440,22,"TN","C4",11,2,2,2024,"2024-02-02",-9223372036803132416
-9223372030570795008,-9223372036803134464,22,"TN","C4",11,10,2,2024,"2024-02-10",-9223372036803134464
-9223372030584909824,-9223372036803142656,21,"BZ","C4",11,1,2,2024,"2024-02-01",-9223372036803143680
-9223372030588212224,-9223372036803144704,22,"TN","C4",11,20,2,2024,"2024-02-20",-9223372036803143680
-9223372030591881216,-9223372036803146752,24,"VI","C4",11,15,2,2024,"2024-02-15",-9223372036803147776
-9223372030605433856,-9223372036803154944,22,"TN","C4",11,10,2,2024,"2024-02-10",-9223372036803155968
-9223372030633892864,-9223372036803174400,17,"BS","C4",11,4,2,2024,"2024-02-04",-9223372036803174400
-9223372030638803968,-9223372036803175424,22,"TN","C4",11,1,2,2024,"2024-02-01",-9223372036803176448
-9223372029342794752,-9223372036801127424,21,"BZ","C4",11,24,3,2024,"2024-03-24",-9223372036801128448
-9223372029449699328,-9223372036801795072,14,"SO","C4",11,6,3,2024,"2024-03-06",-9223372036801796096
-9223372029673009152,-9223372036801840128,30,"UD","C4",11,10,3,2024,"2024-03-10",-9223372036801840128
-9223372030009424896,-9223372036802720768,97,"LC","C4",11,18,3,2024,"2024-03-18",-9223372036802719744
-9223372030277059584,-9223372036802965504,22,"TN","C4",11,24,3,2024,"2024-03-24",-9223372036802965504
-9223372030282948608,-9223372036802968576,2,"VC","C4",11,30,3,2024,"2024-03-30",-9223372036802967552
-9223372030292379648,-9223372036802971648,12,"VA","C4",11,20,3,2024,"2024-03-20",-9223372036802971648
-9223372030301346816,-9223372036802976768,22,"TN","C4",11,23,3,2024,"2024-03-23",-9223372036802975744
-9223372030334983168,-9223372036803017728,21,"BZ","C4",11,5,3,2024,"2024-03-05",-9223372036803017728
-9223372030400440320,-9223372036803045376,22,"TN","C4",11,5,3,2024,"2024-03-05",-9223372036803044352
-9223372030416062464,-9223372036803055616,14,"SO","C4",11,11,3,2024,"2024-03-11",-9223372036803055616
-9223372030426523648,-9223372036803058688,22,"TN","C4",11,11,3,2024,"2024-03-11",-9223372036803059712
-9223372030437862400,-9223372036803063808,17,"BS","C4",11,7,3,2024,"2024-03-07",-9223372036803063808
-9223372030478977024,-9223372036803085312,22,"TN","C4",11,6,3,2024,"2024-03-06",-9223372036803084288
-9223372030487823360,-9223372036803092480,97,"LC","C4",11,7,3,2024,"2024-03-07",-9223372036803092480
-9223372029478754304,-9223372036800622592,21,"BZ","C4",11,28,4,2024,"2024-04-28",-9223372036800623616
-9223372029673009152,-9223372036801367040,30,"UD","C4",11,1,4,2024,"2024-04-01",-9223372036801368064
-9223372029952560128,-9223372036802557952,16,"BG","C4",11,24,4,2024,"2024-04-24",-9223372036802557952
-9223372030012100608,-9223372036802722816,21,"BZ","C4",11,13,4,2024,"2024-04-13",-9223372036802723840
-9223372030039235584,-9223372036802789376,21,"BZ","C4",11,4,4,2024,"2024-04-04",-9223372036802788352
-9223372030113881088,-9223372036802821120,21,"BZ","C4",11,21,4,2024,"2024-04-21",-9223372036802820096
-9223372030125102080,-9223372036802826240,2,"VC","C4",11,7,4,2024,"2024-04-07",-9223372036802826240
-9223372030173590528,-9223372036802842624,22,"TN","C4",11,3,4,2024,"2024-04-03",-9223372036802843648
-9223372030253115392,-9223372036802948096,22,"TN","C4",11,22,4,2024,"2024-04-22",-9223372036802948096
-9223372030253843456,-9223372036802949120,16,"BG","C4",11,10,4,2024,"2024-04-10",-9223372036802948096
-9223372030294575104,-9223372036848648192,21,"BZ","C4",11,5,4,2024,"2024-04-05",-9223372036848648192
-9223372030307230720,-9223372036802978816,22,"TN","C4",11,7,4,2024,"2024-04-07",-9223372036802979840
-9223372029382248448,-9223372036800657408,21,"BZ","C4",11,12,5,2024,"2024-05-12",-9223372036800656384
-9223372029517342720,-9223372036800742400,21,"BZ","C4",11,6,5,2024,"2024-05-06",-9223372036800742400
-9223372029665991680,-9223372036800847872,30,"UD","C4",11,2,5,2024,"2024-05-02",-9223372036800847872
-9223372029720013824,-9223372036800727040,21,"BZ","C4",11,10,5,2024,"2024-05-10",-9223372036800728064
-9223372029760053248,-9223372036800527360,30,"UD","C4",11,29,5,2024,"2024-05-29",-9223372036800528384
-9223372029775546368,-9223372036800389120,22,"TN","C4",11,23,5,2024,"2024-05-23",-9223372036800388096
-9223372029959098368,-9223372036802571264,21,"BZ","C4",11,10,5,2024,"2024-05-10",-9223372036802572288
-9223372030032052224,-9223372036802777088,16,"BG","C4",11,13,5,2024,"2024-05-13",-9223372036802776064
-9223372030071868416,-9223372036802802688,22,"TN","C4",11,24,5,2024,"2024-05-24",-9223372036802803712
-9223372030192147456,-9223372036802848768,22,"TN","C4",11,6,5,2024,"2024-05-06",-9223372036802847744
-9223372029491809280,-9223372036799458304,25,"BL","C4",11,23,6,2024,"2024-06-23",-9223372036799458304
-9223372029563986944,-9223372036800161792,21,"BZ","C4",11,30,6,2024,"2024-06-30",-9223372036800161792
-9223372029615109120,-9223372036799632384,25,"BL","C4",11,17,6,2024,"2024-06-17",-9223372036799632384
-9223372029642066944,-9223372036800152576,21,"BZ","C4",11,28,6,2024,"2024-06-28",-9223372036800151552
-9223372029681871872,-9223372036800212992,21,"BZ","C4",11,24,6,2024,"2024-06-24",-9223372036800211968
-9223372029697814528,-9223372036800171008,12,"VA","C4",11,24,6,2024,"2024-06-24",-9223372036800172032
-9223372029719942144,-9223372036800211968,21,"BZ","C4",11,24,6,2024,"2024-06-24",-9223372036800211968
-9223372029721076736,-9223372036800349184,22,"TN","C4",11,4,6,2024,"2024-06-04",-9223372036800348160
-9223372029741698048,-9223372036799886336,16,"BG","C4",11,27,6,2024,"2024-06-27",-9223372036799886336
-9223372029750273024,-9223372036800209920,16,"BG","C4",11,11,6,2024,"2024-06-11",-9223372036800209920
-9223372029755618304,-9223372036799930368,22,"TN","C4",11,28,6,2024,"2024-06-28",-9223372036799930368
-9223372029758494720,-9223372036800062464,16,"BG","C4",11,26,6,2024,"2024-06-26",-9223372036800062464
-9223372029760053248,-9223372036800130048,30,"UD","C4",11,27,6,2024,"2024-06-27",-9223372036800130048
-9223372029760103424,-9223372036800046080,21,"BZ","C4",11,24,6,2024,"2024-06-24",-9223372036800046080
-9223372029760186368,-9223372036799953920,21,"BZ","C4",11,24,6,2024,"2024-06-24",-9223372036799953920
-9223372029760293888,-9223372036800402432,21,"BZ","C4",11,6,6,2024,"2024-06-06",-9223372036800402432
-9223372029761473536,-9223372036800437248,16,"BG","C4",11,19,6,2024,"2024-06-19",-9223372036800436224
-9223372029772265472,-9223372036800060416,22,"TN","C4",11,28,6,2024,"2024-06-28",-9223372036800060416
-9223372029916943360,-9223372036802462720,96,"BI","C4",11,10,6,2024,"2024-06-10",-9223372036802463744
-9223372029970382848,-9223372036802611200,30,"UD","C4",11,11,6,2024,"2024-06-11",-9223372036802612224
-9223372029973105664,-9223372036802613248,13,"CO","C4",11,3,6,2024,"2024-06-03",-9223372036802612224
-9223372029354301440,-9223372036799613952,2,"VC","C4",11,23,7,2024,"2024-07-23",-9223372036799613952
-9223372029386765312,-9223372036799162368,22,"TN","C4",11,22,7,2024,"2024-07-22",-9223372036799162368
-9223372029409945600,-9223372036799799296,22,"TN","C4",11,4,7,2024,"2024-07-04",-9223372036799800320
-9223372029534880768,-9223372036799650816,21,"BZ","C4",11,30,7,2024,"2024-07-30",-9223372036799651840
-9223372029535142912,-9223372036799527936,21,"BZ","C4",11,22,7,2024,"2024-07-22",-9223372036799527936
-9223372029581884416,-9223372036799944704,21,"BZ","C4",11,3,7,2024,"2024-07-03",-9223372036799943680
-9223372029582243840,-9223372036799730688,21,"BZ","C4",11,19,7,2024,"2024-07-19",-9223372036799731712
-9223372029582266368,-9223372036799676416,21,"BZ","C4",11,28,7,2024,"2024-07-28",-9223372036799676416
-9223372029591080960,-9223372036799831040,21,"BZ","C4",11,12,7,2024,"2024-07-12",-9223372036799832064
-9223372029602917376,-9223372036799939584,21,"BZ","C4",11,5,7,2024,"2024-07-05",-9223372036799939584
-9223372029602925568,-9223372036799704064,21,"BZ","C4",11,26,7,2024,"2024-07-26",-9223372036799704064
-9223372029603037184,-9223372036799748096,21,"BZ","C4",11,22,7,2024,"2024-07-22",-9223372036799748096
-9223372029612900352,-9223372036799618048,22,"TN","C4",11,15,7,2024,"2024-07-15",-9223372036799618048
-9223372029641816064,-9223372036800065536,21,"BZ","C4",11,3,7,2024,"2024-07-03",-9223372036800065536
-9223372029673874432,-9223372036799753216,22,"TN","C4",11,18,7,2024,"2024-07-18",-9223372036799752192
