"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","CodiceAziendaNascita","DestinazioneSoggetto","PesoAllaNascita","NumeroCapezzoli","date_formatted"
-9223372031806552064,-9223372036805971968,21,"BZ","C4",11,11,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-11
-9223372031820101632,-9223372036805975040,21,"BZ","C4",11,11,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-11
-9223372031734832128,-9223372036805815296,67,"TE","C4",11,12,7,2023,-9223372036849626112,"Vita",320,NA,2023-07-12
-9223372031843587072,-9223372036805986304,22,"TN","C4",11,12,7,2023,-9223372036849256448,"Vita",NA,NA,2023-07-12
-9223372031496650752,-9223372036805770240,21,"BZ","C4",11,13,7,2023,-9223372036832715776,"Vita",NA,NA,2023-07-13
-9223372031735208960,-9223372036805933056,21,"BZ","C4",11,13,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-13
-9223372031820103680,-9223372036805976064,21,"BZ","C4",11,13,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-13
-9223372031843234816,-9223372036805985280,21,"BZ","C4",11,13,7,2023,-9223372036849187840,"Macello",NA,NA,2023-07-13
-9223372031734886400,-9223372036814442496,67,"TE","C4",11,14,7,2023,-9223372036849626112,"Macello",360,NA,2023-07-14
-9223372031734921216,-9223372036805773312,67,"TE","C4",11,14,7,2023,-9223372036849626112,"Macello",320,NA,2023-07-14
-9223372031735149568,-9223372036805927936,21,"BZ","C4",11,14,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-14
-9223372031939436544,-9223372036806180864,26,"TV","C4",11,14,7,2023,-9223372036850570240,"Vita",NA,NA,2023-07-14
-9223372030871676928,-9223372036805921792,37,"BO","C4",11,15,7,2023,-9223372036849183744,"Macello",290,NA,2023-07-15
-9223372031763396608,-9223372036805892096,21,"BZ","C4",11,15,7,2023,-9223372036849263616,"Vita",NA,NA,2023-07-15
-9223372031682138112,-9223372036805865472,22,"TN","C4",11,16,7,2023,-9223372036849256448,"Vita",NA,NA,2023-07-16
-9223372031763391488,-9223372036805920768,21,"BZ","C4",11,17,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-17
-9223372031907705856,-9223372036806091776,22,"TN","C4",11,17,7,2023,-9223372036849256448,"Vita",NA,NA,2023-07-17
-9223372031926938624,-9223372036806139904,14,"SO","C4",11,17,7,2023,-9223372036850262016,"Vita",410,NA,2023-07-17
-9223372031734717440,-9223372036805752832,21,"BZ","C4",11,18,7,2023,-9223372036849259520,"Vita",NA,NA,2023-07-18
-9223372031829301248,-9223372036805978112,22,"TN","C4",11,18,7,2023,-9223372036849256448,"Vita",350,NA,2023-07-18
-9223372031763397632,-9223372036805881856,21,"BZ","C4",11,19,7,2023,-9223372036849263616,"Vita",NA,NA,2023-07-19
-9223372031833735168,-9223372036805980160,17,"BS","C4",11,19,7,2023,-9223372036849443840,"Vita",350,NA,2023-07-19
-9223372031763390464,-9223372036805870592,21,"BZ","C4",11,20,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-20
-9223372031763395584,-9223372036805831680,21,"BZ","C4",11,20,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-20
-9223372031806512128,-9223372036805948416,21,"BZ","C4",11,20,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-20
-9223372031849578496,-9223372036805992448,17,"BS","C4",11,20,7,2023,-9223372036850291712,"Vita",450,NA,2023-07-20
-9223372031912595456,-9223372036806107136,22,"TN","C4",11,20,7,2023,-9223372036849256448,"Vita",NA,NA,2023-07-20
-9223372031912597504,-9223372036806362112,22,"TN","C4",11,20,7,2023,-9223372036849256448,"Macello",NA,NA,2023-07-20
-9223372031534552064,-9223372036805849088,21,"BZ","C4",11,21,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-21
-9223372031735110656,-9223372036805867520,21,"BZ","C4",11,21,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-21
-9223372031735282688,-9223372036805846016,21,"BZ","C4",11,21,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-21
-9223372031780343808,-9223372036805882880,21,"BZ","C4",11,21,7,2023,-9223372036844239872,"Vita",NA,NA,2023-07-21
-9223372029746154496,-9223372036805556224,21,"BZ","C4",11,22,7,2023,-9223372036835023872,"Vita",NA,NA,2023-07-22
-9223372031898595328,-9223372036806066176,22,"TN","C4",11,23,7,2023,-9223372036849256448,"Vita",NA,NA,2023-07-23
-9223372030883586048,-9223372036805868544,14,"SO","C4",11,24,7,2023,-9223372036834580480,"Macello",370,NA,2023-07-24
-9223372031500738560,-9223372036805021696,21,"BZ","C4",11,24,7,2023,-9223372036849263616,"Macello",NA,NA,2023-07-24
-9223372031673368576,-9223372036805661696,11,"SP","C4",11,24,7,2023,-9223372036849995776,"Vita",250,NA,2023-07-24
-9223372031523687424,-9223372036805824512,4,"CN","C4",11,25,7,2023,-9223372036849187840,"Vita",350,NA,2023-07-25
-9223372031232844800,-9223372036805618688,13,"CO","C4",11,26,7,2023,-9223372036849183744,"Vita",NA,NA,2023-07-26
-9223372031737062400,-9223372036805757952,16,"BG","C4",11,26,7,2023,-9223372036850314240,"Vita",400,NA,2023-07-26
-9223372031120190464,-9223372036805633024,21,"BZ","C4",11,28,7,2023,-9223372036846680064,"Vita",NA,NA,2023-07-28
-9223372031669827584,-9223372036805778432,21,"BZ","C4",11,28,7,2023,-9223372036849261568,"Vita",NA,NA,2023-07-28
-9223372031735086080,-9223372036805755904,21,"BZ","C4",11,28,7,2023,-9223372036849261568,"Macello",NA,NA,2023-07-28
-9223372031655022592,-9223372036805601280,21,"BZ","C4",11,30,7,2023,-9223372036849259520,"Vita",NA,NA,2023-07-30
-9223372031714792448,-9223372036805694464,16,"BG","C4",11,31,7,2023,-9223372036850492416,"Vita",300,NA,2023-07-31
-9223372031606410240,-9223372036805267456,22,"TN","C4",11,1,8,2023,-9223372036849256448,"Vita",NA,NA,2023-08-01
-9223372031669706752,-9223372036805683200,21,"BZ","C4",11,1,8,2023,-9223372036849259520,"Macello",NA,NA,2023-08-01
-9223372031712359424,-9223372036805692416,22,"TN","C4",11,1,8,2023,-9223372036849256448,"Vita",NA,NA,2023-08-01
-9223372030871644160,-9223372036805705728,37,"BO","C4",11,2,8,2023,-9223372036849183744,"Vita",240,NA,2023-08-02
-9223372031590168576,-9223372036805650432,21,"BZ","C4",11,2,8,2023,-9223372036849259520,"Macello",NA,NA,2023-08-02
-9223372031697127424,-9223372036805676032,21,"BZ","C4",11,2,8,2023,-9223372036849183744,"Vita",NA,NA,2023-08-02
-9223372031734922240,-9223372036805753856,21,"BZ","C4",11,2,8,2023,-9223372036849258496,"Vita",NA,NA,2023-08-02
-9223372031839525888,-9223372036805984256,16,"BG","C4",11,2,8,2023,-9223372036850528256,"Vita",450,NA,2023-08-02
-9223372031534552064,-9223372036805720064,21,"BZ","C4",11,3,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-03
-9223372031695381504,-9223372036805685248,21,"BZ","C4",11,3,8,2023,-9223372036849189888,"Macello",NA,NA,2023-08-03
-9223372031695422464,-9223372036805709824,21,"BZ","C4",11,3,8,2023,-9223372036849263616,"Macello",NA,NA,2023-08-03
-9223372031735331840,-9223372036805756928,21,"BZ","C4",11,3,8,2023,-9223372036849263616,"Macello",NA,NA,2023-08-03
-9223372031635516416,-9223372036805576704,21,"BZ","C4",11,4,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-04
-9223372031637722112,-9223372036805690368,21,"BZ","C4",11,4,8,2023,-9223372036849261568,"Vita",NA,NA,2023-08-04
-9223372031653757952,-9223372036805567488,22,"TN","C4",11,4,8,2023,-9223372036849256448,"Vita",NA,NA,2023-08-04
-9223372031669696512,-9223372036805682176,21,"BZ","C4",11,4,8,2023,-9223372036849259520,"Macello",NA,NA,2023-08-04
-9223372031701385216,-9223372036805666816,21,"BZ","C4",11,5,8,2023,-9223372036849263616,"Vita",NA,NA,2023-08-05
-9223372031164983296,-9223372036805551104,21,"BZ","C4",11,7,8,2023,-9223372036849258496,"Vita",NA,NA,2023-08-07
-9223372031237089280,-9223372036805271552,21,"BZ","C4",11,7,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-07
-9223372031686304768,-9223372036805624832,21,"BZ","C4",11,7,8,2023,-9223372036849183744,"Vita",NA,NA,2023-08-07
-9223372031638061056,-9223372036805539840,21,"BZ","C4",11,9,8,2023,-9223372036849263616,"Macello",NA,NA,2023-08-09
-9223372030699198464,-9223372036805635072,30,"UD","C4",11,10,8,2023,-9223372036849168384,"Vita",400,NA,2023-08-10
-9223372031584168960,-9223372036805263360,17,"BS","C4",11,10,8,2023,-9223372036849267712,"Vita",350,NA,2023-08-10
-9223372031610707968,-9223372036805272576,22,"TN","C4",11,10,8,2023,-9223372036849256448,"Vita",NA,NA,2023-08-10
-9223372031700018176,-9223372036805664768,22,"TN","C4",11,10,8,2023,-9223372036849187840,"Vita",350,NA,2023-08-10
-9223372031734962176,-9223372036805754880,21,"BZ","C4",11,10,8,2023,-9223372036849258496,"Vita",NA,NA,2023-08-10
-9223372031599749120,-9223372036805608448,21,"BZ","C4",11,11,8,2023,-9223372036849261568,"Vita",NA,NA,2023-08-11
-9223372031695435776,-9223372036805652480,21,"BZ","C4",11,11,8,2023,-9223372036847452160,"Vita",NA,NA,2023-08-11
-9223372029741485056,-9223372036804235264,21,"BZ","C4",11,12,8,2023,-9223372036835023872,"Vita",NA,NA,2023-08-12
-9223372031567641600,-9223372036805591040,21,"BZ","C4",11,12,8,2023,-9223372036849263616,"Vita",NA,NA,2023-08-12
-9223372031722956800,-9223372036805724160,22,"TN","C4",11,12,8,2023,-9223372036849256448,"Vita",500,NA,2023-08-12
-9223372031722976256,-9223372036805725184,22,"TN","C4",11,12,8,2023,-9223372036849256448,"Vita",450,NA,2023-08-12
-9223372031233427456,-9223372036805581824,1,"TO","C4",11,13,8,2023,-9223372036849177600,"Vita",300,NA,2023-08-13
-9223372031669827584,-9223372036805598208,21,"BZ","C4",11,14,8,2023,-9223372036849263616,"Vita",NA,NA,2023-08-14
-9223372030541828096,-9223372036805147648,21,"BZ","C4",11,15,8,2023,-9223372036849261568,"Vita",NA,NA,2023-08-15
-9223372031440941056,-9223372036805248000,21,"BZ","C4",11,15,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-15
-9223372030950576128,-9223372036805575680,6,"AL","C4",11,16,8,2023,-9223372036849175552,"Vita",NA,NA,2023-08-16
-9223372031599746048,-9223372036805585920,21,"BZ","C4",11,16,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-16
-9223372031616223232,-9223372036805288960,21,"BZ","C4",11,16,8,2023,-9223372036849261568,"Vita",NA,NA,2023-08-16
-9223372031637727232,-9223372036805554176,21,"BZ","C4",11,16,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-16
-9223372031669865472,-9223372036805594112,21,"BZ","C4",11,16,8,2023,-9223372036849263616,"Macello",NA,NA,2023-08-16
-9223372031252875264,-9223372036805281792,13,"CO","C4",11,17,8,2023,-9223372036830931968,"Macello",NA,NA,2023-08-17
-9223372031567676416,-9223372036805566464,21,"BZ","C4",11,17,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-17
-9223372030775965696,-9223372036805003264,21,"BZ","C4",11,18,8,2023,-9223372036849259520,"Vita",NA,NA,2023-08-18
-9223372031198479360,-9223372036805563392,21,"BZ","C4",11,18,8,2023,-9223372036834280448,"Macello",NA,NA,2023-08-18
-9223372031431835648,-9223372036805099520,21,"BZ","C4",11,18,8,2023,-9223372036849172480,"Macello",NA,NA,2023-08-18
-9223372031599543296,-9223372036805545984,21,"BZ","C4",11,18,8,2023,-9223372036849263616,"Macello",NA,NA,2023-08-18
-9223372031654965248,-9223372036805568512,21,"BZ","C4",11,18,8,2023,-9223372036849259520,"Vita",NA,NA,2023-08-18
-9223372031772734464,-9223372036805855232,24,"VI","C4",11,18,8,2023,-9223372036849829888,"Vita",NA,NA,2023-08-18
-9223372030121982976,-9223372036805181440,21,"BZ","C4",11,19,8,2023,-9223372036849183744,"Vita",NA,NA,2023-08-19
-9223372031695330304,-9223372036805651456,21,"BZ","C4",11,19,8,2023,-9223372036849183744,"Macello",NA,NA,2023-08-19
-9223372030948215808,-9223372036805173248,96,"BI","C4",11,21,8,2023,-9223372036849187840,"Vita",350,NA,2023-08-21
-9223372030434305024,-9223372036805189632,21,"BZ","C4",11,22,8,2023,-9223372036849185792,"Vita",NA,NA,2023-08-22
-9223372031567622144,-9223372036805328896,21,"BZ","C4",11,22,8,2023,-9223372036849261568,"Macello",NA,NA,2023-08-22
-9223372031567656960,-9223372036805396480,21,"BZ","C4",11,22,8,2023,-9223372036849261568,"Vita",NA,NA,2023-08-22
-9223372031599336448,-9223372036805250048,21,"BZ","C4",11,22,8,2023,-9223372036849263616,"Vita",NA,NA,2023-08-22
-9223372031637697536,-9223372036805538816,21,"BZ","C4",11,22,8,2023,-9223372036849261568,"Vita",NA,NA,2023-08-22
-9223372031523497984,-9223372036805078016,16,"BG","C4",11,23,8,2023,-9223372036850314240,"Vita",450,NA,2023-08-23
-9223372031580749824,-9223372036805218304,30,"UD","C4",11,23,8,2023,-9223372036849764352,"Vita",250,NA,2023-08-23
-9223372030443481088,-9223372036805088256,21,"BZ","C4",11,25,8,2023,-9223372036849259520,"Vita",NA,NA,2023-08-25
-9223372031534113792,-9223372036805283840,21,"BZ","C4",11,25,8,2023,-9223372036849258496,"Vita",NA,NA,2023-08-25
-9223372031589153792,-9223372036805232640,2,"VC","C4",11,25,8,2023,-9223372036850444288,"Vita",350,NA,2023-08-25
-9223372031599562752,-9223372036805264384,21,"BZ","C4",11,25,8,2023,-9223372036849259520,"Macello",NA,NA,2023-08-25
-9223372031567564800,-9223372036805183488,21,"BZ","C4",11,26,8,2023,-9223372036849259520,"Vita",NA,NA,2023-08-26
-9223372031599751168,-9223372036805266432,21,"BZ","C4",11,26,8,2023,-9223372036849261568,"Vita",NA,NA,2023-08-26
-9223372031283816448,-9223372036805159936,13,"CO","C4",11,28,8,2023,-9223372036830493696,"Vita",NA,NA,2023-08-28
-9223372031518283776,-9223372036805093376,21,"BZ","C4",11,29,8,2023,-9223372036846680064,"Macello",NA,NA,2023-08-29
-9223372031115385856,-9223372036804998144,21,"BZ","C4",11,30,8,2023,-9223372036849258496,"Macello",NA,NA,2023-08-30
-9223372031500625920,-9223372036805170176,21,"BZ","C4",11,30,8,2023,-9223372036849263616,"Vita",NA,NA,2023-08-30
-9223372031517484032,-9223372036805209088,22,"TN","C4",11,30,8,2023,-9223372036849256448,"Vita",300,NA,2023-08-30
-9223372031567574016,-9223372036805184512,21,"BZ","C4",11,30,8,2023,-9223372036849258496,"Macello",NA,NA,2023-08-30
-9223372031567597568,-9223372036805212160,21,"BZ","C4",11,30,8,2023,-9223372036849259520,"Macello",NA,NA,2023-08-30
-9223372031690800128,-9223372036805639168,14,"SO","C4",11,30,8,2023,-9223372036850555904,"Macello",390,NA,2023-08-30
-9223372031500651520,-9223372036805204992,21,"BZ","C4",11,31,8,2023,-9223372036849263616,"Macello",NA,NA,2023-08-31
-9223372031599729664,-9223372036805251072,21,"BZ","C4",11,31,8,2023,-9223372036849259520,"Macello",NA,NA,2023-08-31
-9223372031534370816,-9223372036805200896,21,"BZ","C4",11,1,9,2023,-9223372036849261568,"Vita",NA,NA,2023-09-01
-9223372031243225088,-9223372036805007360,21,"BZ","C4",11,2,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-02
-9223372031523687424,-9223372036805180416,4,"CN","C4",11,2,9,2023,-9223372036849187840,"Vita",300,NA,2023-09-02
-9223372031534497792,-9223372036805103616,21,"BZ","C4",11,2,9,2023,-9223372036849263616,"Macello",NA,NA,2023-09-02
-9223372031697126400,-9223372036805653504,21,"BZ","C4",11,2,9,2023,-9223372036849168384,"Macello",NA,NA,2023-09-02
-9223372030871671808,-9223372036805158912,37,"BO","C4",11,3,9,2023,-9223372036849183744,"Vita",240,NA,2023-09-03
-9223372031692940288,-9223372036805640192,16,"BG","C4",11,3,9,2023,-9223372036849773568,"Vita",300,NA,2023-09-03
-9223372031553120256,-9223372036805150720,21,"BZ","C4",11,4,9,2023,-9223372036849263616,"Vita",NA,NA,2023-09-04
-9223372031595662336,-9223372036805237760,30,"UD","C4",11,4,9,2023,-9223372036850356224,"Vita",350,NA,2023-09-04
-9223372031545701376,-9223372036805137408,12,"VA","C4",11,5,9,2023,-9223372036850163712,"Vita",400,NA,2023-09-05
-9223372031534373888,-9223372036805102592,21,"BZ","C4",11,6,9,2023,-9223372036849261568,"Vita",NA,NA,2023-09-06
-9223372031557168128,-9223372036805163008,93,"PN","C4",11,6,9,2023,-9223372036849691648,"Vita",350,NA,2023-09-06
-9223372031500603392,-9223372036805132288,21,"BZ","C4",11,7,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-07
-9223372031500720128,-9223372036805108736,21,"BZ","C4",11,7,9,2023,-9223372036849263616,"Macello",NA,NA,2023-09-07
-9223372031488001024,-9223372036805033984,17,"BS","C4",11,8,9,2023,-9223372036849267712,"Vita",400,NA,2023-09-08
-9223372031534381056,-9223372036805120000,21,"BZ","C4",11,8,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-08
-9223372031615899648,-9223372036805287936,16,"BG","C4",11,10,9,2023,-9223372036850528256,"Vita",450,NA,2023-09-10
-9223372031466149888,-9223372036805016576,21,"BZ","C4",11,11,9,2023,-9223372036849263616,"Macello",NA,NA,2023-09-11
-9223372031499689984,-9223372036805019648,21,"BZ","C4",11,11,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-11
-9223372031466225664,-9223372036805064704,21,"BZ","C4",11,12,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-12
-9223372031500623872,-9223372036805020672,21,"BZ","C4",11,13,9,2023,-9223372036849263616,"Vita",NA,NA,2023-09-13
-9223372030937110528,-9223372036804953088,93,"PN","C4",11,15,9,2023,-9223372036849185792,"Vita",300,NA,2023-09-15
-9223372031479442432,-9223372036804972544,21,"BZ","C4",11,15,9,2023,-9223372036847456256,"Macello",NA,NA,2023-09-15
-9223372031649817600,-9223372036805558272,30,"UD","C4",11,15,9,2023,-9223372036850251776,"Vita",350,NA,2023-09-15
-9223372031312772096,-9223372036804820992,21,"BZ","C4",11,16,9,2023,-9223372036847292416,"Vita",NA,NA,2023-09-16
-9223372029976587264,-9223372036804529152,21,"BZ","C4",11,17,9,2023,-9223372036849259520,"Vita",NA,NA,2023-09-17
-9223372031242949632,-9223372036804726784,21,"BZ","C4",11,17,9,2023,-9223372036849183744,"Vita",NA,NA,2023-09-17
-9223372031313965056,-9223372036804888576,22,"TN","C4",11,18,9,2023,-9223372036849175552,"Vita",NA,NA,2023-09-18
-9223372031404873728,-9223372036804946944,21,"BZ","C4",11,18,9,2023,-9223372036849263616,"Vita",NA,NA,2023-09-18
-9223372031183959040,-9223372036804800512,21,"BZ","C4",11,19,9,2023,-9223372036847456256,"Macello",NA,NA,2023-09-19
-9223372031440859136,-9223372036804970496,21,"BZ","C4",11,19,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-19
-9223372031569243136,-9223372036805186560,22,"TN","C4",11,19,9,2023,-9223372036849256448,"Vita",NA,NA,2023-09-19
-9223372030737022976,-9223372036804876288,22,"TN","C4",11,20,9,2023,-9223372036849256448,"Macello",400,NA,2023-09-20
-9223372031253137408,-9223372036804959232,21,"BZ","C4",11,20,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-20
-9223372031461464064,-9223372036804919296,21,"BZ","C4",11,20,9,2023,-9223372036849263616,"Macello",NA,NA,2023-09-20
-9223372031466161152,-9223372036804930560,21,"BZ","C4",11,20,9,2023,-9223372036849263616,"Macello",NA,NA,2023-09-20
-9223372031548701696,-9223372036805139456,22,"TN","C4",11,20,9,2023,-9223372036849256448,"Vita",NA,NA,2023-09-20
-9223372031578380288,-9223372036805216256,22,"TN","C4",11,20,9,2023,-9223372036849183744,"Vita",NA,NA,2023-09-20
-9223372031623920640,-9223372036805320704,22,"TN","C4",11,20,9,2023,-9223372036849256448,"Vita",NA,NA,2023-09-20
-9223372031519344640,-9223372036805066752,21,"BZ","C4",11,21,9,2023,-9223372036849263616,"Vita",NA,NA,2023-09-21
-9223372031563538432,-9223372036805178368,22,"TN","C4",11,21,9,2023,-9223372036849256448,"Vita",350,NA,2023-09-21
-9223372030335115264,-9223372036804742144,21,"BZ","C4",11,22,9,2023,-9223372036834280448,"Macello",NA,NA,2023-09-22
-9223372031440605184,-9223372036804909056,21,"BZ","C4",11,22,9,2023,-9223372036849259520,"Vita",NA,NA,2023-09-22
-9223372031440807936,-9223372036804836352,21,"BZ","C4",11,22,9,2023,-9223372036849263616,"Vita",NA,NA,2023-09-22
-9223372030693038080,-9223372036804812800,22,"TN","C4",11,23,9,2023,-9223372036849256448,"Vita",NA,NA,2023-09-23
-9223372031440904192,-9223372036804924416,21,"BZ","C4",11,23,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-23
-9223372031459552256,-9223372036804917248,21,"BZ","C4",11,23,9,2023,-9223372036849183744,"Macello",NA,NA,2023-09-23
-9223372031465546752,-9223372036804929536,21,"BZ","C4",11,23,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-23
-9223372031511917568,-9223372036805053440,22,"TN","C4",11,23,9,2023,-9223372036849256448,"Vita",NA,NA,2023-09-23
-9223372031434434560,-9223372036804827136,21,"BZ","C4",11,24,9,2023,-9223372036847370240,"Vita",NA,NA,2023-09-24
-9223372030924670976,-9223372036804791296,21,"BZ","C4",11,25,9,2023,-9223372036849259520,"Vita",NA,NA,2023-09-25
-9223372031319495680,-9223372036804682752,4,"CN","C4",11,25,9,2023,-9223372036849739776,"Macello",400,NA,2023-09-25
-9223372031561442304,-9223372036805177344,1,"TO","C4",11,25,9,2023,-9223372036849173504,"Vita",300,NA,2023-09-25
-9223372031440819200,-9223372036804867072,21,"BZ","C4",11,26,9,2023,-9223372036849263616,"Macello",NA,NA,2023-09-26
-9223372031440852992,-9223372036804879360,21,"BZ","C4",11,26,9,2023,-9223372036849261568,"Vita",NA,NA,2023-09-26
-9223372031253137408,-9223372036804862976,21,"BZ","C4",11,27,9,2023,-9223372036849261568,"Macello",NA,NA,2023-09-27
