"idMisuraPrimaria","idAnimale","codiceIstat","siglaProvincia","codiceSpecieAIA","codiceRazzaAIA","giorno","mese","anno","DataMacellazione","PesoCarcassa","PesoVivo","Categoria","Classificazione","PaeseDiProvenienza","ArrivatoMortoAlMacello","CodiceCausaleMorte","CarcassaDestinataAlConsumo","PaeseDiProvenienzaIso31663char"
-9223372036042604544,-9223372036842716160,21,"BZ","C4",11,25,7,2018,"2018-07-25",127,NA,"","","IT","N",NA,"N",""
-9223372036042707968,-9223372036849100800,21,"BZ","C4",11,25,7,2018,"2018-07-25",330.9,NA,"0","00","IT","N",NA,"N",""
-9223372036042707968,-9223372036842723328,21,"BZ","C4",11,25,7,2018,"2018-07-25",325.4,NA,"0","00","IT","N",NA,"N",""
-9223372036042725376,-9223372036842724352,17,"BS","C4",11,30,7,2018,"2018-07-30",200.95,NA,"E","R3","IT","N",NA,"N",""
-9223372036042824704,-9223372036842729472,26,"TV","C4",11,23,7,2018,"2018-07-23",139.75,NA,"V","00","IT","N",NA,"N",""
-9223372036043100160,-9223372036842745856,24,"VI","C4",11,23,7,2018,"2018-07-23",156,249,"0","00","IT","N",NA,"N",""
-9223372036043127808,-9223372036844944384,88,"RG","C4",11,23,7,2018,"2018-07-23",170,290,"","","IT","N",NA,"N",""
-9223372036043276288,-9223372036842755072,17,"BS","C4",11,2,7,2018,"2018-07-02",301,301,"0","00","IT","N",NA,"N",""
-9223372036043436032,-9223372036842765312,26,"TV","C4",11,20,7,2018,"2018-07-20",171.5,NA,"V","00","IT","N",NA,"N",""
-9223372036043585536,-9223372036842774528,23,"VR","C4",11,14,7,2018,"2018-07-14",283,NA,"A","00","IT","N",NA,"N",""
-9223372036043625472,-9223372036842776576,23,"VR","C4",11,19,7,2018,"2018-07-19",178.5,308.88,"0","00","IT","N",NA,"N",""
-9223372036043741184,-9223372036845953024,17,"BS","C4",11,18,7,2018,"2018-07-18",498.61,NA,"A","E3","IT","N",NA,"N",""
-9223372036043749376,-9223372036842783744,21,"BZ","C4",11,16,7,2018,"2018-07-16",86.8,NA,"","","IT","N",NA,"N",""
-9223372036043779072,-9223372036842785792,20,"MN","C4",11,17,7,2018,"2018-07-17",141,NA,"0","00","IT","N",NA,"N",""
-9223372036043957248,-9223372036842796032,23,"VR","C4",11,16,7,2018,"2018-07-16",114.8,204.16,"0","00","IT","N",NA,"N",""
-9223372036044004352,-9223372036842799104,43,"MC","C4",11,16,7,2018,"2018-07-16",200,350,"V","","IT","N",NA,"N",""
-9223372036044066816,-9223372036846869504,26,"TV","C4",11,12,7,2018,"2018-07-12",145.04,NA,"V","00","IT","N",NA,"N",""
-9223372036044067840,-9223372036842802176,26,"TV","C4",11,12,7,2018,"2018-07-12",163.66,NA,"V","00","IT","N",NA,"N",""
-9223372036044137472,-9223372036842807296,22,"TN","C4",11,13,7,2018,"2018-07-13",148.4,252.51,"","","IT","N",NA,"N",""
-9223372036044239872,-9223372036842812416,83,"ME","C4",11,11,7,2018,"2018-07-11",204,NA,"","","IT","N",NA,"N",""
-9223372036044641280,-9223372036842833920,14,"SO","C4",11,2,7,2018,"2018-07-02",190,190,"0","00","IT","N",NA,"N",""
-9223372036045109248,-9223372036849107968,21,"BZ","C4",11,4,7,2018,"2018-07-04",260.5,NA,"0","00","IT","N",NA,"N",""
-9223372036045112320,-9223372036842860544,24,"VI","C4",11,2,7,2018,"2018-07-02",115,184,"0","00","IT","N",NA,"N",""
-9223372036045180928,-9223372036842864640,20,"MN","C4",11,3,7,2018,"2018-07-03",240,460,"0","00","IT","N",NA,"N",""
-9223372036038811648,-9223372036842491904,21,"BZ","C4",11,28,8,2018,"2018-08-28",108,NA,"","","IT","N",NA,"N",""
-9223372036038942720,-9223372036842499072,21,"BZ","C4",11,29,8,2018,"2018-08-29",367.8,NA,"0","00","IT","N",NA,"N",""
-9223372036039298048,-9223372036842519552,20,"MN","C4",11,31,8,2018,"2018-08-31",189,NA,"0","00","IT","N",NA,"N",""
-9223372036039407616,-9223372036842526720,26,"TV","C4",11,30,8,2018,"2018-08-30",146.12,NA,"V","00","IT","N",NA,"N",""
-9223372036039465984,-9223372036842529792,23,"VR","C4",11,31,8,2018,"2018-08-31",168.1,312.86,"0","00","IT","N",NA,"N",""
-9223372036039486464,-9223372036842530816,17,"BS","C4",11,31,8,2018,"2018-08-31",335.2,NA,"A","E2","IT","N",NA,"N",""
-9223372036039531520,-9223372036842533888,22,"TN","C4",11,30,8,2018,"2018-08-30",278,390,"","","IT","N",NA,"N",""
-9223372036039719936,-9223372036842544128,21,"BZ","C4",11,27,8,2018,"2018-08-27",138,NA,"","","IT","N",NA,"N",""
-9223372036039727104,-9223372036842545152,20,"MN","C4",11,28,8,2018,"2018-08-28",141,NA,"0","00","IT","N",NA,"N",""
-9223372036039749632,-9223372036849137664,23,"VR","C4",11,21,8,2018,"2018-08-21",317,NA,"D","00","IT","N",NA,"N",""
-9223372036039936000,-9223372036842557440,21,"BZ","C4",11,27,8,2018,"2018-08-27",80.6,NA,"","","IT","N",NA,"N",""
-9223372036039997440,-9223372036842561536,21,"BZ","C4",11,21,8,2018,"2018-08-21",354.4,NA,"0","00","IT","N",NA,"N",""
-9223372036040102912,-9223372036842566656,26,"TV","C4",11,23,8,2018,"2018-08-23",157.19,NA,"V","00","IT","N",NA,"N",""
-9223372036040136704,-9223372036842568704,26,"TV","C4",11,20,8,2018,"2018-08-20",159.05,NA,"V","00","IT","N",NA,"N",""
-9223372036040257536,-9223372036842576896,21,"BZ","C4",11,23,8,2018,"2018-08-23",62,NA,"","","IT","N",NA,"N",""
-9223372036040358912,-9223372036842583040,23,"VR","C4",11,23,8,2018,"2018-08-23",176.5,313.05,"0","00","IT","N",NA,"N",""
-9223372036040408064,-9223372036842586112,21,"BZ","C4",11,20,8,2018,"2018-08-20",327.2,NA,"0","00","IT","N",NA,"N",""
-9223372036040481792,-9223372036842590208,21,"BZ","C4",11,22,8,2018,"2018-08-22",238.8,NA,"0","00","IT","N",NA,"N",""
-9223372036040737792,-9223372036846482432,20,"MN","C4",11,17,8,2018,"2018-08-17",122,NA,"0","00","IT","N",NA,"N",""
-9223372036040775680,-9223372036842607616,4,"CN","C4",11,16,8,2018,"2018-08-16",162.58,NA,"","","IT","N",NA,"N",""
-9223372036040798208,-9223372036842608640,26,"TV","C4",11,17,8,2018,"2018-08-17",176.4,NA,"V","00","IT","N",NA,"N",""
-9223372036040884224,-9223372036846807040,54,"PG","C4",11,10,8,2018,"2018-08-10",337.12,NA,"A","","IT","N",NA,"N",""
-9223372036040997888,-9223372036842620928,21,"BZ","C4",11,13,8,2018,"2018-08-13",86.8,NA,"","","IT","N",NA,"N",""
-9223372036041136128,-9223372036842628096,21,"BZ","C4",11,6,8,2018,"2018-08-06",112,NA,"","","IT","N",NA,"N",""
-9223372036041201664,-9223372036842632192,21,"BZ","C4",11,13,8,2018,"2018-08-13",62,NA,"","","IT","N",NA,"N",""
-9223372036041349120,-9223372036842641408,4,"CN","C4",11,10,8,2018,"2018-08-10",181,310.78,"","","IT","N",NA,"N",""
-9223372036041473024,-9223372036845960192,17,"BS","C4",11,8,8,2018,"2018-08-08",107.4,NA,"Z","U2","IT","N",NA,"N",""
-9223372036041559040,-9223372036842654720,20,"MN","C4",11,9,8,2018,"2018-08-09",188,NA,"0","00","IT","N",NA,"N",""
-9223372036042174464,-9223372036842691584,4,"CN","C4",11,3,8,2018,"2018-08-03",187,187,"","","IT","N",NA,"N",""
-9223372036042444800,-9223372036842707968,23,"VR","C4",11,1,8,2018,"2018-08-01",187.6,327.11,"0","00","IT","N",NA,"N",""
-9223372036030612480,-9223372036842064896,2,"VC","C4",11,12,9,2018,"2018-09-12",171,348,"D","P1","IT","N",NA,"N",""
-9223372036035672064,-9223372036842338304,21,"BZ","C4",11,26,9,2018,"2018-09-26",92,NA,"","","IT","N",NA,"N",""
-9223372036035891200,-9223372036842350592,20,"MN","C4",11,28,9,2018,"2018-09-28",147,NA,"0","00","IT","N",NA,"N",""
-9223372036035976192,-9223372036842354688,26,"TV","C4",11,24,9,2018,"2018-09-24",195.71,NA,"V","00","IT","N",NA,"N",""
-9223372036036182016,-9223372036842366976,29,"RO","C4",11,27,9,2018,"2018-09-27",174,302.08,"0","00","IT","N",NA,"N",""
-9223372036036296704,-9223372036847819776,21,"BZ","C4",11,26,9,2018,"2018-09-26",282.1,NA,"0","00","IT","N",NA,"N",""
-9223372036036346880,-9223372036842376192,21,"BZ","C4",11,24,9,2018,"2018-09-24",80.6,NA,"","","IT","N",NA,"N",""
-9223372036036415488,-9223372036842380288,13,"CO","C4",11,25,9,2018,"2018-09-25",330,480,"Z","00","IT","N",NA,"N",""
-9223372036036879360,-9223372036842406912,21,"BZ","C4",11,19,9,2018,"2018-09-19",120,NA,"","","IT","N",NA,"N",""
-9223372036037021696,-9223372036842409984,21,"BZ","C4",11,12,9,2018,"2018-09-12",96,NA,"","","IT","N",NA,"N",""
-9223372036037154816,-9223372036842418176,21,"BZ","C4",11,17,9,2018,"2018-09-17",80.6,NA,"","","IT","N",NA,"N",""
-9223372036037175296,-9223372036842419200,21,"BZ","C4",11,18,9,2018,"2018-09-18",62,NA,"","","IT","N",NA,"N",""
-9223372036037317632,-9223372036842427392,23,"VR","C4",11,17,9,2018,"2018-09-17",181.9,316.02,"0","00","IT","N",NA,"N",""
-9223372036037377024,-9223372036842431488,23,"VR","C4",11,15,9,2018,"2018-09-15",154,269.09,"0","00","IT","N",NA,"N",""
-9223372036037413888,-9223372036842433536,22,"TN","C4",11,13,9,2018,"2018-09-13",255,NA,"C","","IT","N",NA,"N",""
-9223372036037548032,-9223372036842440704,26,"TV","C4",11,8,9,2018,"2018-09-08",179.44,NA,"V","00","IT","N",NA,"N",""
-9223372036037671936,-9223372036842443776,4,"CN","C4",11,14,9,2018,"2018-09-14",184.2,184.2,"","","IT","N",NA,"N",""
-9223372036037830656,-9223372036842452992,66,"AQ","C4",11,11,9,2018,"2018-09-11",226.5,NA,"0","00","IT","N",NA,"N",""
-9223372036038176768,-9223372036847265792,17,"BS","C4",11,5,9,2018,"2018-09-05",168.8,NA,"0","00","IT","N",NA,"N",""
-9223372036038178816,-9223372036842472448,17,"BS","C4",11,5,9,2018,"2018-09-05",187.2,NA,"0","00","IT","N",NA,"N",""
-9223372036038671360,-9223372036842482688,4,"CN","C4",11,7,9,2018,"2018-09-07",206,206,"","","IT","N",NA,"N",""
-9223372036038883328,-9223372036842496000,23,"VR","C4",11,6,9,2018,"2018-09-06",151.9,284.51,"0","00","IT","N",NA,"N",""
-9223372036039145472,-9223372036842510336,20,"MN","C4",11,4,9,2018,"2018-09-04",310,515,"0","00","IT","N",NA,"N",""
-9223372036032309248,-9223372036842160128,23,"VR","C4",11,27,10,2018,"2018-10-27",163,NA,"Z","00","IT","N",NA,"N",""
-9223372036032433152,-9223372036842166272,22,"TN","C4",11,29,10,2018,"2018-10-29",187.4,187.4,"","","IT","N",NA,"N",""
-9223372036032538624,-9223372036849111040,21,"BZ","C4",11,29,10,2018,"2018-10-29",270.1,NA,"0","00","IT","N",NA,"N",""
-9223372036032538624,-9223372036842171392,21,"BZ","C4",11,29,10,2018,"2018-10-29",112.4,NA,"0","00","IT","N",NA,"N",""
-9223372036032539648,-9223372036849141760,21,"BZ","C4",11,29,10,2018,"2018-10-29",359.5,NA,"0","00","IT","N",NA,"N",""
-9223372036032600064,-9223372036842174464,21,"BZ","C4",11,24,10,2018,"2018-10-24",462.2,NA,"0","00","IT","N",NA,"N",""
-9223372036032732160,-9223372036842183680,22,"TN","C4",11,25,10,2018,"2018-10-25",71,NA,"V","","IT","N",NA,"N",""
-9223372036032958464,-9223372036842196992,17,"BS","C4",11,24,10,2018,"2018-10-24",151.3,NA,"0","00","IT","N",NA,"N",""
-9223372036033173504,-9223372036842206208,21,"BZ","C4",11,24,10,2018,"2018-10-24",62,NA,"","","IT","N",NA,"N",""
-9223372036033270784,-9223372036842211328,23,"VR","C4",11,23,10,2018,"2018-10-23",206.9,370.13,"0","00","IT","N",NA,"N",""
-9223372036033302528,-9223372036842213376,21,"BZ","C4",11,22,10,2018,"2018-10-22",114.7,NA,"","","IT","N",NA,"N",""
-9223372036033347584,-9223372036842215424,21,"BZ","C4",11,15,10,2018,"2018-10-15",292.9,NA,"0","00","IT","N",NA,"N",""
-9223372036033394688,-9223372036842218496,23,"VR","C4",11,22,10,2018,"2018-10-22",183.6,331.83,"0","00","IT","N",NA,"N",""
-9223372036033508352,-9223372036842225664,20,"MN","C4",11,19,10,2018,"2018-10-19",170,NA,"0","00","IT","N",NA,"N",""
-9223372036033550336,-9223372036842227712,17,"BS","C4",11,15,10,2018,"2018-10-15",333,333,"0","00","IT","N",NA,"N",""
-9223372036033592320,-9223372036842230784,26,"TV","C4",11,16,10,2018,"2018-10-16",141.81,NA,"V","00","IT","N",NA,"N",""
-9223372036033737728,-9223372036842238976,16,"BG","C4",11,17,10,2018,"2018-10-17",230,460,"0","00","IT","N",NA,"N",""
-9223372036033966080,-9223372036842250240,21,"BZ","C4",11,15,10,2018,"2018-10-15",68,NA,"","","IT","N",NA,"N",""
-9223372036034089984,-9223372036842257408,88,"RG","C4",11,1,10,2018,"2018-10-01",270,270,"","","IT","N",NA,"N",""
-9223372036034204672,-9223372036842263552,17,"BS","C4",11,15,10,2018,"2018-10-15",213.91,NA,"E","R2","IT","N",NA,"N",""
-9223372036034232320,-9223372036842265600,20,"MN","C4",11,12,10,2018,"2018-10-12",183,NA,"0","00","IT","N",NA,"N",""
-9223372036034250752,-9223372036849133568,21,"BZ","C4",11,10,10,2018,"2018-10-10",308.4,NA,"0","00","IT","N",NA,"N",""
-9223372036034291712,-9223372036842268672,24,"VI","C4",11,12,10,2018,"2018-10-12",161,269.59,"0","00","IT","N",NA,"N",""
-9223372036034511872,-9223372036842280960,21,"BZ","C4",11,8,10,2018,"2018-10-08",262.2,NA,"0","00","IT","N",NA,"N",""
-9223372036034601984,-9223372036842284032,23,"VR","C4",11,11,10,2018,"2018-10-11",169.6,292.31,"0","00","IT","N",NA,"N",""
-9223372036034705408,-9223372036842290176,21,"BZ","C4",11,3,10,2018,"2018-10-03",82,NA,"","","IT","N",NA,"N",""
-9223372036034748416,-9223372036842292224,21,"BZ","C4",11,9,10,2018,"2018-10-09",120.9,NA,"","","IT","N",NA,"N",""
-9223372036034791424,-9223372036842295296,22,"TN","C4",11,5,10,2018,"2018-10-05",138,245.6,"","","IT","N",NA,"N",""
-9223372036034862080,-9223372036842299392,24,"VI","C4",11,8,10,2018,"2018-10-08",177,NA,"0","00","IT","N",NA,"N",""
-9223372036034978816,-9223372036842303488,23,"VR","C4",11,8,10,2018,"2018-10-08",128.6,218.19,"0","00","IT","N",NA,"N",""
-9223372036035075072,-9223372036842309632,20,"MN","C4",11,5,10,2018,"2018-10-05",150,NA,"0","00","IT","N",NA,"N",""
-9223372036035196928,-9223372036842313728,26,"TV","C4",11,5,10,2018,"2018-10-05",160.52,NA,"V","00","IT","N",NA,"N",""
-9223372036035275776,-9223372036842318848,23,"VR","C4",11,5,10,2018,"2018-10-05",176.3,313.81,"0","00","IT","N",NA,"N",""
-9223372036035368960,-9223372036842323968,20,"MN","C4",11,4,10,2018,"2018-10-04",177,NA,"0","00","IT","N",NA,"N",""
-9223372036035621888,-9223372036842337280,42,"AN","C4",11,2,10,2018,"2018-10-02",259,436,"Z","","IT","N",NA,"N",""
-9223372036035871744,-9223372036842349568,14,"SO","C4",11,1,10,2018,"2018-10-01",288,288,"0","00","IT","N",NA,"N",""
-9223372036010342400,-9223372036840893440,39,"RA","C4",11,12,11,2018,"2018-11-12",371.42,NA,"A","U2","IT","N",NA,"N",""
-9223372036028819456,-9223372036846075904,17,"BS","C4",11,28,11,2018,"2018-11-28",180,360,"0","00","IT","N",NA,"N",""
-9223372036029174784,-9223372036847159296,26,"TV","C4",11,27,11,2018,"2018-11-27",179.63,NA,"V","00","IT","N",NA,"N",""
-9223372036029197312,-9223372036841986048,26,"TV","C4",11,24,11,2018,"2018-11-24",166.11,NA,"V","00","IT","N",NA,"N",""
-9223372036029618176,-9223372036842008576,23,"VR","C4",11,27,11,2018,"2018-11-27",176.7,324.76,"0","00","IT","N",NA,"N",""
-9223372036029776896,-9223372036842017792,17,"BS","C4",11,26,11,2018,"2018-11-26",190.25,NA,"E","R2","IT","N",NA,"N",""
-9223372036029953024,-9223372036847139840,17,"BS","C4",11,21,11,2018,"2018-11-21",164.4,NA,"0","00","IT","N",NA,"N",""
-9223372036030147584,-9223372036842039296,17,"BS","C4",11,21,11,2018,"2018-11-21",300,570,"0","00","IT","N",NA,"N",""
-9223372036030159872,-9223372036848923648,16,"BG","C4",11,21,11,2018,"2018-11-21",270,543,"0","00","IT","N",NA,"N",""
-9223372036030291968,-9223372036842046464,21,"BZ","C4",11,14,11,2018,"2018-11-14",298.3,NA,"0","00","IT","N",NA,"N",""
-9223372036030340096,-9223372036842048512,26,"TV","C4",11,9,11,2018,"2018-11-09",169.54,NA,"V","U2","IT","N",NA,"N",""
-9223372036030371840,-9223372036842050560,21,"BZ","C4",11,20,11,2018,"2018-11-20",86.8,NA,"","","IT","N",NA,"N",""
-9223372036030473216,-9223372036842056704,23,"VR","C4",11,16,11,2018,"2018-11-16",220,NA,"V","00","IT","N",NA,"N",""
-9223372036030501888,-9223372036842057728,23,"VR","C4",11,19,11,2018,"2018-11-19",186.8,332.03,"0","00","IT","N",NA,"N",""
-9223372036030577664,-9223372036842062848,21,"BZ","C4",11,12,11,2018,"2018-11-12",227.7,NA,"0","00","IT","N",NA,"N",""
-9223372036030657536,-9223372036842066944,26,"TV","C4",11,13,11,2018,"2018-11-13",163.17,NA,"V","00","IT","N",NA,"N",""
-9223372036030671872,-9223372036847257600,17,"BS","C4",11,14,11,2018,"2018-11-14",170.5,NA,"0","00","IT","N",NA,"N",""
-9223372036030712832,-9223372036842071040,23,"VR","C4",11,10,11,2018,"2018-11-10",171,NA,"Z","00","IT","N",NA,"N",""
-9223372036030737408,-9223372036842072064,27,"VE","C4",11,15,11,2018,"2018-11-15",143.86,293.45,"V","00","IT","N",NA,"N",""
-9223372036031087616,-9223372036842091520,21,"BZ","C4",11,13,11,2018,"2018-11-13",80.6,NA,"","","IT","N",NA,"N",""
-9223372036031136768,-9223372036842094592,20,"MN","C4",11,12,11,2018,"2018-11-12",186,NA,"0","00","IT","N",NA,"N",""
-9223372036031191040,-9223372036842097664,96,"BI","C4",11,12,11,2018,"2018-11-12",248,NA,"","","IT","N",NA,"N",""
-9223372036031210496,-9223372036842098688,21,"BZ","C4",11,5,11,2018,"2018-11-05",111.6,NA,"","","IT","N",NA,"N",""
-9223372036031247360,-9223372036842101760,23,"VR","C4",11,10,11,2018,"2018-11-10",157.8,274.34,"0","00","IT","N",NA,"N",""
-9223372036031371264,-9223372036847827968,13,"CO","C4",11,5,11,2018,"2018-11-05",250,490,"0","00","IT","N",NA,"N",""
-9223372036031407104,-9223372036842108928,26,"TV","C4",11,6,11,2018,"2018-11-06",167.97,NA,"V","00","IT","N",NA,"N",""
-9223372036031578112,-9223372036842117120,20,"MN","C4",11,8,11,2018,"2018-11-08",184,NA,"0","00","IT","N",NA,"N",""
-9223372036031776768,-9223372036842127360,21,"BZ","C4",11,7,11,2018,"2018-11-07",269.9,NA,"0","00","IT","N",NA,"N",""
-9223372036031820800,-9223372036842130432,20,"MN","C4",11,6,11,2018,"2018-11-06",189,NA,"0","00","IT","N",NA,"N",""
-9223372036031916032,-9223372036842135552,21,"BZ","C4",11,6,11,2018,"2018-11-06",80.6,NA,"","","IT","N",NA,"N",""
-9223372036032247808,-9223372036842156032,23,"VR","C4",11,2,11,2018,"2018-11-02",158.7,281.08,"0","00","IT","N",NA,"N",""
-9223372036024345600,-9223372036841705472,21,"BZ","C4",11,27,12,2018,"2018-12-27",93,NA,"","","IT","N",NA,"N",""
-9223372036026068992,-9223372036841804800,21,"BZ","C4",11,11,12,2018,"2018-12-11",8060,NA,"","","IT","N",NA,"N",""
-9223372036026098688,-9223372036841806848,21,"BZ","C4",11,12,12,2018,"2018-12-12",96,NA,"","","IT","N",NA,"N",""
-9223372036026181632,-9223372036847320064,16,"BG","C4",11,31,12,2018,"2018-12-31",310,623,"0","00","IT","N",NA,"N",""
-9223372036026398720,-9223372036841824256,26,"TV","C4",11,24,12,2018,"2018-12-24",200.2,200.2,"0","00","IT","N",NA,"N",""
-9223372036026525696,-9223372036841832448,28,"PD","C4",11,21,12,2018,"2018-12-21",200.6,343.38,"0","00","IT","N",NA,"N",""
-9223372036026675200,-9223372036841841664,17,"BS","C4",11,19,12,2018,"2018-12-19",147,NA,"0","00","IT","N",NA,"N",""
-9223372036026724352,-9223372036841843712,23,"VR","C4",11,22,12,2018,"2018-12-22",193.5,365.85,"0","00","IT","N",NA,"N",""
-9223372036026738688,-9223372036841844736,1,"TO","C4",11,21,12,2018,"2018-12-21",175.04,283.88,"","","IT","N",NA,"N",""
-9223372036026791936,-9223372036841847808,56,"VT","C4",11,19,12,2018,"2018-12-19",279,314,"E","00","IT","N",NA,"N",""
-9223372036026828800,-9223372036841849856,26,"TV","C4",11,15,12,2018,"2018-12-15",168.46,NA,"V","00","IT","N",NA,"N",""
-9223372036026967040,-9223372036841858048,27,"VE","C4",11,17,12,2018,"2018-12-17",161.2,NA,"V","00","IT","N",NA,"N",""
-9223372036027513856,-9223372036841890816,20,"MN","C4",11,14,12,2018,"2018-12-14",123,NA,"0","00","IT","N",NA,"N",""
-9223372036027548672,-9223372036841891840,2,"VC","C4",11,10,12,2018,"2018-12-10",152.04,278.82,"","","IT","N",NA,"N",""
-9223372036027574272,-9223372036841893888,21,"BZ","C4",11,12,12,2018,"2018-12-12",256.7,NA,"0","00","IT","N",NA,"N",""
-9223372036027984896,-9223372036841918464,22,"TN","C4",11,6,12,2018,"2018-12-06",225,NA,"A","","IT","N",NA,"N",""
-9223372036028010496,-9223372036841919488,20,"MN","C4",11,11,12,2018,"2018-12-11",142,NA,"0","00","IT","N",NA,"N",""
-9223372036028203008,-9223372036845952000,17,"BS","C4",11,10,12,2018,"2018-12-10",199.71,NA,"E","R2","IT","N",NA,"N",""
-9223372036028412928,-9223372036841943040,23,"VR","C4",11,7,12,2018,"2018-12-07",181.5,307.99,"0","00","IT","N",NA,"N",""
-9223372036028696576,-9223372036841959424,20,"MN","C4",11,4,12,2018,"2018-12-04",163,NA,"0","00","IT","N",NA,"N",""
-9223372036028708864,-9223372036841960448,4,"CN","C4",11,3,12,2018,"2018-12-03",183.9,183.9,"","","IT","N",NA,"N",""
-9223372036028780544,-9223372036841964544,14,"SO","C4",11,3,12,2018,"2018-12-03",220,500,"0","00","IT","N",NA,"N",""
-9223372036028869632,-9223372036841969664,21,"BZ","C4",11,3,12,2018,"2018-12-03",133.3,NA,"","","IT","N",NA,"N",""
-9223372036017045504,-9223372036841331712,23,"VR","C4",11,11,1,2019,"2019-01-11",193,345.2,"0","00","IT","N",NA,"N",""
-9223372036022874112,-9223372036841639936,21,"BZ","C4",11,30,1,2019,"2019-01-30",308.2,NA,"0","00","IT","N",NA,"N",""
-9223372036022950912,-9223372036841644032,21,"BZ","C4",11,28,1,2019,"2019-01-28",286.2,NA,"0","00","IT","N",NA,"N",""
-9223372036023402496,-9223372036841651200,22,"TN","C4",11,24,1,2019,"2019-01-24",175,NA,"Z","","IT","N",NA,"N",""
-9223372036023506944,-9223372036841657344,21,"BZ","C4",11,23,1,2019,"2019-01-23",86.8,NA,"","","IT","N",NA,"N",""
-9223372036023603200,-9223372036846674944,6,"AL","C4",11,22,1,2019,"2019-01-22",67,NA,"","","IT","N",NA,"N",""
-9223372036023625728,-9223372036841663488,21,"BZ","C4",11,14,1,2019,"2019-01-14",110,NA,"","","IT","N",NA,"N",""
-9223372036023662592,-9223372036841666560,20,"MN","C4",11,25,1,2019,"2019-01-25",174,NA,"0","00","IT","N",NA,"N",""
-9223372036023766016,-9223372036841671680,54,"PG","C4",11,18,1,2019,"2019-01-18",226.38,NA,"D","","IT","N",NA,"N",""
-9223372036023766016,-9223372036847505408,54,"PG","C4",11,11,1,2019,"2019-01-11",294,NA,"D","","IT","N",NA,"N",""
-9223372036023800832,-9223372036841673728,26,"TV","C4",11,21,1,2019,"2019-01-21",174.05,NA,"V","00","IT","N",NA,"N",""
-9223372036024000512,-9223372036847281152,61,"CE","C4",11,7,1,2019,"2019-01-07",332,332,"D","R2","IT","N",NA,"N",""
