idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza
-9223372036214924917,-9223372036848654039,21,BZ,C4,11,19,1,2019,2019-01-19,POSITIVA
-9223372036214924923,-9223372036848643091,21,BZ,C4,11,1,1,2019,2019-01-01,POSITIVA
-9223372036214924929,-9223372036848610702,21,BZ,C4,11,13,1,2019,2019-01-13,POSITIVA
-9223372036214924943,-9223372036848615935,21,BZ,C4,11,28,1,2019,2019-01-28,POSITIVA
-9223372036214924944,-9223372036848615951,21,BZ,C4,11,28,1,2019,2019-01-28,POSITIVA
-9223372036214924945,-9223372036848615952,21,BZ,C4,11,28,1,2019,2019-01-28,POSITIVA
-9223372036214924946,-9223372036848643489,21,BZ,C4,11,28,1,2019,2019-01-28,POSITIVA
-9223372036214924947,-9223372036848656346,21,BZ,C4,11,28,1,2019,2019-01-28,POSITIVA
-9223372036214924948,-9223372036848611054,21,BZ,C4,11,20,1,2019,2019-01-20,POSITIVA
-9223372036214924949,-9223372036848616619,21,BZ,C4,11,20,1,2019,2019-01-20,POSITIVA
-9223372036214924950,-9223372036848623167,21,BZ,C4,11,20,1,2019,2019-01-20,POSITIVA
-9223372036214925133,-9223372036848652363,21,BZ,C4,11,17,1,2019,2019-01-17,POSITIVA
-9223372036214946229,-9223372036849883839,25,BL,C4,11,21,1,2019,2019-01-21,POSITIVA
-9223372036214977266,-9223372036848662213,24,VI,C4,11,8,1,2019,2019-01-08,POSITIVA
-9223372036214977267,-9223372036850176144,24,VI,C4,11,8,1,2019,2019-01-08,POSITIVA
-9223372036214977268,-9223372036850176230,24,VI,C4,11,8,1,2019,2019-01-08,POSITIVA
-9223372036214977269,-9223372036850183357,24,VI,C4,11,8,1,2019,2019-01-08,POSITIVA
-9223372036214986201,-9223372036850263184,24,VI,C4,11,23,1,2019,2019-01-23,POSITIVA
-9223372036214986202,-9223372036850263214,24,VI,C4,11,23,1,2019,2019-01-23,POSITIVA
-9223372036214986203,-9223372036850263257,24,VI,C4,11,23,1,2019,2019-01-23,POSITIVA
-9223372036214995541,-9223372036850350349,25,BL,C4,11,4,1,2019,2019-01-04,POSITIVA
-9223372036214997870,-9223372036849553923,25,BL,C4,11,7,1,2019,2019-01-07,POSITIVA
-9223372036214997871,-9223372036849553962,25,BL,C4,11,7,1,2019,2019-01-07,POSITIVA
-9223372036214997872,-9223372036850370101,25,BL,C4,11,7,1,2019,2019-01-07,POSITIVA
-9223372036214999440,-9223372036848570508,24,VI,C4,11,18,1,2019,2019-01-18,POSITIVA
-9223372036214999441,-9223372036849427855,24,VI,C4,11,18,1,2019,2019-01-18,POSITIVA
-9223372036214999443,-9223372036849675936,24,VI,C4,11,18,1,2019,2019-01-18,POSITIVA
-9223372036214999445,-9223372036850382618,24,VI,C4,11,18,1,2019,2019-01-18,POSITIVA
-9223372036214999446,-9223372036850391113,24,VI,C4,11,18,1,2019,2019-01-18,POSITIVA
-9223372036214999447,-9223372036850391119,24,VI,C4,11,18,1,2019,2019-01-18,POSITIVA
-9223372036215015393,-9223372036848553185,25,BL,C4,11,20,1,2019,2019-01-20,POSITIVA
-9223372036215015399,-9223372036850536389,25,BL,C4,11,20,1,2019,2019-01-20,POSITIVA
-9223372036212708394,-9223372036848609530,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036212783404,-9223372036848609463,21,BZ,C4,11,8,2,2019,2019-02-08,NEGATIVA
-9223372036212817830,-9223372036848633517,21,BZ,C4,11,14,2,2019,2019-02-14,POSITIVA
-9223372036212965170,-9223372036848615448,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036212965174,-9223372036849112249,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036213116351,-9223372036848625455,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036213265070,-9223372036848612842,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036213265072,-9223372036849111576,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036213265074,-9223372036849126034,21,BZ,C4,11,12,2,2019,2019-02-12,POSITIVA
-9223372036213265082,-9223372036848655209,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213265084,-9223372036848647506,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213265086,-9223372036848657120,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213265088,-9223372036848657684,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213265092,-9223372036848661475,21,BZ,C4,11,4,2,2019,2019-02-04,POSITIVA
-9223372036213293102,-9223372036849105884,21,BZ,C4,11,8,2,2019,2019-02-08,POSITIVA
-9223372036213359188,-9223372036848648354,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036213423198,-9223372036848654164,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213423200,-9223372036848655214,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213423202,-9223372036848646022,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213456770,-9223372036848625503,21,BZ,C4,11,12,2,2019,2019-02-12,POSITIVA
-9223372036213573195,-9223372036848627110,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036213573197,-9223372036848657900,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036213573201,-9223372036848619083,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036213573203,-9223372036848625462,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036213573205,-9223372036848659591,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036213573207,-9223372036848612142,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036213573213,-9223372036848614155,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036213573221,-9223372036848655700,21,BZ,C4,11,14,2,2019,2019-02-14,POSITIVA
-9223372036213573223,-9223372036848611935,21,BZ,C4,11,14,2,2019,2019-02-14,POSITIVA
-9223372036213573225,-9223372036848622717,21,BZ,C4,11,14,2,2019,2019-02-14,POSITIVA
-9223372036213573227,-9223372036848618580,21,BZ,C4,11,14,2,2019,2019-02-14,POSITIVA
-9223372036213573253,-9223372036848653133,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213573255,-9223372036848658835,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036213573267,-9223372036848657385,21,BZ,C4,11,5,2,2019,2019-02-05,NEGATIVA
-9223372036213573269,-9223372036848661909,21,BZ,C4,11,4,2,2019,2019-02-04,POSITIVA
-9223372036213573275,-9223372036848657792,21,BZ,C4,11,4,2,2019,2019-02-04,RIVEDIBILE
-9223372036213779731,-9223372036847809494,17,BS,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214028654,-9223372036850034565,1,TO,C4,11,11,2,2019,2019-02-11,NEGATIVA
-9223372036214028656,-9223372036850028468,1,TO,C4,11,11,2,2019,2019-02-11,POSITIVA
-9223372036214028658,-9223372036849059756,1,TO,C4,11,11,2,2019,2019-02-11,POSITIVA
-9223372036214349810,-9223372036848143525,17,BS,C4,11,10,2,2019,2019-02-10,POSITIVA
-9223372036214349812,-9223372036848914340,17,BS,C4,11,10,2,2019,2019-02-10,POSITIVA
-9223372036214436425,-9223372036848615576,25,BL,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214487547,-9223372036848642555,21,BZ,C4,11,28,2,2019,2019-02-28,POSITIVA
-9223372036214487658,-9223372036848648983,21,BZ,C4,11,28,2,2019,2019-02-28,POSITIVA
-9223372036214487673,-9223372036848659041,21,BZ,C4,11,28,2,2019,2019-02-28,POSITIVA
-9223372036214590279,-9223372036848625931,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036214590281,-9223372036848636337,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036214590286,-9223372036848649372,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036214590332,-9223372036848127140,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036214590334,-9223372036848631444,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036214590336,-9223372036848649003,21,BZ,C4,11,27,2,2019,2019-02-27,NEGATIVA
-9223372036214590344,-9223372036848614039,21,BZ,C4,11,27,2,2019,2019-02-27,RIVEDIBILE
-9223372036214590346,-9223372036848620981,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036214590361,-9223372036848621586,21,BZ,C4,11,26,2,2019,2019-02-26,POSITIVA
-9223372036214590367,-9223372036848658201,21,BZ,C4,11,26,2,2019,2019-02-26,POSITIVA
-9223372036214590369,-9223372036848660114,21,BZ,C4,11,26,2,2019,2019-02-26,POSITIVA
-9223372036214590378,-9223372036848661544,21,BZ,C4,11,26,2,2019,2019-02-26,POSITIVA
-9223372036214590386,-9223372036848613586,21,BZ,C4,11,26,2,2019,2019-02-26,POSITIVA
-9223372036214590480,-9223372036848643345,21,BZ,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214590498,-9223372036848610274,21,BZ,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214590526,-9223372036848637273,21,BZ,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214590542,-9223372036849150316,21,BZ,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214590544,-9223372036848661855,21,BZ,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214590546,-9223372036848658267,21,BZ,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214590550,-9223372036848660846,21,BZ,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214590570,-9223372036848612347,21,BZ,C4,11,24,2,2019,2019-02-24,POSITIVA
-9223372036214590572,-9223372036848635200,21,BZ,C4,11,24,2,2019,2019-02-24,POSITIVA
-9223372036214590576,-9223372036848661369,21,BZ,C4,11,24,2,2019,2019-02-24,POSITIVA
-9223372036214590634,-9223372036848654001,21,BZ,C4,11,24,2,2019,2019-02-24,POSITIVA
-9223372036214590649,-9223372036848618329,21,BZ,C4,11,23,2,2019,2019-02-23,NEGATIVA
-9223372036214590653,-9223372036848608559,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590655,-9223372036848625879,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590657,-9223372036848625454,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590664,-9223372036848612373,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590666,-9223372036848612996,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590670,-9223372036848653119,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590706,-9223372036848618334,21,BZ,C4,11,23,2,2019,2019-02-23,NEGATIVA
-9223372036214590712,-9223372036848622163,21,BZ,C4,11,23,2,2019,2019-02-23,NEGATIVA
-9223372036214590716,-9223372036848635412,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590722,-9223372036848642146,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590740,-9223372036848623335,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590744,-9223372036848629632,21,BZ,C4,11,23,2,2019,2019-02-23,NEGATIVA
-9223372036214590749,-9223372036849140597,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590754,-9223372036848621009,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590756,-9223372036849136881,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590758,-9223372036848620431,21,BZ,C4,11,23,2,2019,2019-02-23,NEGATIVA
-9223372036214590760,-9223372036848612615,21,BZ,C4,11,23,2,2019,2019-02-23,POSITIVA
-9223372036214590762,-9223372036848634642,21,BZ,C4,11,23,2,2019,2019-02-23,NEGATIVA
-9223372036214590767,-9223372036848642558,21,BZ,C4,11,23,2,2019,2019-02-23,NEGATIVA
-9223372036214590786,-9223372036848611880,21,BZ,C4,11,22,2,2019,2019-02-22,POSITIVA
-9223372036214590804,-9223372036848612204,21,BZ,C4,11,22,2,2019,2019-02-22,POSITIVA
-9223372036214590814,-9223372036849145379,21,BZ,C4,11,22,2,2019,2019-02-22,POSITIVA
-9223372036214590820,-9223372036848644602,21,BZ,C4,11,22,2,2019,2019-02-22,POSITIVA
-9223372036214590826,-9223372036849120914,21,BZ,C4,11,22,2,2019,2019-02-22,POSITIVA
-9223372036214590828,-9223372036848625881,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036214590830,-9223372036848658973,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036214590838,-9223372036848657611,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036214590846,-9223372036848633585,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036214590850,-9223372036848649753,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036214590862,-9223372036848653136,21,BZ,C4,11,21,2,2019,2019-02-21,NEGATIVA
-9223372036214590864,-9223372036848655970,21,BZ,C4,11,21,2,2019,2019-02-21,NEGATIVA
-9223372036214590878,-9223372036848636663,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214590880,-9223372036848660242,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214590896,-9223372036848621601,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214590898,-9223372036848652381,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214590900,-9223372036848656341,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214590946,-9223372036848658849,21,BZ,C4,11,18,2,2019,2019-02-18,NEGATIVA
-9223372036214591043,-9223372036848622126,21,BZ,C4,11,26,2,2019,2019-02-26,POSITIVA
-9223372036214600086,-9223372036848611398,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214600131,-9223372036848622337,21,BZ,C4,11,28,2,2019,2019-02-28,POSITIVA
-9223372036214600142,-9223372036848614065,21,BZ,C4,11,26,2,2019,2019-02-26,POSITIVA
-9223372036214600144,-9223372036848629169,21,BZ,C4,11,26,2,2019,2019-02-26,NEGATIVA
-9223372036214600146,-9223372036848658439,21,BZ,C4,11,26,2,2019,2019-02-26,NEGATIVA
-9223372036214600187,-9223372036848658708,21,BZ,C4,11,27,2,2019,2019-02-27,POSITIVA
-9223372036214611458,-9223372036848653146,17,BS,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214631172,-9223372036848632467,21,BZ,C4,11,21,2,2019,2019-02-21,POSITIVA
-9223372036214631206,-9223372036848630521,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214631208,-9223372036848630501,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214631210,-9223372036848649935,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214631219,-9223372036848661001,21,BZ,C4,11,20,2,2019,2019-02-20,NEGATIVA
-9223372036214631230,-9223372036848610731,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631232,-9223372036848623734,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631234,-9223372036848640270,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631236,-9223372036848635234,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631238,-9223372036848645215,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631240,-9223372036849144840,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631272,-9223372036848612838,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631277,-9223372036848621559,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631279,-9223372036848660291,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631292,-9223372036848634640,21,BZ,C4,11,19,2,2019,2019-02-19,NEGATIVA
-9223372036214631360,-9223372036848617547,21,BZ,C4,11,18,2,2019,2019-02-18,NEGATIVA
-9223372036214631362,-9223372036848617565,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631364,-9223372036848627124,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631367,-9223372036848633110,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631373,-9223372036848633109,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631397,-9223372036849130079,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631399,-9223372036849106105,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631403,-9223372036848636658,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631405,-9223372036848654350,21,BZ,C4,11,18,2,2019,2019-02-18,NEGATIVA
-9223372036214631407,-9223372036848613560,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631409,-9223372036849132279,21,BZ,C4,11,18,2,2019,2019-02-18,POSITIVA
-9223372036214631472,-9223372036848612632,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036214631475,-9223372036848612851,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036214631489,-9223372036848610976,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036214631513,-9223372036848623713,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036214631517,-9223372036848635239,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036214631519,-9223372036848651174,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036214631521,-9223372036848617053,21,BZ,C4,11,16,2,2019,2019-02-16,POSITIVA
-9223372036214631610,-9223372036848656801,21,BZ,C4,11,16,2,2019,2019-02-16,RIVEDIBILE
-9223372036214631625,-9223372036848629630,21,BZ,C4,11,16,2,2019,2019-02-16,POSITIVA
-9223372036214631627,-9223372036848649810,21,BZ,C4,11,16,2,2019,2019-02-16,POSITIVA
-9223372036214631629,-9223372036848652738,21,BZ,C4,11,16,2,2019,2019-02-16,POSITIVA
-9223372036214631653,-9223372036848610729,21,BZ,C4,11,17,2,2019,2019-02-17,POSITIVA
-9223372036214631724,-9223372036848659514,21,BZ,C4,11,15,2,2019,2019-02-15,NEGATIVA
-9223372036214631727,-9223372036849105546,21,BZ,C4,11,15,2,2019,2019-02-15,POSITIVA
-9223372036214631729,-9223372036848624557,21,BZ,C4,11,15,2,2019,2019-02-15,POSITIVA
-9223372036214631731,-9223372036848646142,21,BZ,C4,11,15,2,2019,2019-02-15,NEGATIVA
-9223372036214631733,-9223372036849131259,21,BZ,C4,11,15,2,2019,2019-02-15,POSITIVA
-9223372036214631735,-9223372036848661321,21,BZ,C4,11,15,2,2019,2019-02-15,NEGATIVA
-9223372036214631737,-9223372036848659406,21,BZ,C4,11,15,2,2019,2019-02-15,POSITIVA
-9223372036214631741,-9223372036848651930,21,BZ,C4,11,15,2,2019,2019-02-15,NEGATIVA
-9223372036214631754,-9223372036849132142,21,BZ,C4,11,15,2,2019,2019-02-15,POSITIVA
-9223372036214631756,-9223372036848645086,21,BZ,C4,11,15,2,2019,2019-02-15,POSITIVA
-9223372036214631760,-9223372036848650421,21,BZ,C4,11,15,2,2019,2019-02-15,POSITIVA
-9223372036214631764,-9223372036848610410,21,BZ,C4,11,14,2,2019,2019-02-14,POSITIVA
-9223372036214631802,-9223372036848609085,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631807,-9223372036848618074,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631809,-9223372036848612853,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631811,-9223372036848612835,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631813,-9223372036848623432,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631815,-9223372036848638696,21,BZ,C4,11,19,2,2019,2019-02-19,POSITIVA
-9223372036214631821,-9223372036848608802,21,BZ,C4,11,13,2,2019,2019-02-13,NEGATIVA
-9223372036214631834,-9223372036849107589,21,BZ,C4,11,12,2,2019,2019-02-12,POSITIVA
-9223372036214631837,-9223372036848642441,21,BZ,C4,11,12,2,2019,2019-02-12,POSITIVA
-9223372036214631840,-9223372036848648382,21,BZ,C4,11,6,2,2019,2019-02-06,POSITIVA
-9223372036214639303,-9223372036850577497,25,BL,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214639305,-9223372036848553914,25,BL,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214639311,-9223372036850577524,25,BL,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214639313,-9223372036848655117,25,BL,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214639317,-9223372036850577504,25,BL,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214639319,-9223372036849415110,25,BL,C4,11,25,2,2019,2019-02-25,POSITIVA
-9223372036214640409,-9223372036848647741,21,BZ,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214640415,-9223372036848635656,21,BZ,C4,11,20,2,2019,2019-02-20,NEGATIVA
-9223372036214653223,-9223372036848904454,17,BS,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214653225,-9223372036850610282,17,BS,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671362,-9223372036848600501,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671372,-9223372036848114206,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671390,-9223372036847946532,22,TN,C4,11,20,2,2019,2019-02-20,NEGATIVA
-9223372036214671478,-9223372036848591796,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671486,-9223372036848597708,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671506,-9223372036848603232,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671510,-9223372036848591794,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671548,-9223372036848591419,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671558,-9223372036848600495,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671562,-9223372036848600502,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671584,-9223372036848591418,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671592,-9223372036848600506,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671598,-9223372036848597710,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671600,-9223372036849421634,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214671602,-9223372036848605695,22,TN,C4,11,20,2,2019,2019-02-20,POSITIVA
-9223372036214674551,-9223372036848629476,21,BZ,C4,11,14,2,2019,2019-02-14,POSITIVA
-9223372036214674553,-9223372036848653921,21,BZ,C4,11,14,2,2019,2019-02-14,NEGATIVA
-9223372036214674555,-9223372036848661374,21,BZ,C4,11,14,2,2019,2019-02-14,NEGATIVA
-9223372036214674589,-9223372036848614581,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036214674591,-9223372036848614580,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036214674595,-9223372036848614596,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036214674597,-9223372036848614617,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036214674599,-9223372036848625484,21,BZ,C4,11,13,2,2019,2019-02-13,NEGATIVA
-9223372036214674601,-9223372036848625446,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036214674603,-9223372036849128742,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036214674605,-9223372036849128662,21,BZ,C4,11,13,2,2019,2019-02-13,NEGATIVA
-9223372036214674608,-9223372036848657742,21,BZ,C4,11,13,2,2019,2019-02-13,POSITIVA
-9223372036214674611,-9223372036848624167,21,BZ,C4,11,13,2,2019,2019-02-13,NEGATIVA
-9223372036214674613,-9223372036848641308,21,BZ,C4,11,13,2,2019,2019-02-13,NEGATIVA
-9223372036214674636,-9223372036848612605,21,BZ,C4,11,12,2,2019,2019-02-12,POSITIVA
-9223372036214674638,-9223372036848613576,21,BZ,C4,11,12,2,2019,2019-02-12,POSITIVA
-9223372036214674640,-9223372036848630257,21,BZ,C4,11,12,2,2019,2019-02-12,NEGATIVA
-9223372036214674646,-9223372036848661561,21,BZ,C4,11,12,2,2019,2019-02-12,NEGATIVA
-9223372036214674648,-9223372036848649809,21,BZ,C4,11,12,2,2019,2019-02-12,POSITIVA
-9223372036214674650,-9223372036848659893,21,BZ,C4,11,12,2,2019,2019-02-12,NEGATIVA
-9223372036214674725,-9223372036848614046,21,BZ,C4,11,11,2,2019,2019-02-11,NEGATIVA
-9223372036214674728,-9223372036848649522,21,BZ,C4,11,11,2,2019,2019-02-11,NEGATIVA
-9223372036214674730,-9223372036848649517,21,BZ,C4,11,11,2,2019,2019-02-11,NEGATIVA
-9223372036214674732,-9223372036848650770,21,BZ,C4,11,11,2,2019,2019-02-11,POSITIVA
-9223372036214674809,-9223372036848656133,21,BZ,C4,11,11,2,2019,2019-02-11,POSITIVA
-9223372036214674826,-9223372036848658965,21,BZ,C4,11,11,2,2019,2019-02-11,POSITIVA
-9223372036214674951,-9223372036848612642,21,BZ,C4,11,10,2,2019,2019-02-10,NEGATIVA
