idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,CodiceAziendaNascita,DestinazioneSoggetto,PesoAllaNascita,NumeroCapezzoli
-9223372031637728159,-9223372036805539543,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637728190,-9223372036805539544,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637728342,-9223372036805539550,21,BZ,C4,11,31,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637729780,-9223372036805566514,21,BZ,C4,11,17,8,2023,-9.223372036849262e+18,Vita,,
-9223372031637732045,-9223372036805539604,21,BZ,C4,11,21,8,2023,-9.223372036849263e+18,Vita,,
-9223372031637732184,-9223372036805551036,21,BZ,C4,11,16,8,2023,-9.223372036849263e+18,Macello,,
-9223372031637732517,-9223372036805539616,21,BZ,C4,11,30,8,2023,-9.223372036849263e+18,Macello,,
-9223372031637733098,-9223372036805539624,21,BZ,C4,11,31,8,2023,-9.223372036849263e+18,Vita,,
-9223372031637733179,-9223372036805539625,21,BZ,C4,11,28,8,2023,-9.223372036849263e+18,Macello,,
-9223372031637745669,-9223372036805539662,21,BZ,C4,11,31,8,2023,-9.223372036849263e+18,Vita,,
-9223372031637745787,-9223372036805539667,21,BZ,C4,11,26,8,2023,-9.223372036849263e+18,Macello,,
-9223372031637745801,-9223372036805539668,21,BZ,C4,11,26,8,2023,-9.223372036849263e+18,Macello,,
-9223372031637745878,-9223372036805539671,21,BZ,C4,11,26,8,2023,-9.223372036849263e+18,Macello,,
-9223372031637746757,-9223372036805551090,21,BZ,C4,11,18,8,2023,-9.223372036849263e+18,Vita,,
-9223372031637746780,-9223372036805551091,21,BZ,C4,11,18,8,2023,-9.223372036849263e+18,Macello,,
-9223372031637747041,-9223372036805551087,21,BZ,C4,11,18,8,2023,-9.223372036849264e+18,Macello,,
-9223372031637747078,-9223372036805551088,21,BZ,C4,11,18,8,2023,-9.223372036849264e+18,Vita,,
-9223372031637747151,-9223372036805685432,21,BZ,C4,11,5,8,2023,-9.223372036849264e+18,Macello,,
-9223372031638061177,-9223372036805539859,21,BZ,C4,11,9,8,2023,-9.223372036849263e+18,Macello,,
-9223372031653757654,-9223372036805567112,22,TN,C4,11,4,8,2023,-9.223372036849257e+18,Vita,,
-9223372031654248150,-9223372036805568041,22,TN,C4,11,28,8,2023,-9.223372036849257e+18,Vita,,
-9223372031654965704,-9223372036805568497,21,BZ,C4,11,18,8,2023,-9.22337203684926e+18,Vita,,
-9223372031656835312,-9223372036805585670,25,BL,C4,11,30,8,2023,-9.223372036850536e+18,Vita,400.0,
-9223372031669696101,-9223372036805593664,21,BZ,C4,11,25,8,2023,-9.22337203684926e+18,Vita,,
-9223372031669696525,-9223372036805682243,21,BZ,C4,11,4,8,2023,-9.22337203684926e+18,Macello,,
-9223372031669706077,-9223372036805593691,21,BZ,C4,11,18,8,2023,-9.223372036849261e+18,Macello,,
-9223372031669706254,-9223372036805682795,21,BZ,C4,11,1,8,2023,-9.223372036849261e+18,Macello,,
-9223372031669716783,-9223372036805593728,21,BZ,C4,11,25,8,2023,-9.22337203684926e+18,Macello,,
-9223372031669716820,-9223372036805593729,21,BZ,C4,11,25,8,2023,-9.22337203684926e+18,Macello,,
-9223372031669732285,-9223372036805593773,21,BZ,C4,11,25,8,2023,-9.223372036849261e+18,Macello,,
-9223372031669791743,-9223372036805593835,21,BZ,C4,11,23,8,2023,-9.223372036849261e+18,Vita,,
-9223372031669805246,-9223372036805593866,21,BZ,C4,11,18,8,2023,-9.223372036849261e+18,Macello,,
-9223372031669811930,-9223372036805593883,21,BZ,C4,11,29,8,2023,-9.223372036849262e+18,Vita,,
-9223372031669819651,-9223372036805593903,21,BZ,C4,11,29,8,2023,-9.223372036849262e+18,Macello,,
-9223372031669820295,-9223372036805593904,21,BZ,C4,11,22,8,2023,-9.223372036849262e+18,Vita,,
-9223372031669820481,-9223372036805737154,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Macello,,
-9223372031669822952,-9223372036805593908,21,BZ,C4,11,19,8,2023,-9.223372036849262e+18,Vita,,
-9223372031669823784,-9223372036805593910,21,BZ,C4,11,26,8,2023,-9.223372036849262e+18,Macello,,
-9223372031669823899,-9223372036805593911,21,BZ,C4,11,26,8,2023,-9.223372036849262e+18,Macello,,
-9223372031669826008,-9223372036805690767,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Vita,,
-9223372031669827196,-9223372036805598469,21,BZ,C4,11,14,8,2023,-9.223372036849263e+18,Vita,,
-9223372031669827293,-9223372036805598470,21,BZ,C4,11,14,8,2023,-9.223372036849263e+18,Macello,,
-9223372031669828044,-9223372036805593921,21,BZ,C4,11,27,8,2023,-9.223372036849181e+18,Vita,,
-9223372031669828435,-9223372036805690766,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031669830363,-9223372036805593922,21,BZ,C4,11,29,8,2023,-9.223372036849262e+18,Vita,,
-9223372031669850871,-9223372036805633323,21,BZ,C4,11,10,8,2023,-9.223372036849262e+18,Vita,,
-9223372031669860826,-9223372036805594005,21,BZ,C4,11,19,8,2023,-9.223372036849263e+18,Macello,,
-9223372031669860975,-9223372036805594006,21,BZ,C4,11,19,8,2023,-9.223372036849263e+18,Macello,,
-9223372031669861077,-9223372036805594007,21,BZ,C4,11,19,8,2023,-9.223372036849263e+18,Macello,,
-9223372031669865244,-9223372036805594014,21,BZ,C4,11,16,8,2023,-9.223372036849263e+18,Macello,,
-9223372031686305054,-9223372036805624366,21,BZ,C4,11,7,8,2023,-9.223372036849183e+18,Vita,,
-9223372031690800584,-9223372036805639141,14,SO,C4,11,30,8,2023,-9.223372036850557e+18,Macello,390.0,
-9223372031695330168,-9223372036805651563,21,BZ,C4,11,19,8,2023,-9.223372036849183e+18,Macello,,
-9223372031695381049,-9223372036805685400,21,BZ,C4,11,3,8,2023,-9.22337203684919e+18,Macello,,
-9223372031695422137,-9223372036805709533,21,BZ,C4,11,3,8,2023,-9.223372036849264e+18,Macello,,
-9223372031695426779,-9223372036805652139,21,BZ,C4,11,30,8,2023,-9.223372036849185e+18,Macello,,
-9223372031695426912,-9223372036805652140,21,BZ,C4,11,12,8,2023,-9.223372036849185e+18,Vita,,
-9223372031695436151,-9223372036805652166,21,BZ,C4,11,11,8,2023,-9.223372036847451e+18,Vita,,
-9223372031695568080,-9223372036805652796,21,BZ,C4,11,21,8,2023,-9.223372036845623e+18,Macello,,
-9223372031697127589,-9223372036805676418,21,BZ,C4,11,2,8,2023,-9.223372036849185e+18,Vita,,
-9223372031700018259,-9223372036805664639,22,TN,C4,11,10,8,2023,-9.223372036849188e+18,Vita,350.0,
-9223372031700308693,-9223372036805664939,36,MO,C4,11,18,8,2023,-9.22337203684991e+18,Vita,360.0,
-9223372031701196655,-9223372036805666568,21,BZ,C4,11,26,8,2023,-9.223372036849258e+18,Vita,,
-9223372031701196719,-9223372036805666569,21,BZ,C4,11,26,8,2023,-9.223372036849258e+18,Vita,,
-9223372031701196971,-9223372036805666570,21,BZ,C4,11,26,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701197028,-9223372036805666571,21,BZ,C4,11,26,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701197084,-9223372036805666572,21,BZ,C4,11,26,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701197140,-9223372036805666573,21,BZ,C4,11,26,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701197433,-9223372036805666574,21,BZ,C4,11,26,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701197900,-9223372036805682651,21,BZ,C4,11,5,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701198004,-9223372036805682645,21,BZ,C4,11,5,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701198290,-9223372036805682642,21,BZ,C4,11,5,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701198501,-9223372036805682634,21,BZ,C4,11,5,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701198560,-9223372036805682637,21,BZ,C4,11,5,8,2023,-9.223372036849258e+18,Macello,,
-9223372031701220846,-9223372036805666647,21,BZ,C4,11,8,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701238715,-9223372036805666731,21,BZ,C4,11,20,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701246159,-9223372036805666756,21,BZ,C4,11,30,8,2023,-9.223372036849261e+18,Vita,,
-9223372031701246173,-9223372036805666757,21,BZ,C4,11,30,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701246207,-9223372036805666758,21,BZ,C4,11,30,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701249373,-9223372036805666778,21,BZ,C4,11,11,8,2023,-9.22337203684926e+18,Macello,,
-9223372031701249447,-9223372036805666779,21,BZ,C4,11,11,8,2023,-9.22337203684926e+18,Macello,,
-9223372031701251418,-9223372036805666786,21,BZ,C4,11,11,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701252614,-9223372036805666794,21,BZ,C4,11,28,8,2023,-9.223372036849261e+18,Vita,,
-9223372031701252692,-9223372036805666795,21,BZ,C4,11,28,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701255787,-9223372036805666806,21,BZ,C4,11,25,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701259207,-9223372036805666817,21,BZ,C4,11,27,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701259277,-9223372036805666818,21,BZ,C4,11,27,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701259445,-9223372036805666821,21,BZ,C4,11,18,8,2023,-9.223372036849261e+18,Vita,,
-9223372031701271972,-9223372036805685415,21,BZ,C4,11,3,8,2023,-9.223372036849261e+18,Macello,,
-9223372031701274815,-9223372036805666858,21,BZ,C4,11,18,8,2023,-9.223372036847451e+18,Vita,,
-9223372031701274901,-9223372036805685424,21,BZ,C4,11,3,8,2023,-9.223372036847451e+18,Macello,,
-9223372031701274946,-9223372036805685426,21,BZ,C4,11,3,8,2023,-9.223372036847451e+18,Macello,,
-9223372031701280739,-9223372036805690653,21,BZ,C4,11,5,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701285338,-9223372036805666910,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701285569,-9223372036805666912,21,BZ,C4,11,7,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701285598,-9223372036805666913,21,BZ,C4,11,7,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701285943,-9223372036805666917,21,BZ,C4,11,23,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701287480,-9223372036805666936,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701287664,-9223372036805666941,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701287806,-9223372036805666945,21,BZ,C4,11,23,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701287882,-9223372036805666947,21,BZ,C4,11,12,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701288108,-9223372036805666952,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701288128,-9223372036805685451,21,BZ,C4,11,5,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701288932,-9223372036805666967,21,BZ,C4,11,26,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701335577,-9223372036805676364,21,BZ,C4,11,4,8,2023,-9.223372036849263e+18,Macello,,
-9223372031701344741,-9223372036805667115,21,BZ,C4,11,14,8,2023,-9.223372036847365e+18,Vita,,
-9223372031701344830,-9223372036805667116,21,BZ,C4,11,14,8,2023,-9.223372036847365e+18,Macello,,
-9223372031701351320,-9223372036805667134,21,BZ,C4,11,26,8,2023,-9.223372036849264e+18,Macello,,
-9223372031701356841,-9223372036805667146,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701356879,-9223372036805667147,21,BZ,C4,11,18,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701358568,-9223372036805667152,21,BZ,C4,11,9,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701359894,-9223372036805667161,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701359953,-9223372036805667162,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Vita,,
-9223372031701360036,-9223372036805667163,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701362670,-9223372036805667171,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701363788,-9223372036805667175,21,BZ,C4,11,25,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701365241,-9223372036805667179,21,BZ,C4,11,28,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701365495,-9223372036805682322,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031701381939,-9223372036805667211,21,BZ,C4,11,21,8,2023,-9.223372036849263e+18,Macello,,
-9223372031701382068,-9223372036805667213,21,BZ,C4,11,17,8,2023,-9.223372036849263e+18,Macello,,
-9223372031701382158,-9223372036805667214,21,BZ,C4,11,15,8,2023,-9.223372036849263e+18,Macello,,
-9223372031701385474,-9223372036805667221,21,BZ,C4,11,19,8,2023,-9.223372036849263e+18,Macello,,
-9223372031701385554,-9223372036805667222,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Vita,,
-9223372031701385696,-9223372036805667223,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Vita,,
-9223372031701387956,-9223372036805667229,21,BZ,C4,11,26,8,2023,-9.223372036849263e+18,Vita,,
-9223372031701393168,-9223372036805667238,21,BZ,C4,11,18,8,2023,-9.223372036849263e+18,Macello,,
-9223372031712359429,-9223372036805692796,22,TN,C4,11,1,8,2023,-9.223372036849257e+18,Vita,,
-9223372031712368706,-9223372036805692800,25,BL,C4,11,5,8,2023,-9.223372036850577e+18,Vita,350.0,
-9223372031714781940,-9223372036805694879,16,BG,C4,11,1,8,2023,-9.223372036850493e+18,Vita,300.0,
-9223372031722956496,-9223372036805724650,22,TN,C4,11,12,8,2023,-9.223372036849257e+18,Vita,500.0,
-9223372031722976503,-9223372036805724673,22,TN,C4,11,12,8,2023,-9.223372036849257e+18,Vita,450.0,
-9223372031734877810,-9223372036805753569,21,BZ,C4,11,19,8,2023,-9.22337203684926e+18,Vita,,
-9223372031734877925,-9223372036805753571,21,BZ,C4,11,5,8,2023,-9.22337203684926e+18,Macello,,
-9223372031734922252,-9223372036805753957,21,BZ,C4,11,2,8,2023,-9.223372036849258e+18,Vita,,
-9223372031734933065,-9223372036805754240,21,BZ,C4,11,16,8,2023,-9.22337203684926e+18,Macello,,
-9223372031734933157,-9223372036805754241,21,BZ,C4,11,16,8,2023,-9.22337203684926e+18,Vita,,
-9223372031734962044,-9223372036805754488,21,BZ,C4,11,10,8,2023,-9.223372036849258e+18,Vita,,
-9223372031735109238,-9223372036805756266,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735109387,-9223372036805756267,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735109564,-9223372036805756268,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735109793,-9223372036805756269,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735109918,-9223372036805756270,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735111415,-9223372036805756273,21,BZ,C4,11,2,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735111558,-9223372036805756275,21,BZ,C4,11,19,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735111712,-9223372036805756276,21,BZ,C4,11,12,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735111885,-9223372036805756278,21,BZ,C4,11,12,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735112731,-9223372036805756280,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735112940,-9223372036805756282,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735113007,-9223372036805756283,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735119499,-9223372036805756293,21,BZ,C4,11,19,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735120635,-9223372036805756296,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735133034,-9223372036805756330,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735133290,-9223372036805756333,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735133472,-9223372036805756334,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735133548,-9223372036805756335,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735139795,-9223372036805756349,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735179762,-9223372036805756405,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735275231,-9223372036805756568,21,BZ,C4,11,4,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735275720,-9223372036805756569,21,BZ,C4,11,12,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735276791,-9223372036805756572,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735278732,-9223372036805756575,21,BZ,C4,11,17,8,2023,-9.223372036849262e+18,Macello,,
-9223372031735283034,-9223372036805756587,21,BZ,C4,11,19,8,2023,-9.223372036849263e+18,Macello,,
-9223372031735284538,-9223372036805756595,21,BZ,C4,11,19,8,2023,-9.223372036849263e+18,Macello,,
-9223372031735284947,-9223372036805756597,21,BZ,C4,11,16,8,2023,-9.223372036849262e+18,Vita,,
-9223372031735319374,-9223372036805756660,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Macello,,
-9223372031735319772,-9223372036805756662,21,BZ,C4,11,18,8,2023,-9.223372036849263e+18,Macello,,
-9223372031735320374,-9223372036805756665,21,BZ,C4,11,14,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735331546,-9223372036805756701,21,BZ,C4,11,3,8,2023,-9.223372036849263e+18,Macello,,
-9223372031735349519,-9223372036805756750,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735349608,-9223372036805756751,21,BZ,C4,11,3,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735349747,-9223372036805756752,21,BZ,C4,11,3,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735366439,-9223372036805756786,21,BZ,C4,11,17,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735366731,-9223372036805756789,21,BZ,C4,11,15,8,2023,-9.223372036849263e+18,Macello,,
-9223372031735367949,-9223372036805756793,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735368068,-9223372036805756794,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735368315,-9223372036805756797,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Vita,,
-9223372031735369799,-9223372036805756801,21,BZ,C4,11,18,8,2023,-9.223372036849263e+18,Macello,,
-9223372031735370005,-9223372036805756802,21,BZ,C4,11,12,8,2023,-9.223372036849263e+18,Vita,,
-9223372031763386163,-9223372036805831504,21,BZ,C4,11,5,8,2023,-9.223372036849262e+18,Vita,,
-9223372031763386666,-9223372036805831515,21,BZ,C4,11,2,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763387667,-9223372036805831546,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763387684,-9223372036805831547,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763387966,-9223372036805831555,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763388143,-9223372036805831560,21,BZ,C4,11,3,8,2023,-9.223372036849262e+18,Vita,,
-9223372031763388886,-9223372036805831576,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Vita,,
-9223372031763388900,-9223372036805831577,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763388945,-9223372036805831579,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Vita,,
-9223372031763388959,-9223372036805831580,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763389664,-9223372036805831593,21,BZ,C4,11,3,8,2023,-9.223372036849262e+18,Vita,,
-9223372031763389681,-9223372036805831594,21,BZ,C4,11,3,8,2023,-9.223372036849262e+18,Vita,,
-9223372031763389831,-9223372036805831596,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763390118,-9223372036805831603,21,BZ,C4,11,11,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763391370,-9223372036805831641,21,BZ,C4,11,8,8,2023,-9.223372036849263e+18,Macello,,
-9223372031763391387,-9223372036805831642,21,BZ,C4,11,4,8,2023,-9.223372036849263e+18,Vita,,
-9223372031763391771,-9223372036805831651,21,BZ,C4,11,4,8,2023,-9.223372036849263e+18,Macello,,
-9223372031763395277,-9223372036805831742,21,BZ,C4,11,4,8,2023,-9.223372036849263e+18,Vita,,
-9223372031763395769,-9223372036805831754,21,BZ,C4,11,5,8,2023,-9.22337203684926e+18,Macello,,
-9223372031763396885,-9223372036805831779,21,BZ,C4,11,12,8,2023,-9.223372036849263e+18,Macello,,
-9223372031763397020,-9223372036805831783,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Macello,,
-9223372031763397034,-9223372036805831784,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Macello,,
-9223372031763397057,-9223372036805831785,21,BZ,C4,11,5,8,2023,-9.223372036849263e+18,Macello,,
-9223372031763398030,-9223372036805831811,21,BZ,C4,11,5,8,2023,-9.223372036849264e+18,Vita,,
-9223372031763398062,-9223372036805831812,21,BZ,C4,11,14,8,2023,-9.22337203684926e+18,Vita,,
-9223372031763398143,-9223372036805831815,21,BZ,C4,11,5,8,2023,-9.223372036849264e+18,Vita,,
-9223372031763399800,-9223372036805831847,21,BZ,C4,11,5,8,2023,-9.223372036849261e+18,Vita,,
-9223372031763399822,-9223372036805831848,21,BZ,C4,11,3,8,2023,-9.223372036849261e+18,Vita,,
-9223372031763401495,-9223372036805831899,21,BZ,C4,11,3,8,2023,-9.223372036849261e+18,Macello,,
-9223372031763401512,-9223372036805831900,21,BZ,C4,11,2,8,2023,-9.223372036849261e+18,Macello,,
-9223372031763401792,-9223372036805831908,21,BZ,C4,11,8,8,2023,-9.223372036849262e+18,Vita,,
-9223372031763402892,-9223372036805831932,21,BZ,C4,11,5,8,2023,-9.223372036849262e+18,Macello,,
-9223372031763402953,-9223372036805831935,21,BZ,C4,11,4,8,2023,-9.223372036849262e+18,Vita,,
-9223372031772734145,-9223372036805855584,24,VI,C4,11,18,8,2023,-9.22337203684983e+18,Vita,,
-9223372031806552214,-9223372036805949016,21,BZ,C4,11,8,8,2023,-9.223372036849262e+18,Vita,,
-9223372031806552231,-9223372036805949017,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Macello,,
-9223372031806552252,-9223372036805949018,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Vita,,
-9223372031806553544,-9223372036805949052,21,BZ,C4,11,1,8,2023,-9.223372036849262e+18,Vita,,
