idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,IcssIndiceCelluleSomatiche,AccuratezzaCalcoloIndice,TipoIndice,FrequenzaCalcolo,AnnoDiRiferimento,NumeroDiFiglie,NumeroDiAziende,AreaGeograficaEsteraDiInfluenzaSuCalcolo
-9223372035851850833,-9223372036844294881,,,C4,11,6,5,2021,107.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851850845,-9223372036844339106,,,C4,11,6,5,2021,102.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851850857,-9223372036844315689,,,C4,11,6,5,2021,99.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851850869,-9223372036844315692,,,C4,11,6,5,2021,93.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851850881,-9223372036844212230,,,C4,11,6,5,2021,109.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851850893,-9223372036844385655,,,C4,11,6,5,2021,106.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851850905,-9223372036844315894,,,C4,11,6,5,2021,97.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851850917,-9223372036844315877,,,C4,11,6,5,2021,98.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851850929,-9223372036844315878,,,C4,11,6,5,2021,101.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851850941,-9223372036844362043,,,C4,11,6,5,2021,101.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851850953,-9223372036844386242,,,C4,11,6,5,2021,100.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851850965,-9223372036835155837,,,C4,11,6,5,2021,101.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851850977,-9223372036846913528,,,C4,11,6,5,2021,99.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851850989,-9223372036847355339,,,C4,11,6,5,2021,108.0,61.0,GENETICO,Semestrale,2021,,,
-9223372035851851001,-9223372036846252634,,,C4,11,6,5,2021,103.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851851013,-9223372036846471167,,,C4,11,6,5,2021,110.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851851025,-9223372036844546860,,,C4,11,6,5,2021,98.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851851037,-9223372036844546857,,,C4,11,6,5,2021,100.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851851049,-9223372036844546848,,,C4,11,6,5,2021,96.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851851061,-9223372036844546854,,,C4,11,6,5,2021,93.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851073,-9223372036844437597,,,C4,11,6,5,2021,102.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851851085,-9223372036844527290,,,C4,11,6,5,2021,106.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851851097,-9223372036844437449,,,C4,11,6,5,2021,106.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851851109,-9223372036835155838,,,C4,11,6,5,2021,104.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851121,-9223372036844465483,,,C4,11,6,5,2021,102.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851851133,-9223372036844572478,,,C4,11,6,5,2021,100.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851851145,-9223372036844450377,,,C4,11,6,5,2021,101.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851851157,-9223372036844488808,,,C4,11,6,5,2021,101.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851851169,-9223372036844361987,,,C4,11,6,5,2021,107.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851181,-9223372036844488815,,,C4,11,6,5,2021,106.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851851193,-9223372036844488816,,,C4,11,6,5,2021,103.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851205,-9223372036844434609,,,C4,11,6,5,2021,106.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851851217,-9223372036844411042,,,C4,11,6,5,2021,101.0,43.0,GENETICO,Semestrale,2021,,,
-9223372035851851229,-9223372036844386184,,,C4,11,6,5,2021,107.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851851241,-9223372036844488772,,,C4,11,6,5,2021,109.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851851253,-9223372036844411130,,,C4,11,6,5,2021,106.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851851265,-9223372036844411132,,,C4,11,6,5,2021,99.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851851277,-9223372036844506265,,,C4,11,6,5,2021,100.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851851289,-9223372036844488706,,,C4,11,6,5,2021,102.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851851301,-9223372036844488707,,,C4,11,6,5,2021,99.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851851313,-9223372036844488701,,,C4,11,6,5,2021,103.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851851325,-9223372036844488702,,,C4,11,6,5,2021,99.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851851349,-9223372036844506241,,,C4,11,6,5,2021,96.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851851361,-9223372036844460378,,,C4,11,6,5,2021,100.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851851373,-9223372036844505693,,,C4,11,6,5,2021,105.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851851385,-9223372036844460111,,,C4,11,6,5,2021,106.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851397,-9223372036844434819,,,C4,11,6,5,2021,111.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851409,-9223372036844488888,,,C4,11,6,5,2021,109.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851851421,-9223372036844434901,,,C4,11,6,5,2021,97.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851851433,-9223372036844385742,,,C4,11,6,5,2021,100.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851851445,-9223372036844385747,,,C4,11,6,5,2021,105.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851457,-9223372036844460153,,,C4,11,6,5,2021,106.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851469,-9223372036835155839,,,C4,11,6,5,2021,105.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851851481,-9223372036844435130,,,C4,11,6,5,2021,113.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851851493,-9223372036844488445,,,C4,11,6,5,2021,103.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851851505,-9223372036844411441,,,C4,11,6,5,2021,103.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851517,-9223372036844434958,,,C4,11,6,5,2021,109.0,43.0,GENETICO,Semestrale,2021,,,
-9223372035851851529,-9223372036835155840,,,C4,11,6,5,2021,105.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851851541,-9223372036835155841,,,C4,11,6,5,2021,103.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851851553,-9223372036835155842,,,C4,11,6,5,2021,100.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851851565,-9223372036844460306,,,C4,11,6,5,2021,106.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851851577,-9223372036844428267,,,C4,11,6,5,2021,112.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851851589,-9223372036844488804,,,C4,11,6,5,2021,110.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851601,-9223372036844434745,,,C4,11,6,5,2021,115.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851851613,-9223372036844434737,,,C4,11,6,5,2021,102.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851851625,-9223372036844434763,,,C4,11,6,5,2021,99.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851851637,-9223372036844459722,,,C4,11,6,5,2021,104.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851851649,-9223372036844459723,,,C4,11,6,5,2021,103.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851851661,-9223372036835801817,,,C4,11,6,5,2021,112.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851851673,-9223372036844460349,,,C4,11,6,5,2021,100.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851851685,-9223372036844411885,,,C4,11,6,5,2021,98.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851851697,-9223372036844398903,,,C4,11,6,5,2021,106.0,43.0,GENETICO,Semestrale,2021,,,
-9223372035851851709,-9223372036844398913,,,C4,11,6,5,2021,107.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851851721,-9223372036844411138,,,C4,11,6,5,2021,103.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851851733,-9223372036844411139,,,C4,11,6,5,2021,100.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851851745,-9223372036844404943,,,C4,11,6,5,2021,104.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851851769,-9223372036844187524,,,C4,11,6,5,2021,98.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851851781,-9223372036844435348,,,C4,11,6,5,2021,103.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851851817,-9223372036844434934,,,C4,11,6,5,2021,98.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851851829,-9223372036844434935,,,C4,11,6,5,2021,101.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851851841,-9223372036844434941,,,C4,11,6,5,2021,101.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851851853,-9223372036844488069,,,C4,11,6,5,2021,102.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851851865,-9223372036835155843,,,C4,11,6,5,2021,101.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851877,-9223372036847944921,,,C4,11,6,5,2021,93.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851851889,-9223372036844339505,,,C4,11,6,5,2021,99.0,38.0,GENETICO,Semestrale,2021,,,
-9223372035851851901,-9223372036844315853,,,C4,11,6,5,2021,104.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851913,-9223372036844231414,,,C4,11,6,5,2021,100.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851851925,-9223372036844385738,,,C4,11,6,5,2021,109.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851851937,-9223372036844254814,,,C4,11,6,5,2021,101.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851851949,-9223372036844339489,,,C4,11,6,5,2021,97.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851851961,-9223372036844385710,,,C4,11,6,5,2021,100.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851851973,-9223372036844294409,,,C4,11,6,5,2021,99.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851851985,-9223372036844295025,,,C4,11,6,5,2021,100.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851851997,-9223372036844224355,,,C4,11,6,5,2021,103.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851852009,-9223372036844294900,,,C4,11,6,5,2021,103.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851852021,-9223372036844339085,,,C4,11,6,5,2021,101.0,33.0,GENETICO,Semestrale,2021,,,
-9223372035851852033,-9223372036844316143,,,C4,11,6,5,2021,102.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852045,-9223372036844361959,,,C4,11,6,5,2021,96.0,60.0,GENETICO,Semestrale,2021,,,
-9223372035851852057,-9223372036844361973,,,C4,11,6,5,2021,98.0,38.0,GENETICO,Semestrale,2021,,,
-9223372035851852069,-9223372036844361981,,,C4,11,6,5,2021,97.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851852081,-9223372036844361986,,,C4,11,6,5,2021,100.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852093,-9223372036844294479,,,C4,11,6,5,2021,99.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851852105,-9223372036844107147,,,C4,11,6,5,2021,103.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851852117,-9223372036835155844,,,C4,11,6,5,2021,108.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851852129,-9223372036844167127,,,C4,11,6,5,2021,101.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851852141,-9223372036844167128,,,C4,11,6,5,2021,99.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851852153,-9223372036844386344,,,C4,11,6,5,2021,97.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852165,-9223372036844316125,,,C4,11,6,5,2021,100.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852177,-9223372036844316126,,,C4,11,6,5,2021,100.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852189,-9223372036844411052,,,C4,11,6,5,2021,103.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852201,-9223372036844411053,,,C4,11,6,5,2021,103.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852213,-9223372036844411054,,,C4,11,6,5,2021,98.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851852225,-9223372036844212298,,,C4,11,6,5,2021,107.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851852237,-9223372036844362084,,,C4,11,6,5,2021,103.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852249,-9223372036844411287,,,C4,11,6,5,2021,110.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852261,-9223372036844386289,,,C4,11,6,5,2021,97.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851852273,-9223372036844386290,,,C4,11,6,5,2021,106.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851852285,-9223372036844386263,,,C4,11,6,5,2021,107.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851852297,-9223372036844294892,,,C4,11,6,5,2021,108.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851852309,-9223372036844410896,,,C4,11,6,5,2021,102.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851852321,-9223372036844410897,,,C4,11,6,5,2021,102.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851852333,-9223372036844315936,,,C4,11,6,5,2021,95.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851852345,-9223372036844224620,,,C4,11,6,5,2021,103.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851852357,-9223372036844224632,,,C4,11,6,5,2021,105.0,49.0,GENETICO,Semestrale,2021,,,
-9223372035851852369,-9223372036844312997,,,C4,11,6,5,2021,102.0,39.0,GENETICO,Semestrale,2021,,,
-9223372035851852381,-9223372036844338932,,,C4,11,6,5,2021,98.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851852393,-9223372036844362030,,,C4,11,6,5,2021,105.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852405,-9223372036844362066,,,C4,11,6,5,2021,100.0,38.0,GENETICO,Semestrale,2021,,,
-9223372035851852417,-9223372036844316137,,,C4,11,6,5,2021,105.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851852429,-9223372036844316136,,,C4,11,6,5,2021,108.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851852441,-9223372036844212340,,,C4,11,6,5,2021,102.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851852453,-9223372036844362300,,,C4,11,6,5,2021,105.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851852465,-9223372036844357422,,,C4,11,6,5,2021,110.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851852477,-9223372036844357417,,,C4,11,6,5,2021,107.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852489,-9223372036847941737,,,C4,11,6,5,2021,102.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851852501,-9223372036844339481,,,C4,11,6,5,2021,103.0,39.0,GENETICO,Semestrale,2021,,,
-9223372035851852513,-9223372036844339483,,,C4,11,6,5,2021,110.0,39.0,GENETICO,Semestrale,2021,,,
-9223372035851852525,-9223372036844339485,,,C4,11,6,5,2021,103.0,39.0,GENETICO,Semestrale,2021,,,
-9223372035851852537,-9223372036844434742,,,C4,11,6,5,2021,102.0,50.0,GENETICO,Semestrale,2021,,,
-9223372035851852549,-9223372036844434883,,,C4,11,6,5,2021,104.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851852561,-9223372036844231335,,,C4,11,6,5,2021,95.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851852573,-9223372036844316260,,,C4,11,6,5,2021,106.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851852585,-9223372036844434886,,,C4,11,6,5,2021,98.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852597,-9223372036844338698,,,C4,11,6,5,2021,107.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852609,-9223372036844410548,,,C4,11,6,5,2021,97.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851852621,-9223372036844385931,,,C4,11,6,5,2021,96.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851852633,-9223372036844435472,,,C4,11,6,5,2021,100.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851852645,-9223372036835155845,,,C4,11,6,5,2021,104.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852657,-9223372036844385962,,,C4,11,6,5,2021,109.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851852669,-9223372036844385901,,,C4,11,6,5,2021,104.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852681,-9223372036844411424,,,C4,11,6,5,2021,99.0,43.0,GENETICO,Semestrale,2021,,,
-9223372035851852693,-9223372036844411880,,,C4,11,6,5,2021,100.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851852705,-9223372036844411882,,,C4,11,6,5,2021,102.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851852717,-9223372036835155846,,,C4,11,6,5,2021,100.0,39.0,GENETICO,Semestrale,2021,,,
-9223372035851852729,-9223372036835155847,,,C4,11,6,5,2021,106.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851852741,-9223372036835155848,,,C4,11,6,5,2021,106.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851852753,-9223372036835155849,,,C4,11,6,5,2021,110.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851852765,-9223372036844286187,,,C4,11,6,5,2021,108.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851852777,-9223372036844316064,,,C4,11,6,5,2021,110.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851852789,-9223372036844316066,,,C4,11,6,5,2021,105.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852801,-9223372036844316067,,,C4,11,6,5,2021,105.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852813,-9223372036844434569,,,C4,11,6,5,2021,102.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851852825,-9223372036844434570,,,C4,11,6,5,2021,113.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851852837,-9223372036844385793,,,C4,11,6,5,2021,94.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851852849,-9223372036844411155,,,C4,11,6,5,2021,105.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851852861,-9223372036844357505,,,C4,11,6,5,2021,112.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851852873,-9223372036835155850,,,C4,11,6,5,2021,100.0,42.0,GENETICO,Semestrale,2021,,,
-9223372035851852885,-9223372036835155851,,,C4,11,6,5,2021,100.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851852897,-9223372036844411260,,,C4,11,6,5,2021,98.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851852909,-9223372036844411301,,,C4,11,6,5,2021,96.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851852921,-9223372036844399139,,,C4,11,6,5,2021,107.0,32.0,GENETICO,Semestrale,2021,,,
-9223372035851852933,-9223372036844338944,,,C4,11,6,5,2021,100.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851852945,-9223372036844411193,,,C4,11,6,5,2021,103.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851852957,-9223372036844362344,,,C4,11,6,5,2021,106.0,51.0,GENETICO,Semestrale,2021,,,
-9223372035851852969,-9223372036844311015,,,C4,11,6,5,2021,100.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851852993,-9223372036844434701,,,C4,11,6,5,2021,101.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851853005,-9223372036844316130,,,C4,11,6,5,2021,107.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851853017,-9223372036844411082,,,C4,11,6,5,2021,102.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851853029,-9223372036844411092,,,C4,11,6,5,2021,96.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851853041,-9223372036844399057,,,C4,11,6,5,2021,108.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851853053,-9223372036844411087,,,C4,11,6,5,2021,108.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851853065,-9223372036844435106,,,C4,11,6,5,2021,101.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851853077,-9223372036844403036,,,C4,11,6,5,2021,101.0,38.0,GENETICO,Semestrale,2021,,,
-9223372035851853089,-9223372036844362046,,,C4,11,6,5,2021,102.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851853101,-9223372036844411090,,,C4,11,6,5,2021,96.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851853113,-9223372036844411217,,,C4,11,6,5,2021,106.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851853125,-9223372036844460355,,,C4,11,6,5,2021,108.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851853137,-9223372036844181074,,,C4,11,6,5,2021,110.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851853149,-9223372036844315849,,,C4,11,6,5,2021,110.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851853161,-9223372036844460188,,,C4,11,6,5,2021,104.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851853173,-9223372036844411485,,,C4,11,6,5,2021,111.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851853185,-9223372036844339076,,,C4,11,6,5,2021,108.0,39.0,GENETICO,Semestrale,2021,,,
-9223372035851853197,-9223372036844411459,,,C4,11,6,5,2021,98.0,58.0,GENETICO,Semestrale,2021,,,
-9223372035851853209,-9223372036844411460,,,C4,11,6,5,2021,99.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851853221,-9223372036844411484,,,C4,11,6,5,2021,96.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851853233,-9223372036844411427,,,C4,11,6,5,2021,103.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851853245,-9223372036844410803,,,C4,11,6,5,2021,98.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851853257,-9223372036835155852,,,C4,11,6,5,2021,106.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851853269,-9223372036844373472,,,C4,11,6,5,2021,105.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851853281,-9223372036835155853,,,C4,11,6,5,2021,113.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851853293,-9223372036844385692,,,C4,11,6,5,2021,103.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851853305,-9223372036844385694,,,C4,11,6,5,2021,104.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851853317,-9223372036844385695,,,C4,11,6,5,2021,104.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851853329,-9223372036844385693,,,C4,11,6,5,2021,104.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851853341,-9223372036844332747,,,C4,11,6,5,2021,105.0,41.0,GENETICO,Semestrale,2021,,,
-9223372035851853353,-9223372036844339453,,,C4,11,6,5,2021,98.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851853365,-9223372036844361963,,,C4,11,6,5,2021,96.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851853377,-9223372036844361964,,,C4,11,6,5,2021,96.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851853389,-9223372036844434369,,,C4,11,6,5,2021,93.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851853401,-9223372036844434638,,,C4,11,6,5,2021,101.0,59.0,GENETICO,Semestrale,2021,,,
-9223372035851853413,-9223372036844411128,,,C4,11,6,5,2021,98.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851853425,-9223372036844411129,,,C4,11,6,5,2021,98.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851853437,-9223372036844332538,,,C4,11,6,5,2021,107.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851853449,-9223372036844411064,,,C4,11,6,5,2021,106.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851853461,-9223372036844386194,,,C4,11,6,5,2021,95.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851853473,-9223372036844386196,,,C4,11,6,5,2021,109.0,43.0,GENETICO,Semestrale,2021,,,
-9223372035851853485,-9223372036844386197,,,C4,11,6,5,2021,98.0,54.0,GENETICO,Semestrale,2021,,,
-9223372035851853497,-9223372036844411341,,,C4,11,6,5,2021,99.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851853509,-9223372036844386335,,,C4,11,6,5,2021,103.0,48.0,GENETICO,Semestrale,2021,,,
-9223372035851853521,-9223372036844386336,,,C4,11,6,5,2021,97.0,44.0,GENETICO,Semestrale,2021,,,
-9223372035851853533,-9223372036844460113,,,C4,11,6,5,2021,102.0,47.0,GENETICO,Semestrale,2021,,,
-9223372035851853545,-9223372036844460118,,,C4,11,6,5,2021,98.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851853557,-9223372036844460175,,,C4,11,6,5,2021,100.0,46.0,GENETICO,Semestrale,2021,,,
-9223372035851853569,-9223372036844339197,,,C4,11,6,5,2021,103.0,52.0,GENETICO,Semestrale,2021,,,
-9223372035851853581,-9223372036844411945,,,C4,11,6,5,2021,100.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851853593,-9223372036844411321,,,C4,11,6,5,2021,105.0,40.0,GENETICO,Semestrale,2021,,,
-9223372035851853605,-9223372036844460357,,,C4,11,6,5,2021,102.0,57.0,GENETICO,Semestrale,2021,,,
-9223372035851853617,-9223372036844362130,,,C4,11,6,5,2021,108.0,56.0,GENETICO,Semestrale,2021,,,
-9223372035851853629,-9223372036844385643,,,C4,11,6,5,2021,95.0,53.0,GENETICO,Semestrale,2021,,,
-9223372035851853641,-9223372036844411273,,,C4,11,6,5,2021,114.0,45.0,GENETICO,Semestrale,2021,,,
-9223372035851853653,-9223372036844434761,,,C4,11,6,5,2021,101.0,55.0,GENETICO,Semestrale,2021,,,
-9223372035851853665,-9223372036844411190,,,C4,11,6,5,2021,103.0,56.0,GENETICO,Semestrale,2021,,,
