idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc
-9223372030019973179,-9223372036849829462,13,CO,C4,11,30,5,2024,1.0,76.9,2024-05-30,92569405
-9223372030019991032,-9223372036850244244,13,CO,C4,11,30,5,2024,1.0,83.7,2024-05-30,64070763
-9223372030028094941,-9223372036803183715,25,BL,C4,11,29,5,2024,1.0,65.3,2024-05-29,68499930
-9223372030028094975,-9223372036849269573,25,BL,C4,11,29,5,2024,1.0,47.0,2024-05-29,68499844
-9223372030028095016,-9223372036844406012,25,BL,C4,11,29,5,2024,1.0,78.4,2024-05-29,68499816
-9223372030028095125,-9223372036849220636,25,BL,C4,11,29,5,2024,1.0,42.4,2024-05-29,68499727
-9223372030028095167,-9223372036844985050,25,BL,C4,11,29,5,2024,1.0,76.0,2024-05-29,68499704
-9223372030028095312,-9223372036847992795,25,BL,C4,11,29,5,2024,1.0,65.6,2024-05-29,68499532
-9223372030028095382,-9223372036849356984,25,BL,C4,11,29,5,2024,1.0,83.2,2024-05-29,68499433
-9223372030028095489,-9223372036803183713,25,BL,C4,11,29,5,2024,1.0,78.3,2024-05-29,68499191
-9223372030028095525,-9223372036846491520,25,BL,C4,11,29,5,2024,1.0,56.5,2024-05-29,68499154
-9223372030028095597,-9223372036844909124,25,BL,C4,11,29,5,2024,1.0,45.6,2024-05-29,68499094
-9223372030028095635,-9223372036803183712,25,BL,C4,11,29,5,2024,1.0,68.5,2024-05-29,68499048
-9223372030028095673,-9223372036846161021,25,BL,C4,11,29,5,2024,1.0,71.8,2024-05-29,68499046
-9223372030028095710,-9223372036847327113,25,BL,C4,11,29,5,2024,1.0,75.2,2024-05-29,68499029
-9223372030028095747,-9223372036844650919,25,BL,C4,11,29,5,2024,1.0,34.3,2024-05-29,50606871
-9223372030028095819,-9223372036849317271,25,BL,C4,11,29,5,2024,1.0,86.5,2024-05-29,50606046
-9223372030032333085,-9223372036842006885,17,BS,C4,11,30,5,2024,1.0,71.8,2024-05-30,91702899
-9223372030032582838,-9223372036849609926,30,UD,C4,11,30,5,2024,,54.8,2024-05-30,68114247
-9223372030033317147,-9223372036847139871,17,BS,C4,11,30,5,2024,1.0,68.3,2024-05-30,91702808
-9223372030033361246,-9223372036847139868,17,BS,C4,11,30,5,2024,1.0,62.6,2024-05-30,91703326
-9223372030033385907,-9223372036846483972,17,BS,C4,11,29,5,2024,1.0,40.9,2024-05-29,91506963
-9223372030033399110,-9223372036845387888,17,BS,C4,11,30,5,2024,1.0,36.3,2024-05-30,91703275
-9223372030034489512,-9223372036849481179,25,BL,C4,11,28,5,2024,1.0,48.0,2024-05-28,70016279
-9223372030034490721,-9223372036850535356,25,BL,C4,11,28,5,2024,1.0,74.2,2024-05-28,70016182
-9223372030034491018,-9223372036847553065,25,BL,C4,11,28,5,2024,1.0,55.8,2024-05-28,70016156
-9223372030034702538,-9223372036849415115,25,BL,C4,11,28,5,2024,1.0,79.5,2024-05-28,70042639
-9223372030034702846,-9223372036844651092,25,BL,C4,11,28,5,2024,1.0,54.7,2024-05-28,70042601
-9223372030034702885,-9223372036846320501,25,BL,C4,11,28,5,2024,1.0,58.9,2024-05-28,70042356
-9223372030034703069,-9223372036849263389,25,BL,C4,11,28,5,2024,1.0,52.2,2024-05-28,70042145
-9223372030034704109,-9223372036845337257,25,BL,C4,11,28,5,2024,1.0,81.4,2024-05-28,70042525
-9223372030034704229,-9223372036846476743,25,BL,C4,11,28,5,2024,1.0,83.2,2024-05-28,70042634
-9223372030034704420,-9223372036850577524,25,BL,C4,11,28,5,2024,1.0,83.4,2024-05-28,70042685
-9223372030034705134,-9223372036850577357,25,BL,C4,11,28,5,2024,1.0,87.0,2024-05-28,70042985
-9223372030034707948,-9223372036830406264,25,BL,C4,11,28,5,2024,1.0,87.0,2024-05-28,70042717
-9223372030034708255,-9223372036844513025,25,BL,C4,11,28,5,2024,1.0,58.4,2024-05-28,70042901
-9223372030034843742,-9223372036846916456,14,SO,C4,11,29,5,2024,1.0,45.7,2024-05-29,69228816
-9223372030037267220,-9223372036844294627,2,VC,C4,11,28,5,2024,,0.0,2024-05-28,70297715
-9223372030037267532,-9223372036847886839,2,VC,C4,11,28,5,2024,,0.0,2024-05-28,70297675
-9223372030037267601,-9223372036845581834,2,VC,C4,11,28,5,2024,,50.9,2024-05-28,70297667
-9223372030037268241,-9223372036849203069,2,VC,C4,11,28,5,2024,,0.0,2024-05-28,70297620
-9223372030037268481,-9223372036844228240,2,VC,C4,11,28,5,2024,,72.5,2024-05-28,70297591
-9223372030037269014,-9223372036849385893,2,VC,C4,11,28,5,2024,,0.0,2024-05-28,70297516
-9223372030037269059,-9223372036849385902,2,VC,C4,11,28,5,2024,,0.0,2024-05-28,70297514
-9223372030037269171,-9223372036849385898,2,VC,C4,11,28,5,2024,,0.0,2024-05-28,70297507
-9223372030037269818,-9223372036849203077,2,VC,C4,11,28,5,2024,,75.2,2024-05-28,70297448
-9223372030037271799,-9223372036849327124,2,VC,C4,11,27,5,2024,,82.4,2024-05-27,70297254
-9223372030037276780,-9223372036845498031,2,VC,C4,11,27,5,2024,,88.8,2024-05-27,68788589
-9223372030037306827,-9223372036849308485,1,TO,C4,11,28,5,2024,,71.2,2024-05-28,70297746
-9223372030039606887,-9223372036850263312,24,VI,C4,11,28,5,2024,1.0,59.3,2024-05-28,70028511
-9223372030039606959,-9223372036845738380,24,VI,C4,11,28,5,2024,1.0,76.8,2024-05-28,70028399
-9223372030039607061,-9223372036835155838,24,VI,C4,11,28,5,2024,1.0,57.0,2024-05-28,70028493
-9223372030039607581,-9223372036845724174,24,VI,C4,11,28,5,2024,1.0,64.4,2024-05-28,70028492
-9223372030039607718,-9223372036850263228,24,VI,C4,11,28,5,2024,1.0,71.1,2024-05-28,70028665
-9223372030039608102,-9223372036848125570,24,VI,C4,11,28,5,2024,1.0,82.0,2024-05-28,70028982
-9223372030039608171,-9223372036845738379,24,VI,C4,11,28,5,2024,1.0,59.1,2024-05-28,70028545
-9223372030039609040,-9223372036850263269,24,VI,C4,11,28,5,2024,1.0,75.2,2024-05-28,70028593
-9223372030039609402,-9223372036846321275,24,VI,C4,11,28,5,2024,1.0,76.0,2024-05-28,70028447
-9223372030041380384,-9223372036846946317,17,BS,C4,11,28,5,2024,1.0,64.6,2024-05-28,92614254
-9223372030043005980,-9223372036844499856,2,VC,C4,11,24,5,2024,,70.5,2024-05-24,68788240
-9223372030043006155,-9223372036849308570,2,VC,C4,11,24,5,2024,,78.8,2024-05-24,68788035
-9223372030043006314,-9223372036846196238,2,VC,C4,11,24,5,2024,,76.9,2024-05-24,68788028
-9223372030050530604,-9223372036846261591,1,TO,C4,11,23,5,2024,,0.0,2024-05-23,68595893
-9223372030050531031,-9223372036849355902,1,TO,C4,11,23,5,2024,,84.2,2024-05-23,68595759
-9223372030050531174,-9223372036849355662,1,TO,C4,11,23,5,2024,,87.0,2024-05-23,68595719
-9223372030050531550,-9223372036845618203,1,TO,C4,11,23,5,2024,,82.0,2024-05-23,68595623
-9223372030050532128,-9223372036846586938,1,TO,C4,11,23,5,2024,,52.5,2024-05-23,68595493
-9223372030050533112,-9223372036847911628,1,TO,C4,11,23,5,2024,,80.6,2024-05-23,68595352
-9223372030050533597,-9223372036849267390,1,TO,C4,11,23,5,2024,,83.0,2024-05-23,68595273
-9223372030050534649,-9223372036845518145,1,TO,C4,11,23,5,2024,,67.8,2024-05-23,68595117
-9223372030050534845,-9223372036845661792,1,TO,C4,11,23,5,2024,,0.0,2024-05-23,68595075
-9223372030050577537,-9223372036845610141,4,CN,C4,11,27,5,2024,,83.5,2024-05-27,68743935
-9223372030050577552,-9223372036849927653,4,CN,C4,11,27,5,2024,,85.4,2024-05-27,68743825
-9223372030050577567,-9223372036849236106,4,CN,C4,11,27,5,2024,,67.8,2024-05-27,68743822
-9223372030050577582,-9223372036849927750,4,CN,C4,11,27,5,2024,,77.5,2024-05-27,68743691
-9223372030050577601,-9223372036831016947,4,CN,C4,11,27,5,2024,,76.5,2024-05-27,68743487
-9223372030050577639,-9223372036849927985,4,CN,C4,11,27,5,2024,,80.4,2024-05-27,68743454
-9223372030050577658,-9223372036849927994,4,CN,C4,11,27,5,2024,,79.3,2024-05-27,68743416
-9223372030050577680,-9223372036845972690,4,CN,C4,11,27,5,2024,,0.0,2024-05-27,68743378
-9223372030050577695,-9223372036846922924,4,CN,C4,11,27,5,2024,,73.7,2024-05-27,68743336
-9223372030050577714,-9223372036849927795,4,CN,C4,11,27,5,2024,,83.1,2024-05-27,68743305
-9223372030050577733,-9223372036846490704,4,CN,C4,11,27,5,2024,,81.6,2024-05-27,68743239
-9223372030050577770,-9223372036849927804,4,CN,C4,11,27,5,2024,,0.0,2024-05-27,68743196
-9223372030050577785,-9223372036849623623,4,CN,C4,11,27,5,2024,,70.7,2024-05-27,68743179
-9223372030050577804,-9223372036849623626,4,CN,C4,11,27,5,2024,,86.7,2024-05-27,68743157
-9223372030050577819,-9223372036849927612,4,CN,C4,11,27,5,2024,,69.6,2024-05-27,68743103
-9223372030050577841,-9223372036849927702,4,CN,C4,11,27,5,2024,,85.3,2024-05-27,68743094
-9223372030050577863,-9223372036845412584,4,CN,C4,11,27,5,2024,,79.2,2024-05-27,68743074
-9223372030050577880,-9223372036848619788,4,CN,C4,11,27,5,2024,,69.2,2024-05-27,68743035
-9223372030050599175,-9223372036849216022,4,CN,C4,11,27,5,2024,,86.8,2024-05-27,67324997
-9223372030050599214,-9223372036846488781,4,CN,C4,11,27,5,2024,,0.0,2024-05-27,67324992
-9223372030050599363,-9223372036849216017,4,CN,C4,11,27,5,2024,,81.1,2024-05-27,67324874
-9223372030050599401,-9223372036845877265,4,CN,C4,11,27,5,2024,,0.0,2024-05-27,67324859
-9223372030050599485,-9223372036849216019,4,CN,C4,11,27,5,2024,,76.6,2024-05-27,67324820
-9223372030050599524,-9223372036846102907,4,CN,C4,11,27,5,2024,,0.0,2024-05-27,67324800
-9223372030050599549,-9223372036846490618,4,CN,C4,11,27,5,2024,,73.4,2024-05-27,67324798
-9223372030050599625,-9223372036847878764,4,CN,C4,11,27,5,2024,,64.2,2024-05-27,67324783
-9223372030050599654,-9223372036849216016,4,CN,C4,11,27,5,2024,,85.9,2024-05-27,67324779
-9223372030050599675,-9223372036847878812,4,CN,C4,11,27,5,2024,,71.9,2024-05-27,67324778
-9223372030050599722,-9223372036849438380,4,CN,C4,11,27,5,2024,,84.8,2024-05-27,67324718
-9223372030050599766,-9223372036847878789,4,CN,C4,11,27,5,2024,,65.5,2024-05-27,67324710
-9223372030050599807,-9223372036845777744,4,CN,C4,11,27,5,2024,,0.0,2024-05-27,67324668
-9223372030050599846,-9223372036848623802,4,CN,C4,11,27,5,2024,,84.9,2024-05-27,67324636
-9223372030051147680,-9223372036845503331,30,UD,C4,11,27,5,2024,,42.3,2024-05-27,68114832
-9223372030051147769,-9223372036850346246,30,UD,C4,11,27,5,2024,,29.7,2024-05-27,68114762
-9223372030051147893,-9223372036850346295,30,UD,C4,11,27,5,2024,,41.6,2024-05-27,68114674
-9223372030051147955,-9223372036810213347,30,UD,C4,11,27,5,2024,,53.4,2024-05-27,68114652
-9223372030051147982,-9223372036844279483,30,UD,C4,11,27,5,2024,,43.3,2024-05-27,68114633
-9223372030051148364,-9223372036845407117,30,UD,C4,11,27,5,2024,,38.3,2024-05-27,68114517
-9223372030051148452,-9223372036831232822,30,UD,C4,11,27,5,2024,,42.5,2024-05-27,68114434
-9223372030051148643,-9223372036849428814,30,UD,C4,11,27,5,2024,,43.6,2024-05-27,68114358
-9223372030051148754,-9223372036845584027,30,UD,C4,11,27,5,2024,,52.9,2024-05-27,68114307
-9223372030051148957,-9223372036832775525,30,UD,C4,11,27,5,2024,,74.0,2024-05-27,68114275
-9223372030051149038,-9223372036850346209,30,UD,C4,11,27,5,2024,,42.4,2024-05-27,68114254
-9223372030051149160,-9223372036850346263,30,UD,C4,11,27,5,2024,,82.8,2024-05-27,68114206
-9223372030051149266,-9223372036845146617,30,UD,C4,11,27,5,2024,,56.4,2024-05-27,68114157
-9223372030053030089,-9223372036845255210,93,PN,C4,11,22,5,2024,,71.9,2024-05-22,68097290
-9223372030053030137,-9223372036846296996,93,PN,C4,11,22,5,2024,,53.3,2024-05-22,68097277
-9223372030053030443,-9223372036849690352,93,PN,C4,11,22,5,2024,,72.7,2024-05-22,68097086
-9223372030053030493,-9223372036849690395,93,PN,C4,11,22,5,2024,,58.8,2024-05-22,68097032
-9223372030053103705,-9223372036833677201,14,SO,C4,11,24,5,2024,1.0,36.6,2024-05-24,69256852
-9223372030053104369,-9223372036832702812,14,SO,C4,11,25,5,2024,1.0,71.3,2024-05-25,69256591
-9223372030053110647,-9223372036850369970,14,SO,C4,11,25,5,2024,1.0,84.8,2024-05-25,69228894
-9223372030053110747,-9223372036844931280,14,SO,C4,11,25,5,2024,1.0,77.5,2024-05-25,69228829
-9223372030053111997,-9223372036847969418,14,SO,C4,11,23,5,2024,1.0,19.4,2024-05-23,69228248
-9223372030055683939,-9223372036849705754,96,BI,C4,11,22,5,2024,,78.5,2024-05-22,68788742
-9223372030055685929,-9223372036849705756,96,BI,C4,11,22,5,2024,,88.2,2024-05-22,68788319
-9223372030055762884,-9223372036804236378,4,CN,C4,11,20,5,2024,,73.5,2024-05-20,67769807
-9223372030055766597,-9223372036844370163,4,CN,C4,11,21,5,2024,,0.0,2024-05-21,60756284
-9223372030055766711,-9223372036850115366,4,CN,C4,11,21,5,2024,,79.1,2024-05-21,41359104
-9223372030058686024,-9223372036844167033,19,CR,C4,11,23,5,2024,1.0,79.7,2024-05-23,69117740
-9223372030058692874,-9223372036844294252,19,CR,C4,11,23,5,2024,1.0,89.7,2024-05-23,69117531
-9223372030059818164,-9223372036845068319,17,BS,C4,11,22,5,2024,1.0,80.1,2024-05-22,91702822
-9223372030059818186,-9223372036845938209,17,BS,C4,11,22,5,2024,1.0,84.4,2024-05-22,91703190
-9223372030059818321,-9223372036850610282,17,BS,C4,11,23,5,2024,1.0,72.7,2024-05-23,91683794
-9223372030059818365,-9223372036848609516,17,BS,C4,11,22,5,2024,1.0,60.3,2024-05-22,91703009
-9223372030059818498,-9223372036850585680,17,BS,C4,11,23,5,2024,1.0,52.1,2024-05-23,91683878
-9223372030060806439,-9223372036849884268,25,BL,C4,11,22,5,2024,1.0,35.3,2024-05-22,70042252
-9223372030065247898,-9223372036849221728,35,RE,C4,11,21,5,2024,,0.0,2024-05-21,70196991
-9223372030065249125,-9223372036849543067,35,RE,C4,11,21,5,2024,,0.0,2024-05-21,70196513
-9223372030069272362,-9223372036844955065,1,TO,C4,11,23,5,2024,,85.7,2024-05-23,70306830
-9223372030069272468,-9223372036845797392,1,TO,C4,11,23,5,2024,,79.8,2024-05-23,70306734
-9223372030069272517,-9223372036845193622,1,TO,C4,11,23,5,2024,,0.0,2024-05-23,70306727
-9223372030069272960,-9223372036846491978,1,TO,C4,11,23,5,2024,,79.2,2024-05-23,70306559
-9223372030069273455,-9223372036844460321,1,TO,C4,11,23,5,2024,,72.2,2024-05-23,70306477
-9223372030069273575,-9223372036845561204,1,TO,C4,11,23,5,2024,,68.5,2024-05-23,70306449
-9223372030070330736,-9223372036849300505,25,BL,C4,11,22,5,2024,1.0,69.7,2024-05-22,70016311
-9223372030071428206,-9223372036847930113,14,SO,C4,11,17,5,2024,1.0,82.7,2024-05-17,69256712
-9223372030071435277,-9223372036845796832,14,SO,C4,11,17,5,2024,1.0,70.3,2024-05-17,69256491
-9223372030071438328,-9223372036845582805,14,SO,C4,11,17,5,2024,1.0,62.3,2024-05-17,69256005
-9223372030071782218,-9223372036846491412,17,BS,C4,11,22,5,2024,1.0,78.8,2024-05-22,91703142
-9223372030071805089,-9223372036849284758,17,BS,C4,11,21,5,2024,1.0,87.9,2024-05-21,91378924
-9223372030071813402,-9223372036847954960,17,BS,C4,11,22,5,2024,1.0,71.7,2024-05-22,91703102
-9223372030071822957,-9223372036846490501,17,BS,C4,11,22,5,2024,1.0,79.1,2024-05-22,91703017
-9223372030071881019,-9223372036849305105,17,BS,C4,11,22,5,2024,1.0,85.0,2024-05-22,91703062
-9223372030071893700,-9223372036849694907,17,BS,C4,11,23,5,2024,1.0,62.1,2024-05-23,91683741
-9223372030073910959,-9223372036833541625,97,LC,C4,11,21,5,2024,1.0,62.4,2024-05-21,64073812
-9223372030073910978,-9223372036846368386,97,LC,C4,11,21,5,2024,1.0,83.3,2024-05-21,64073596
-9223372030073911016,-9223372036848633332,97,LC,C4,11,21,5,2024,1.0,68.5,2024-05-21,64073526
-9223372030075070089,-9223372036832791679,2,VC,C4,11,3,5,2024,,86.3,2024-05-03,68744916
-9223372030075104065,-9223372036844663977,1,TO,C4,11,20,5,2024,,0.0,2024-05-20,68740894
-9223372030075104241,-9223372036844884930,1,TO,C4,11,20,5,2024,,0.0,2024-05-20,68740870
-9223372030075105032,-9223372036846489978,1,TO,C4,11,20,5,2024,,0.0,2024-05-20,68740775
-9223372030075105296,-9223372036844638015,1,TO,C4,11,20,5,2024,,62.4,2024-05-20,68740737
-9223372030075105509,-9223372036845403309,1,TO,C4,11,20,5,2024,,65.6,2024-05-20,68740698
-9223372030075105673,-9223372036845610142,1,TO,C4,11,20,5,2024,,52.1,2024-05-20,68740682
-9223372030075105840,-9223372036846073766,1,TO,C4,11,20,5,2024,,81.7,2024-05-20,68740650
-9223372030075106354,-9223372036846073765,1,TO,C4,11,20,5,2024,,0.0,2024-05-20,68740570
-9223372030075106707,-9223372036844611269,1,TO,C4,11,20,5,2024,,87.0,2024-05-20,68740534
-9223372030075108348,-9223372036845469925,1,TO,C4,11,20,5,2024,,72.1,2024-05-20,68740348
-9223372030075108465,-9223372036845235002,1,TO,C4,11,20,5,2024,,59.1,2024-05-20,68740342
-9223372030075109134,-9223372036846022330,1,TO,C4,11,20,5,2024,,75.3,2024-05-20,68740286
-9223372030075110008,-9223372036846490687,1,TO,C4,11,20,5,2024,,0.0,2024-05-20,68740213
-9223372030075110357,-9223372036844355313,1,TO,C4,11,20,5,2024,,86.5,2024-05-20,68740185
-9223372030078660123,-9223372036850567958,30,UD,C4,11,20,5,2024,,86.7,2024-05-20,68114826
-9223372030078660468,-9223372036846471167,30,UD,C4,11,20,5,2024,,74.3,2024-05-20,68114468
-9223372030080737487,-9223372036844793496,96,BI,C4,11,14,5,2024,,82.2,2024-05-14,67336768
-9223372030080737693,-9223372036809380115,96,BI,C4,11,14,5,2024,,0.0,2024-05-14,67336648
-9223372030081980093,-9223372036846257589,30,UD,C4,11,20,5,2024,,69.7,2024-05-20,69825831
-9223372030084894930,-9223372036847855783,14,SO,C4,11,20,5,2024,1.0,84.6,2024-05-20,69256554
-9223372030084897752,-9223372036845491048,14,SO,C4,11,20,5,2024,1.0,69.8,2024-05-20,69256101
-9223372030086872013,-9223372036848009822,96,BI,C4,11,16,5,2024,,87.7,2024-05-16,67336453
-9223372030086878577,-9223372036849202729,96,BI,C4,11,16,5,2024,,87.4,2024-05-16,67336857
-9223372030086884766,-9223372036849240724,96,BI,C4,11,16,5,2024,,55.1,2024-05-16,67336943
-9223372030088208675,-9223372036849360022,14,SO,C4,11,20,5,2024,1.0,85.2,2024-05-20,92571778
-9223372030088208770,-9223372036849322137,14,SO,C4,11,20,5,2024,1.0,33.7,2024-05-20,92571767
-9223372030088209061,-9223372036849322131,14,SO,C4,11,20,5,2024,1.0,84.8,2024-05-20,92571692
-9223372030088209099,-9223372036848618958,14,SO,C4,11,20,5,2024,1.0,90.3,2024-05-20,92571668
-9223372030088209384,-9223372036844546860,14,SO,C4,11,20,5,2024,1.0,80.3,2024-05-20,92571527
-9223372030088209478,-9223372036849232324,14,SO,C4,11,20,5,2024,1.0,47.7,2024-05-20,92571502
-9223372030088209537,-9223372036849322133,14,SO,C4,11,20,5,2024,1.0,73.2,2024-05-20,92571426
-9223372030088209936,-9223372036844531613,14,SO,C4,11,17,5,2024,1.0,57.5,2024-05-17,91536467
-9223372030088229791,-9223372036846558051,14,SO,C4,11,20,5,2024,1.0,84.8,2024-05-20,69256633
-9223372030088232135,-9223372036835156005,14,SO,C4,11,18,5,2024,1.0,84.4,2024-05-18,69256237
-9223372030088232361,-9223372036846222731,14,SO,C4,11,20,5,2024,1.0,88.6,2024-05-20,69256177
-9223372030088232399,-9223372036848118854,14,SO,C4,11,20,5,2024,1.0,80.2,2024-05-20,69256172
-9223372030088232475,-9223372036847855921,14,SO,C4,11,20,5,2024,1.0,82.1,2024-05-20,69256138
-9223372030088232513,-9223372036846085762,14,SO,C4,11,20,5,2024,1.0,57.9,2024-05-20,69256132
-9223372030088232605,-9223372036848618356,14,SO,C4,11,20,5,2024,1.0,84.2,2024-05-20,69256104
-9223372030088232624,-9223372036844266050,14,SO,C4,11,20,5,2024,1.0,81.7,2024-05-20,69256094
-9223372030088232659,-9223372036844421662,14,SO,C4,11,18,5,2024,1.0,60.7,2024-05-18,69256073
-9223372030088232680,-9223372036850079467,14,SO,C4,11,20,5,2024,1.0,88.6,2024-05-20,69256058
-9223372030088309613,-9223372036849413702,14,SO,C4,11,17,5,2024,1.0,82.1,2024-05-17,92571850
-9223372030088309712,-9223372036845541471,14,SO,C4,11,20,5,2024,1.0,64.7,2024-05-20,92571841
-9223372030088310053,-9223372036847340931,14,SO,C4,11,18,5,2024,1.0,88.5,2024-05-18,92571791
-9223372030088310072,-9223372036849413739,14,SO,C4,11,17,5,2024,1.0,91.0,2024-05-17,92571773
-9223372030088310322,-9223372036849413703,14,SO,C4,11,17,5,2024,1.0,86.1,2024-05-17,92571729
-9223372030088310366,-9223372036849284476,14,SO,C4,11,20,5,2024,1.0,83.4,2024-05-20,92571718
-9223372030088314924,-9223372036844794410,14,SO,C4,11,20,5,2024,1.0,66.7,2024-05-20,92571427
-9223372030088331524,-9223372036846113288,14,SO,C4,11,20,5,2024,1.0,67.5,2024-05-20,69256900
-9223372030088331652,-9223372036850079371,14,SO,C4,11,20,5,2024,1.0,58.0,2024-05-20,69256631
-9223372030088481763,-9223372036846470730,30,UD,C4,11,17,5,2024,,52.6,2024-05-17,64599606
-9223372030088482456,-9223372036833175570,30,UD,C4,11,17,5,2024,,80.6,2024-05-17,36366868
-9223372030090116390,-9223372036850176249,24,VI,C4,11,17,5,2024,1.0,55.6,2024-05-17,69730607
-9223372030090116460,-9223372036844572478,24,VI,C4,11,17,5,2024,0.0,41.5,2024-05-17,69730388
-9223372030090116538,-9223372036850176261,24,VI,C4,11,17,5,2024,1.0,70.4,2024-05-17,69730352
-9223372030090116693,-9223372036850186240,24,VI,C4,11,17,5,2024,1.0,54.4,2024-05-17,69730314
-9223372030090116770,-9223372036850186588,24,VI,C4,11,17,5,2024,1.0,47.7,2024-05-17,69730302
-9223372030090116850,-9223372036846039087,24,VI,C4,11,17,5,2024,1.0,50.4,2024-05-17,69730301
-9223372030090116905,-9223372036850186277,24,VI,C4,11,17,5,2024,1.0,84.8,2024-05-17,69730294
-9223372030090116967,-9223372036850183262,24,VI,C4,11,17,5,2024,0.0,69.5,2024-05-17,69730288
-9223372030090117007,-9223372036850186255,24,VI,C4,11,17,5,2024,1.0,61.1,2024-05-17,69730284
-9223372030090117042,-9223372036849657747,24,VI,C4,11,17,5,2024,0.0,62.2,2024-05-17,69730277
-9223372030090117090,-9223372036849232702,24,VI,C4,11,17,5,2024,1.0,37.7,2024-05-17,69730263
-9223372030090117133,-9223372036846008990,24,VI,C4,11,17,5,2024,1.0,65.8,2024-05-17,69730232
-9223372030090117176,-9223372036850176123,24,VI,C4,11,17,5,2024,1.0,65.1,2024-05-17,69730225
-9223372030090117220,-9223372036850176152,24,VI,C4,11,17,5,2024,1.0,40.5,2024-05-17,69730218
-9223372030090117343,-9223372036850185986,24,VI,C4,11,17,5,2024,1.0,78.8,2024-05-17,69730207
-9223372030090117504,-9223372036850185852,24,VI,C4,11,17,5,2024,1.0,74.5,2024-05-17,69730173
-9223372030090117590,-9223372036850176133,24,VI,C4,11,17,5,2024,1.0,59.5,2024-05-17,69730160
-9223372030090117629,-9223372036850176237,24,VI,C4,11,17,5,2024,0.0,67.8,2024-05-17,69730148
-9223372030090117709,-9223372036844465483,24,VI,C4,11,17,5,2024,1.0,75.8,2024-05-17,69730121
-9223372030090117849,-9223372036850176160,24,VI,C4,11,17,5,2024,1.0,70.4,2024-05-17,69730120
