,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,PagDiagnosiDiGravidanza,DataAnalisiPag,NumeroCampionePag,identifying_column
1014,-9223372036723834380,-9223372036848640418,21,BZ,C4,11,24,10,2018,POSITIVA,2018-10-24,139.0,-9223372036848640418_2018-10-24
1015,-9223372036723834668,-9223372036848624554,21,BZ,C4,11,9,10,2018,POSITIVA,2018-10-09,353.0,-9223372036848624554_2018-10-09
1016,-9223372036723834686,-9223372036848659099,21,BZ,C4,11,9,10,2018,POSITIVA,2018-10-09,290.0,-9223372036848659099_2018-10-09
1017,-9223372036723834707,-9223372036848616542,21,BZ,C4,11,4,10,2018,POSITIVA,2018-10-04,45.0,-9223372036848616542_2018-10-04
1018,-9223372036723834804,-9223372036848616584,21,BZ,C4,11,5,10,2018,NEGATIVA,2018-10-05,84.0,-9223372036848616584_2018-10-05
1019,-9223372036723834807,-9223372036848616586,21,BZ,C4,11,5,10,2018,POSITIVA,2018-10-05,85.0,-9223372036848616586_2018-10-05
1020,-9223372036723834822,-9223372036848661251,21,BZ,C4,11,5,10,2018,RIVEDIBILE,2018-10-05,59.0,-9223372036848661251_2018-10-05
1021,-9223372036723835060,-9223372036848621003,21,BZ,C4,11,17,10,2018,POSITIVA,2018-10-17,120.0,-9223372036848621003_2018-10-17
1022,-9223372036723835061,-9223372036848621004,21,BZ,C4,11,17,10,2018,POSITIVA,2018-10-17,117.0,-9223372036848621004_2018-10-17
1023,-9223372036723835130,-9223372036848635414,21,BZ,C4,11,16,10,2018,NEGATIVA,2018-10-16,132.0,-9223372036848635414_2018-10-16
1024,-9223372036723835157,-9223372036848648867,21,BZ,C4,11,1,10,2018,POSITIVA,2018-10-01,56.0,-9223372036848648867_2018-10-01
1025,-9223372036723835159,-9223372036848660246,21,BZ,C4,11,1,10,2018,POSITIVA,2018-10-01,51.0,-9223372036848660246_2018-10-01
1026,-9223372036723835205,-9223372036848629616,21,BZ,C4,11,29,10,2018,POSITIVA,2018-10-29,73.0,-9223372036848629616_2018-10-29
1027,-9223372036723835209,-9223372036848659729,21,BZ,C4,11,29,10,2018,POSITIVA,2018-10-29,61.0,-9223372036848659729_2018-10-29
1028,-9223372036723835210,-9223372036848661824,21,BZ,C4,11,29,10,2018,POSITIVA,2018-10-29,54.0,-9223372036848661824_2018-10-29
1029,-9223372036723835349,-9223372036848635212,21,BZ,C4,11,8,10,2018,POSITIVA,2018-10-08,67.0,-9223372036848635212_2018-10-08
1030,-9223372036723835508,-9223372036848612628,21,BZ,C4,11,13,10,2018,POSITIVA,2018-10-13,66.0,-9223372036848612628_2018-10-13
1031,-9223372036723835509,-9223372036848623775,21,BZ,C4,11,13,10,2018,POSITIVA,2018-10-13,64.0,-9223372036848623775_2018-10-13
1032,-9223372036723835511,-9223372036848631093,21,BZ,C4,11,13,10,2018,POSITIVA,2018-10-13,63.0,-9223372036848631093_2018-10-13
1033,-9223372036723835512,-9223372036848631112,21,BZ,C4,11,13,10,2018,POSITIVA,2018-10-13,62.0,-9223372036848631112_2018-10-13
1034,-9223372036723835518,-9223372036848659783,21,BZ,C4,11,13,10,2018,POSITIVA,2018-10-13,45.0,-9223372036848659783_2018-10-13
1035,-9223372036723835533,-9223372036848653148,21,BZ,C4,11,28,10,2018,POSITIVA,2018-10-28,13.0,-9223372036848653148_2018-10-28
1036,-9223372036723835586,-9223372036848612800,21,BZ,C4,11,15,10,2018,POSITIVA,2018-10-15,75.0,-9223372036848612800_2018-10-15
1037,-9223372036723835589,-9223372036848628602,21,BZ,C4,11,15,10,2018,POSITIVA,2018-10-15,73.0,-9223372036848628602_2018-10-15
1038,-9223372036723835646,-9223372036848653016,21,BZ,C4,11,15,10,2018,POSITIVA,2018-10-15,7.0,-9223372036848653016_2018-10-15
1039,-9223372036723835704,-9223372036848638683,21,BZ,C4,11,24,10,2018,POSITIVA,2018-10-24,132.0,-9223372036848638683_2018-10-24
1040,-9223372036723835706,-9223372036848638712,21,BZ,C4,11,24,10,2018,POSITIVA,2018-10-24,130.0,-9223372036848638712_2018-10-24
1041,-9223372036723835814,-9223372036848635249,21,BZ,C4,11,30,10,2018,NEGATIVA,2018-10-30,63.0,-9223372036848635249_2018-10-30
1042,-9223372036723835816,-9223372036848653340,21,BZ,C4,11,30,10,2018,NEGATIVA,2018-10-30,51.0,-9223372036848653340_2018-10-30
1043,-9223372036723835841,-9223372036848648988,21,BZ,C4,11,18,10,2018,POSITIVA,2018-10-18,67.0,-9223372036848648988_2018-10-18
1044,-9223372036723835933,-9223372036848607202,21,BZ,C4,11,14,10,2018,POSITIVA,2018-10-14,51.0,-9223372036848607202_2018-10-14
1045,-9223372036723836268,-9223372036848659971,21,BZ,C4,11,9,10,2018,POSITIVA,2018-10-09,9.0,-9223372036848659971_2018-10-09
1046,-9223372036723836669,-9223372036848615631,21,BZ,C4,11,13,10,2018,POSITIVA,2018-10-13,58.0,-9223372036848615631_2018-10-13
1047,-9223372036723836692,-9223372036848612238,21,BZ,C4,11,12,10,2018,POSITIVA,2018-10-12,66.0,-9223372036848612238_2018-10-12
1048,-9223372036723836797,-9223372036848645594,21,BZ,C4,11,29,10,2018,POSITIVA,2018-10-29,62.0,-9223372036848645594_2018-10-29
1049,-9223372036723836798,-9223372036849147636,21,BZ,C4,11,29,10,2018,POSITIVA,2018-10-29,67.0,-9223372036849147636_2018-10-29
1050,-9223372036723836852,-9223372036848633620,21,BZ,C4,11,18,10,2018,POSITIVA,2018-10-18,85.0,-9223372036848633620_2018-10-18
1051,-9223372036723836923,-9223372036848633084,21,BZ,C4,11,17,10,2018,POSITIVA,2018-10-17,52.0,-9223372036848633084_2018-10-17
1052,-9223372036723836925,-9223372036848657387,21,BZ,C4,11,17,10,2018,POSITIVA,2018-10-17,44.0,-9223372036848657387_2018-10-17
1053,-9223372036723836944,-9223372036848651605,21,BZ,C4,11,18,10,2018,NEGATIVA,2018-10-18,48.0,-9223372036848651605_2018-10-18
1054,-9223372036723837133,-9223372036848648744,21,BZ,C4,11,15,10,2018,NEGATIVA,2018-10-15,12.0,-9223372036848648744_2018-10-15
1055,-9223372036723837154,-9223372036848631139,21,BZ,C4,11,15,10,2018,NEGATIVA,2018-10-15,145.0,-9223372036848631139_2018-10-15
1056,-9223372036723837160,-9223372036848645606,21,BZ,C4,11,15,10,2018,POSITIVA,2018-10-15,137.0,-9223372036848645606_2018-10-15
1057,-9223372036723837161,-9223372036848645615,21,BZ,C4,11,15,10,2018,POSITIVA,2018-10-15,136.0,-9223372036848645615_2018-10-15
1058,-9223372036723837168,-9223372036848660390,21,BZ,C4,11,15,10,2018,POSITIVA,2018-10-15,121.0,-9223372036848660390_2018-10-15
1059,-9223372036723837299,-9223372036848647717,21,BZ,C4,11,21,10,2018,POSITIVA,2018-10-21,50.0,-9223372036848647717_2018-10-21
1060,-9223372036723837351,-9223372036848656283,21,BZ,C4,11,15,10,2018,RIVEDIBILE,2018-10-15,7.0,-9223372036848656283_2018-10-15
1061,-9223372036723837854,-9223372036848615933,21,BZ,C4,11,27,10,2018,POSITIVA,2018-10-27,109.0,-9223372036848615933_2018-10-27
1062,-9223372036723837867,-9223372036848640596,21,BZ,C4,11,27,10,2018,POSITIVA,2018-10-27,118.0,-9223372036848640596_2018-10-27
1063,-9223372036723837872,-9223372036848620823,21,BZ,C4,11,3,10,2018,RIVEDIBILE,2018-10-03,154.0,-9223372036848620823_2018-10-03
1064,-9223372036723837889,-9223372036848620863,21,BZ,C4,11,31,10,2018,POSITIVA,2018-10-31,145.0,-9223372036848620863_2018-10-31
1065,-9223372036723837899,-9223372036848647750,21,BZ,C4,11,31,10,2018,POSITIVA,2018-10-31,132.0,-9223372036848647750_2018-10-31
1066,-9223372036723837948,-9223372036848654027,21,BZ,C4,11,1,10,2018,POSITIVA,2018-10-01,20.0,-9223372036848654027_2018-10-01
1067,-9223372036723838014,-9223372036848643091,21,BZ,C4,11,18,10,2018,POSITIVA,2018-10-18,63.0,-9223372036848643091_2018-10-18
1068,-9223372036723838059,-9223372036848661595,21,BZ,C4,11,3,10,2018,NEGATIVA,2018-10-03,44.0,-9223372036848661595_2018-10-03
1069,-9223372036723859229,-9223372036848552848,25,BL,C4,11,19,10,2018,POSITIVA,2018-10-19,12891706.0,-9223372036848552848_2018-10-19
1070,-9223372036723859237,-9223372036848553986,25,BL,C4,11,19,10,2018,NEGATIVA,2018-10-19,12891683.0,-9223372036848553986_2018-10-19
1071,-9223372036723859246,-9223372036850350248,25,BL,C4,11,19,10,2018,POSITIVA,2018-10-19,12826873.0,-9223372036850350248_2018-10-19
1072,-9223372036723860682,-9223372036850381396,24,VI,C4,11,1,10,2018,POSITIVA,2018-10-01,12901366.0,-9223372036850381396_2018-10-01
1073,-9223372036723865500,-9223372036849705821,16,BG,C4,11,24,10,2018,NEGATIVA,2018-10-24,13297469.0,-9223372036849705821_2018-10-24
1074,-9223372036723865505,-9223372036850528046,16,BG,C4,11,24,10,2018,POSITIVA,2018-10-24,13297267.0,-9223372036850528046_2018-10-24
1075,-9223372036555726942,-9223372036848638737,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,144106.0,-9223372036848638737_2018-12-27
1076,-9223372036557909686,-9223372036849121684,21,BZ,C4,11,29,12,2018,POSITIVA,2018-12-29,206514.0,-9223372036849121684_2018-12-29
1077,-9223372036557909689,-9223372036848657405,21,BZ,C4,11,29,12,2018,POSITIVA,2018-12-29,206513.0,-9223372036848657405_2018-12-29
1078,-9223372036557909692,-9223372036848646022,21,BZ,C4,11,29,12,2018,POSITIVA,2018-12-29,206516.0,-9223372036848646022_2018-12-29
1079,-9223372036557909695,-9223372036848644678,21,BZ,C4,11,29,12,2018,POSITIVA,2018-12-29,206515.0,-9223372036848644678_2018-12-29
1080,-9223372036564952247,-9223372036848629428,21,BZ,C4,11,16,12,2018,POSITIVA,2018-12-16,143606.0,-9223372036848629428_2018-12-16
1081,-9223372036569834243,-9223372036848647886,21,BZ,C4,11,28,12,2018,POSITIVA,2018-12-28,227207.0,-9223372036848647886_2018-12-28
1082,-9223372036589006495,-9223372036848661909,21,BZ,C4,11,31,12,2018,POSITIVA,2018-12-31,288003.0,-9223372036848661909_2018-12-31
1083,-9223372036589008279,-9223372036849109183,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,327016.0,-9223372036849109183_2018-12-22
1084,-9223372036589008374,-9223372036848636542,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,305209.0,-9223372036848636542_2018-12-22
1085,-9223372036589008449,-9223372036848645234,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,305213.0,-9223372036848645234_2018-12-22
1086,-9223372036589008545,-9223372036848648895,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,327018.0,-9223372036848648895_2018-12-22
1087,-9223372036589008672,-9223372036848651168,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,305210.0,-9223372036848651168_2018-12-22
1088,-9223372036589011324,-9223372036848642756,21,BZ,C4,11,11,12,2018,POSITIVA,2018-12-11,104902.0,-9223372036848642756_2018-12-11
1089,-9223372036723822865,-9223372036848637421,21,BZ,C4,11,29,12,2018,POSITIVA,2018-12-29,206512.0,-9223372036848637421_2018-12-29
1090,-9223372036723825974,-9223372036848640663,21,BZ,C4,11,13,12,2018,NEGATIVA,2018-12-13,2.0,-9223372036848640663_2018-12-13
1091,-9223372036723828365,-9223372036848620508,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,22.0,-9223372036848620508_2018-12-27
1092,-9223372036723828372,-9223372036848636159,21,BZ,C4,11,27,12,2018,NEGATIVA,2018-12-27,17.0,-9223372036848636159_2018-12-27
1093,-9223372036723829833,-9223372036848652186,21,BZ,C4,11,15,12,2018,POSITIVA,2018-12-15,40.0,-9223372036848652186_2018-12-15
1094,-9223372036723829944,-9223372036848634542,21,BZ,C4,11,15,12,2018,NEGATIVA,2018-12-15,23.0,-9223372036848634542_2018-12-15
1095,-9223372036723830935,-9223372036848651940,21,BZ,C4,11,14,12,2018,POSITIVA,2018-12-14,41.0,-9223372036848651940_2018-12-14
1096,-9223372036723831612,-9223372036848624441,21,BZ,C4,11,24,12,2018,POSITIVA,2018-12-24,109107.0,-9223372036848624441_2018-12-24
1097,-9223372036723831619,-9223372036848635963,21,BZ,C4,11,24,12,2018,POSITIVA,2018-12-24,186.0,-9223372036848635963_2018-12-24
1098,-9223372036723831633,-9223372036848656806,21,BZ,C4,11,24,12,2018,POSITIVA,2018-12-24,109106.0,-9223372036848656806_2018-12-24
1099,-9223372036723831880,-9223372036848657306,21,BZ,C4,11,16,12,2018,RIVEDIBILE,2018-12-16,101.0,-9223372036848657306_2018-12-16
1100,-9223372036723831882,-9223372036849135546,21,BZ,C4,11,16,12,2018,POSITIVA,2018-12-16,109.0,-9223372036849135546_2018-12-16
1101,-9223372036723832025,-9223372036848634408,21,BZ,C4,11,12,12,2018,POSITIVA,2018-12-12,75.0,-9223372036848634408_2018-12-12
1102,-9223372036723832040,-9223372036849143241,21,BZ,C4,11,12,12,2018,POSITIVA,2018-12-12,72.0,-9223372036849143241_2018-12-12
1103,-9223372036723832192,-9223372036848641269,21,BZ,C4,11,21,12,2018,POSITIVA,2018-12-21,89.0,-9223372036848641269_2018-12-21
1104,-9223372036723832285,-9223372036848646447,21,BZ,C4,11,20,12,2018,POSITIVA,2018-12-20,215.0,-9223372036848646447_2018-12-20
1105,-9223372036723832326,-9223372036848612375,21,BZ,C4,11,10,12,2018,POSITIVA,2018-12-10,77.0,-9223372036848612375_2018-12-10
1106,-9223372036723832330,-9223372036848632467,21,BZ,C4,11,10,12,2018,NEGATIVA,2018-12-10,74.0,-9223372036848632467_2018-12-10
1107,-9223372036723832335,-9223372036848631457,21,BZ,C4,11,9,12,2018,RIVEDIBILE,2018-12-09,153.0,-9223372036848631457_2018-12-09
1108,-9223372036723832338,-9223372036848640649,21,BZ,C4,11,9,12,2018,POSITIVA,2018-12-09,150.0,-9223372036848640649_2018-12-09
1109,-9223372036723832341,-9223372036848645226,21,BZ,C4,11,9,12,2018,POSITIVA,2018-12-09,145.0,-9223372036848645226_2018-12-09
1110,-9223372036723832347,-9223372036848651744,21,BZ,C4,11,9,12,2018,POSITIVA,2018-12-09,140.0,-9223372036848651744_2018-12-09
1111,-9223372036723832353,-9223372036848659776,21,BZ,C4,11,9,12,2018,POSITIVA,2018-12-09,134.0,-9223372036848659776_2018-12-09
1112,-9223372036723832354,-9223372036849119861,21,BZ,C4,11,9,12,2018,POSITIVA,2018-12-09,147.0,-9223372036849119861_2018-12-09
1113,-9223372036723832369,-9223372036849125026,21,BZ,C4,11,11,12,2018,POSITIVA,2018-12-11,116.0,-9223372036849125026_2018-12-11
1114,-9223372036723832468,-9223372036848610549,21,BZ,C4,11,28,12,2018,POSITIVA,2018-12-28,183.0,-9223372036848610549_2018-12-28
1115,-9223372036723832476,-9223372036848633530,21,BZ,C4,11,28,12,2018,RIVEDIBILE,2018-12-28,194.0,-9223372036848633530_2018-12-28
1116,-9223372036723832505,-9223372036848662306,21,BZ,C4,11,28,12,2018,NEGATIVA,2018-12-28,190.0,-9223372036848662306_2018-12-28
1117,-9223372036723832624,-9223372036848612367,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,105.0,-9223372036848612367_2018-12-22
1118,-9223372036723832625,-9223372036848613019,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,104.0,-9223372036848613019_2018-12-22
1119,-9223372036723832626,-9223372036848614991,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,103.0,-9223372036848614991_2018-12-22
1120,-9223372036723832628,-9223372036848634422,21,BZ,C4,11,22,12,2018,NEGATIVA,2018-12-22,97.0,-9223372036848634422_2018-12-22
1121,-9223372036723832629,-9223372036848635945,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,99.0,-9223372036848635945_2018-12-22
1122,-9223372036723832652,-9223372036848623268,21,BZ,C4,11,29,12,2018,POSITIVA,2018-12-29,190.0,-9223372036848623268_2018-12-29
1123,-9223372036723832670,-9223372036848642150,21,BZ,C4,11,29,12,2018,POSITIVA,2018-12-29,174.0,-9223372036848642150_2018-12-29
1124,-9223372036723832705,-9223372036848625487,21,BZ,C4,11,14,12,2018,NEGATIVA,2018-12-14,225.0,-9223372036848625487_2018-12-14
1125,-9223372036723832710,-9223372036848620975,21,BZ,C4,11,6,12,2018,POSITIVA,2018-12-06,282.0,-9223372036848620975_2018-12-06
1126,-9223372036723832713,-9223372036848645588,21,BZ,C4,11,6,12,2018,POSITIVA,2018-12-06,266.0,-9223372036848645588_2018-12-06
1127,-9223372036723832715,-9223372036848655048,21,BZ,C4,11,6,12,2018,POSITIVA,2018-12-06,253.0,-9223372036848655048_2018-12-06
1128,-9223372036723833032,-9223372036848662020,21,BZ,C4,11,6,12,2018,POSITIVA,2018-12-06,117.0,-9223372036848662020_2018-12-06
1129,-9223372036723833057,-9223372036848654186,21,BZ,C4,11,17,12,2018,POSITIVA,2018-12-17,158.0,-9223372036848654186_2018-12-17
1130,-9223372036723833203,-9223372036848609338,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,143.0,-9223372036848609338_2018-12-27
1131,-9223372036723833207,-9223372036848622721,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,139.0,-9223372036848622721_2018-12-27
1132,-9223372036723833213,-9223372036848644430,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,134.0,-9223372036848644430_2018-12-27
1133,-9223372036723833215,-9223372036848647367,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,133.0,-9223372036848647367_2018-12-27
1134,-9223372036723833288,-9223372036848661894,21,BZ,C4,11,7,12,2018,NEGATIVA,2018-12-07,53.0,-9223372036848661894_2018-12-07
1135,-9223372036723833289,-9223372036849120514,21,BZ,C4,11,7,12,2018,POSITIVA,2018-12-07,74.0,-9223372036849120514_2018-12-07
1136,-9223372036723833388,-9223372036848627122,21,BZ,C4,11,6,12,2018,NEGATIVA,2018-12-06,94.0,-9223372036848627122_2018-12-06
1137,-9223372036723833418,-9223372036848617548,21,BZ,C4,11,4,12,2018,POSITIVA,2018-12-04,177002.0,-9223372036848617548_2018-12-04
1138,-9223372036723833421,-9223372036848627155,21,BZ,C4,11,4,12,2018,POSITIVA,2018-12-04,163.0,-9223372036848627155_2018-12-04
1139,-9223372036723833442,-9223372036848611965,21,BZ,C4,11,25,12,2018,POSITIVA,2018-12-25,47.0,-9223372036848611965_2018-12-25
1140,-9223372036723833444,-9223372036848636150,21,BZ,C4,11,25,12,2018,POSITIVA,2018-12-25,45.0,-9223372036848636150_2018-12-25
1141,-9223372036723833448,-9223372036848654240,21,BZ,C4,11,25,12,2018,POSITIVA,2018-12-25,39.0,-9223372036848654240_2018-12-25
1142,-9223372036723833522,-9223372036848609499,21,BZ,C4,11,26,12,2018,POSITIVA,2018-12-26,139.0,-9223372036848609499_2018-12-26
1143,-9223372036723833524,-9223372036848627517,21,BZ,C4,11,26,12,2018,POSITIVA,2018-12-26,135.0,-9223372036848627517_2018-12-26
1144,-9223372036723833526,-9223372036848636152,21,BZ,C4,11,26,12,2018,RIVEDIBILE,2018-12-26,130.0,-9223372036848636152_2018-12-26
1145,-9223372036723833532,-9223372036848650571,21,BZ,C4,11,26,12,2018,POSITIVA,2018-12-26,118.0,-9223372036848650571_2018-12-26
1146,-9223372036723833537,-9223372036848632808,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,46.0,-9223372036848632808_2018-12-27
1147,-9223372036723833540,-9223372036848632832,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,44.0,-9223372036848632832_2018-12-27
1148,-9223372036723833559,-9223372036849156436,21,BZ,C4,11,28,12,2018,POSITIVA,2018-12-28,38.0,-9223372036849156436_2018-12-28
1149,-9223372036723833580,-9223372036848626070,21,BZ,C4,11,28,12,2018,POSITIVA,2018-12-28,80.0,-9223372036848626070_2018-12-28
1150,-9223372036723833588,-9223372036848646409,21,BZ,C4,11,28,12,2018,POSITIVA,2018-12-28,69.0,-9223372036848646409_2018-12-28
1151,-9223372036723833729,-9223372036848661063,21,BZ,C4,11,16,12,2018,NEGATIVA,2018-12-16,50.0,-9223372036848661063_2018-12-16
1152,-9223372036723833753,-9223372036848660715,21,BZ,C4,11,4,12,2018,POSITIVA,2018-12-04,112.0,-9223372036848660715_2018-12-04
1153,-9223372036723833921,-9223372036848625518,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,106.0,-9223372036848625518_2018-12-22
1154,-9223372036723833930,-9223372036848658018,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,92.0,-9223372036848658018_2018-12-22
1155,-9223372036723833951,-9223372036848641372,21,BZ,C4,11,5,12,2018,POSITIVA,2018-12-05,206.0,-9223372036848641372_2018-12-05
1156,-9223372036723834163,-9223372036848622696,21,BZ,C4,11,8,12,2018,RIVEDIBILE,2018-12-08,164.0,-9223372036848622696_2018-12-08
1157,-9223372036723834173,-9223372036848610303,21,BZ,C4,11,16,12,2018,POSITIVA,2018-12-16,78.0,-9223372036848610303_2018-12-16
1158,-9223372036723834185,-9223372036848649014,21,BZ,C4,11,16,12,2018,POSITIVA,2018-12-16,69.0,-9223372036848649014_2018-12-16
1159,-9223372036723834504,-9223372036848640890,21,BZ,C4,11,15,12,2018,POSITIVA,2018-12-15,18.0,-9223372036848640890_2018-12-15
1160,-9223372036723834537,-9223372036848632344,21,BZ,C4,11,15,12,2018,POSITIVA,2018-12-15,276.0,-9223372036848632344_2018-12-15
1161,-9223372036723834663,-9223372036848612169,21,BZ,C4,11,18,12,2018,POSITIVA,2018-12-18,364.0,-9223372036848612169_2018-12-18
1162,-9223372036723834689,-9223372036849133450,21,BZ,C4,11,18,12,2018,POSITIVA,2018-12-18,365.0,-9223372036849133450_2018-12-18
1163,-9223372036723834696,-9223372036848634297,21,BZ,C4,11,11,12,2018,POSITIVA,2018-12-11,50.0,-9223372036848634297_2018-12-11
1164,-9223372036723834704,-9223372036849312638,21,BZ,C4,11,11,12,2018,POSITIVA,2018-12-11,49.0,-9223372036849312638_2018-12-11
1165,-9223372036723834803,-9223372036848616584,21,BZ,C4,11,15,12,2018,POSITIVA,2018-12-15,84.0,-9223372036848616584_2018-12-15
1166,-9223372036723834812,-9223372036848632348,21,BZ,C4,11,15,12,2018,POSITIVA,2018-12-15,78.0,-9223372036848632348_2018-12-15
1167,-9223372036723834818,-9223372036848642829,21,BZ,C4,11,15,12,2018,POSITIVA,2018-12-15,74.0,-9223372036848642829_2018-12-15
1168,-9223372036723834970,-9223372036848614115,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,327017.0,-9223372036848614115_2018-12-22
1169,-9223372036723834971,-9223372036848614132,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,305212.0,-9223372036848614132_2018-12-22
1170,-9223372036723834972,-9223372036848614151,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,305214.0,-9223372036848614151_2018-12-22
1171,-9223372036723834973,-9223372036848614152,21,BZ,C4,11,22,12,2018,POSITIVA,2018-12-22,305215.0,-9223372036848614152_2018-12-22
1172,-9223372036723835026,-9223372036848614159,21,BZ,C4,11,9,12,2018,POSITIVA,2018-12-09,88.0,-9223372036848614159_2018-12-09
1173,-9223372036723835034,-9223372036848648886,21,BZ,C4,11,9,12,2018,POSITIVA,2018-12-09,76.0,-9223372036848648886_2018-12-09
1174,-9223372036723835049,-9223372036848620983,21,BZ,C4,11,27,12,2018,POSITIVA,2018-12-27,144103.0,-9223372036848620983_2018-12-27
1175,-9223372036723835059,-9223372036848614597,21,BZ,C4,11,26,12,2018,POSITIVA,2018-12-26,121.0,-9223372036848614597_2018-12-26
1176,-9223372036723835062,-9223372036848625472,21,BZ,C4,11,26,12,2018,POSITIVA,2018-12-26,114.0,-9223372036848625472_2018-12-26
1177,-9223372036723835066,-9223372036848630251,21,BZ,C4,11,26,12,2018,POSITIVA,2018-12-26,112.0,-9223372036848630251_2018-12-26
