,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc,full_date,identifying_column
2657,-9223372036363392300,-9223372036849960645,28,PD,C4,11,18,5,2020,1.0,88.9,2020-05-18,22867807,2020-05-18,-9223372036849960645_2020-05-18
2658,-9223372036363392323,-9223372036849960689,28,PD,C4,11,18,5,2020,1.0,37.9,2020-05-18,22867713,2020-05-18,-9223372036849960689_2020-05-18
2659,-9223372036363392346,-9223372036849960657,28,PD,C4,11,18,5,2020,1.0,59.1,2020-05-18,22867710,2020-05-18,-9223372036849960657_2020-05-18
2660,-9223372036363392369,-9223372036849960700,28,PD,C4,11,18,5,2020,1.0,45.9,2020-05-18,22867674,2020-05-18,-9223372036849960700_2020-05-18
2661,-9223372036363392392,-9223372036849960634,28,PD,C4,11,18,5,2020,1.0,57.9,2020-05-18,22867550,2020-05-18,-9223372036849960634_2020-05-18
2662,-9223372036363397936,-9223372036850164955,12,VA,C4,11,21,5,2020,1.0,68.5,2020-05-21,22322507,2020-05-21,-9223372036850164955_2020-05-21
2663,-9223372036363398096,-9223372036850164956,12,VA,C4,11,21,5,2020,1.0,75.3,2020-05-21,22322448,2020-05-21,-9223372036850164956_2020-05-21
2664,-9223372036363399888,-9223372036850164958,12,VA,C4,11,21,5,2020,1.0,84.2,2020-05-21,22321890,2020-05-21,-9223372036850164958_2020-05-21
2665,-9223372036363609592,-9223372036849326551,24,VI,C4,11,20,5,2020,1.0,56.5,2020-05-20,21391626,2020-05-20,-9223372036849326551_2020-05-20
2666,-9223372036363609638,-9223372036849231311,24,VI,C4,11,20,5,2020,1.0,47.8,2020-05-20,21391547,2020-05-20,-9223372036849231311_2020-05-20
2667,-9223372036363609914,-9223372036847980406,24,VI,C4,11,20,5,2020,1.0,54.6,2020-05-20,21391276,2020-05-20,-9223372036847980406_2020-05-20
2668,-9223372036363615290,-9223372036849966144,25,BL,C4,11,19,5,2020,1.0,72.2,2020-05-19,21661904,2020-05-19,-9223372036849966144_2020-05-19
2669,-9223372036363615543,-9223372036848615576,25,BL,C4,11,19,5,2020,1.0,52.6,2020-05-19,21661791,2020-05-19,-9223372036848615576_2020-05-19
2670,-9223372036363615841,-9223372036849966181,25,BL,C4,11,19,5,2020,1.0,86.2,2020-05-19,21661636,2020-05-19,-9223372036849966181_2020-05-19
2671,-9223372036363616485,-9223372036850069377,25,BL,C4,11,19,5,2020,1.0,86.6,2020-05-19,21394817,2020-05-19,-9223372036850069377_2020-05-19
2672,-9223372036363617773,-9223372036850069415,25,BL,C4,11,19,5,2020,1.0,54.7,2020-05-19,21394447,2020-05-19,-9223372036850069415_2020-05-19
2673,-9223372036363617957,-9223372036850069362,25,BL,C4,11,19,5,2020,1.0,77.5,2020-05-19,21394414,2020-05-19,-9223372036850069362_2020-05-19
2674,-9223372036363638138,-9223372036849501271,14,SO,C4,11,19,5,2020,1.0,84.3,2020-05-19,22087858,2020-05-19,-9223372036849501271_2020-05-19
2675,-9223372036363646920,-9223372036849436169,14,SO,C4,11,21,5,2020,1.0,88.9,2020-05-21,20339086,2020-05-21,-9223372036849436169_2020-05-21
2676,-9223372036363646952,-9223372036849436170,14,SO,C4,11,21,5,2020,1.0,75.6,2020-05-21,20338897,2020-05-21,-9223372036849436170_2020-05-21
2677,-9223372036363849159,-9223372036849609924,30,UD,C4,11,19,5,2020,1.0,72.1,2020-05-19,22,2020-05-19,-9223372036849609924_2020-05-19
2678,-9223372036363849174,-9223372036849609926,30,UD,C4,11,19,5,2020,1.0,66.6,2020-05-19,21,2020-05-19,-9223372036849609926_2020-05-19
2679,-9223372036364021020,-9223372036850099591,24,VI,C4,11,18,5,2020,1.0,78.4,2020-05-18,23294134,2020-05-18,-9223372036850099591_2020-05-18
2680,-9223372036364021641,-9223372036850093479,24,VI,C4,11,18,5,2020,1.0,72.1,2020-05-18,23293890,2020-05-18,-9223372036850093479_2020-05-18
2681,-9223372036364022561,-9223372036850099597,24,VI,C4,11,18,5,2020,1.0,54.7,2020-05-18,23293715,2020-05-18,-9223372036850099597_2020-05-18
2682,-9223372036364027026,-9223372036849428319,28,PD,C4,11,19,5,2020,1.0,79.0,2020-05-19,22848215,2020-05-19,-9223372036849428319_2020-05-19
2683,-9223372036364027256,-9223372036849428310,28,PD,C4,11,19,5,2020,1.0,74.4,2020-05-19,12542683,2020-05-19,-9223372036849428310_2020-05-19
2684,-9223372036364399568,-9223372036849409159,25,BL,C4,11,17,5,2020,1.0,87.2,2020-05-17,22855495,2020-05-17,-9223372036849409159_2020-05-17
2685,-9223372036364499303,-9223372036850079364,14,SO,C4,11,14,5,2020,1.0,74.0,2020-05-14,20338906,2020-05-14,-9223372036850079364_2020-05-14
2686,-9223372036364499895,-9223372036850079375,14,SO,C4,11,14,5,2020,1.0,69.1,2020-05-14,20338583,2020-05-14,-9223372036850079375_2020-05-14
2687,-9223372036364499911,-9223372036850079371,14,SO,C4,11,14,5,2020,1.0,59.3,2020-05-14,20338577,2020-05-14,-9223372036850079371_2020-05-14
2688,-9223372036365198971,-9223372036848618056,14,SO,C4,11,16,5,2020,1.0,84.6,2020-05-16,22280542,2020-05-16,-9223372036848618056_2020-05-16
2689,-9223372036365199179,-9223372036848630449,14,SO,C4,11,16,5,2020,1.0,82.9,2020-05-16,22280525,2020-05-16,-9223372036848630449_2020-05-16
2690,-9223372036365199931,-9223372036848622177,14,SO,C4,11,16,5,2020,1.0,83.1,2020-05-16,22280433,2020-05-16,-9223372036848622177_2020-05-16
2691,-9223372036365200651,-9223372036848127699,14,SO,C4,11,16,5,2020,1.0,87.4,2020-05-16,22280324,2020-05-16,-9223372036848127699_2020-05-16
2692,-9223372036365200939,-9223372036849125932,14,SO,C4,11,16,5,2020,1.0,48.5,2020-05-16,22280276,2020-05-16,-9223372036849125932_2020-05-16
2693,-9223372036365200955,-9223372036848169303,14,SO,C4,11,16,5,2020,1.0,83.6,2020-05-16,22280274,2020-05-16,-9223372036848169303_2020-05-16
2694,-9223372036365201131,-9223372036848630208,14,SO,C4,11,16,5,2020,1.0,84.1,2020-05-16,22280248,2020-05-16,-9223372036848630208_2020-05-16
2695,-9223372036365201451,-9223372036848169238,14,SO,C4,11,16,5,2020,1.0,78.2,2020-05-16,22280150,2020-05-16,-9223372036848169238_2020-05-16
2696,-9223372036365201595,-9223372036848657688,14,SO,C4,11,16,5,2020,1.0,46.6,2020-05-16,22280082,2020-05-16,-9223372036848657688_2020-05-16
2697,-9223372036365204059,-9223372036850263161,14,SO,C4,11,14,5,2020,1.0,82.3,2020-05-14,22093985,2020-05-14,-9223372036850263161_2020-05-14
2698,-9223372036365204363,-9223372036850263113,14,SO,C4,11,14,5,2020,1.0,68.5,2020-05-14,22093873,2020-05-14,-9223372036850263113_2020-05-14
2699,-9223372036365204795,-9223372036850263074,14,SO,C4,11,14,5,2020,1.0,69.5,2020-05-14,22093656,2020-05-14,-9223372036850263074_2020-05-14
2700,-9223372036365844537,-9223372036850079467,14,SO,C4,11,14,5,2020,0.0,72.0,2020-05-14,20338623,2020-05-14,-9223372036850079467_2020-05-14
2701,-9223372036365844585,-9223372036850079368,14,SO,C4,11,14,5,2020,0.0,80.2,2020-05-14,20338559,2020-05-14,-9223372036850079368_2020-05-14
2702,-9223372036365934069,-9223372036850070120,25,BL,C4,11,12,5,2020,1.0,75.0,2020-05-12,20768847,2020-05-12,-9223372036850070120_2020-05-12
2703,-9223372036365990035,-9223372036850039784,16,BG,C4,11,12,5,2020,1.0,74.0,2020-05-12,81400180,2020-05-12,-9223372036850039784_2020-05-12
2704,-9223372036365990051,-9223372036850039773,16,BG,C4,11,12,5,2020,1.0,78.3,2020-05-12,81400343,2020-05-12,-9223372036850039773_2020-05-12
2705,-9223372036365990083,-9223372036850039796,16,BG,C4,11,12,5,2020,1.0,76.0,2020-05-12,81400005,2020-05-12,-9223372036850039796_2020-05-12
2706,-9223372036366590985,-9223372036850185602,24,VI,C4,11,11,5,2020,1.0,38.6,2020-05-11,23297463,2020-05-11,-9223372036850185602_2020-05-11
2707,-9223372036366591100,-9223372036850184538,24,VI,C4,11,11,5,2020,1.0,70.8,2020-05-11,23297377,2020-05-11,-9223372036850184538_2020-05-11
2708,-9223372036366591123,-9223372036850184644,24,VI,C4,11,11,5,2020,1.0,89.4,2020-05-11,23297285,2020-05-11,-9223372036850184644_2020-05-11
2709,-9223372036366591169,-9223372036849526941,24,VI,C4,11,11,5,2020,1.0,77.1,2020-05-11,23297240,2020-05-11,-9223372036849526941_2020-05-11
2710,-9223372036366591238,-9223372036848561956,24,VI,C4,11,11,5,2020,1.0,91.3,2020-05-11,23297161,2020-05-11,-9223372036848561956_2020-05-11
2711,-9223372036366591284,-9223372036850185384,24,VI,C4,11,11,5,2020,1.0,53.9,2020-05-11,23297152,2020-05-11,-9223372036850185384_2020-05-11
2712,-9223372036366591307,-9223372036850185101,24,VI,C4,11,11,5,2020,1.0,79.5,2020-05-11,23297151,2020-05-11,-9223372036850185101_2020-05-11
2713,-9223372036366591330,-9223372036849525748,24,VI,C4,11,11,5,2020,1.0,86.1,2020-05-11,23297118,2020-05-11,-9223372036849525748_2020-05-11
2714,-9223372036366591445,-9223372036849631361,24,VI,C4,11,11,5,2020,1.0,57.3,2020-05-11,23296968,2020-05-11,-9223372036849631361_2020-05-11
2715,-9223372036366591468,-9223372036850185485,24,VI,C4,11,11,5,2020,1.0,91.0,2020-05-11,23296947,2020-05-11,-9223372036850185485_2020-05-11
2716,-9223372036367672133,-9223372036850152065,97,LC,C4,11,11,5,2020,0.0,65.9,2020-05-11,22071201,2020-05-11,-9223372036850152065_2020-05-11
2717,-9223372036367672514,-9223372036850152072,97,LC,C4,11,11,5,2020,1.0,78.7,2020-05-11,22070844,2020-05-11,-9223372036850152072_2020-05-11
2718,-9223372036367700713,-9223372036850293180,23,VR,C4,11,7,5,2020,1.0,46.4,2020-05-07,21439883,2020-05-07,-9223372036850293180_2020-05-07
2719,-9223372036367700851,-9223372036850293482,23,VR,C4,11,7,5,2020,1.0,68.1,2020-05-07,21439820,2020-05-07,-9223372036850293482_2020-05-07
2720,-9223372036367701012,-9223372036850294257,23,VR,C4,11,7,5,2020,1.0,76.3,2020-05-07,21439658,2020-05-07,-9223372036850294257_2020-05-07
2721,-9223372036367701057,-9223372036850294514,23,VR,C4,11,7,5,2020,1.0,75.9,2020-05-07,21439648,2020-05-07,-9223372036850294514_2020-05-07
2722,-9223372036367701172,-9223372036850294397,23,VR,C4,11,7,5,2020,1.0,56.6,2020-05-07,21439592,2020-05-07,-9223372036850294397_2020-05-07
2723,-9223372036367701195,-9223372036850293463,23,VR,C4,11,7,5,2020,1.0,78.5,2020-05-07,21439586,2020-05-07,-9223372036850293463_2020-05-07
2724,-9223372036367701494,-9223372036850294477,23,VR,C4,11,7,5,2020,1.0,43.8,2020-05-07,21439510,2020-05-07,-9223372036850294477_2020-05-07
2725,-9223372036367701747,-9223372036850294551,23,VR,C4,11,7,5,2020,1.0,75.6,2020-05-07,21439411,2020-05-07,-9223372036850294551_2020-05-07
2726,-9223372036367702023,-9223372036850294310,23,VR,C4,11,7,5,2020,1.0,62.9,2020-05-07,21439330,2020-05-07,-9223372036850294310_2020-05-07
2727,-9223372036367702459,-9223372036850294265,23,VR,C4,11,7,5,2020,1.0,75.0,2020-05-07,21439221,2020-05-07,-9223372036850294265_2020-05-07
2728,-9223372036367702551,-9223372036850293299,23,VR,C4,11,7,5,2020,1.0,64.2,2020-05-07,21439191,2020-05-07,-9223372036850293299_2020-05-07
2729,-9223372036367741716,-9223372036850369988,14,SO,C4,11,8,5,2020,1.0,46.4,2020-05-08,82627379,2020-05-08,-9223372036850369988_2020-05-08
2730,-9223372036367742260,-9223372036850369970,14,SO,C4,11,8,5,2020,1.0,71.6,2020-05-08,82627303,2020-05-08,-9223372036850369970_2020-05-08
2731,-9223372036367746340,-9223372036850256752,14,SO,C4,11,10,5,2020,1.0,60.1,2020-05-10,22093610,2020-05-10,-9223372036850256752_2020-05-10
2732,-9223372036367748318,-9223372036850256747,14,SO,C4,11,10,5,2020,1.0,84.3,2020-05-10,22087139,2020-05-10,-9223372036850256747_2020-05-10
2733,-9223372036367751720,-9223372036850262282,14,SO,C4,11,11,5,2020,1.0,83.3,2020-05-11,20344064,2020-05-11,-9223372036850262282_2020-05-11
2734,-9223372036367751768,-9223372036850262291,14,SO,C4,11,11,5,2020,1.0,62.7,2020-05-11,19525765,2020-05-11,-9223372036850262291_2020-05-11
2735,-9223372036367751784,-9223372036850262308,14,SO,C4,11,11,5,2020,1.0,71.3,2020-05-11,19514386,2020-05-11,-9223372036850262308_2020-05-11
2736,-9223372036367751816,-9223372036850262300,14,SO,C4,11,11,5,2020,1.0,78.3,2020-05-11,19387045,2020-05-11,-9223372036850262300_2020-05-11
2737,-9223372036369201351,-9223372036848595978,14,SO,C4,11,6,5,2020,1.0,86.9,2020-05-06,22093580,2020-05-06,-9223372036848595978_2020-05-06
2738,-9223372036369212168,-9223372036849455439,17,BS,C4,11,6,5,2020,1.0,82.2,2020-05-06,81246142,2020-05-06,-9223372036849455439_2020-05-06
2739,-9223372036369212923,-9223372036849455423,17,BS,C4,11,6,5,2020,1.0,78.7,2020-05-06,80917989,2020-05-06,-9223372036849455423_2020-05-06
2740,-9223372036369213890,-9223372036849455427,17,BS,C4,11,6,5,2020,1.0,88.6,2020-05-06,22150382,2020-05-06,-9223372036849455427_2020-05-06
2741,-9223372036369213906,-9223372036849455433,17,BS,C4,11,6,5,2020,1.0,44.2,2020-05-06,22150372,2020-05-06,-9223372036849455433_2020-05-06
2742,-9223372036369214000,-9223372036849455448,17,BS,C4,11,6,5,2020,1.0,46.4,2020-05-06,22150230,2020-05-06,-9223372036849455448_2020-05-06
2743,-9223372036369214080,-9223372036849455443,17,BS,C4,11,6,5,2020,1.0,61.5,2020-05-06,22150195,2020-05-06,-9223372036849455443_2020-05-06
2744,-9223372036369214096,-9223372036849455437,17,BS,C4,11,6,5,2020,1.0,90.5,2020-05-06,22150192,2020-05-06,-9223372036849455437_2020-05-06
2745,-9223372036369214176,-9223372036849455429,17,BS,C4,11,6,5,2020,1.0,78.9,2020-05-06,22150174,2020-05-06,-9223372036849455429_2020-05-06
2746,-9223372036369214319,-9223372036849455424,17,BS,C4,11,6,5,2020,1.0,70.8,2020-05-06,22150142,2020-05-06,-9223372036849455424_2020-05-06
2747,-9223372036369214335,-9223372036849455431,17,BS,C4,11,6,5,2020,1.0,82.9,2020-05-06,22150140,2020-05-06,-9223372036849455431_2020-05-06
2748,-9223372036369214383,-9223372036849455447,17,BS,C4,11,6,5,2020,1.0,70.1,2020-05-06,22150119,2020-05-06,-9223372036849455447_2020-05-06
2749,-9223372036369214446,-9223372036849455440,17,BS,C4,11,6,5,2020,1.0,62.7,2020-05-06,22150033,2020-05-06,-9223372036849455440_2020-05-06
2750,-9223372036369340295,-9223372036850251982,30,UD,C4,11,5,5,2020,1.0,38.0,2020-05-05,71,2020-05-05,-9223372036850251982_2020-05-05
2751,-9223372036369340309,-9223372036850251905,30,UD,C4,11,5,5,2020,1.0,58.8,2020-05-05,70,2020-05-05,-9223372036850251905_2020-05-05
2752,-9223372036369340367,-9223372036850252045,30,UD,C4,11,5,5,2020,1.0,75.5,2020-05-05,66,2020-05-05,-9223372036850252045_2020-05-05
2753,-9223372036369340382,-9223372036850251988,30,UD,C4,11,5,5,2020,1.0,52.7,2020-05-05,65,2020-05-05,-9223372036850251988_2020-05-05
2754,-9223372036369340427,-9223372036850251974,30,UD,C4,11,5,5,2020,1.0,34.0,2020-05-05,62,2020-05-05,-9223372036850251974_2020-05-05
2755,-9223372036369340442,-9223372036850251924,30,UD,C4,11,5,5,2020,1.0,75.8,2020-05-05,61,2020-05-05,-9223372036850251924_2020-05-05
2756,-9223372036369340577,-9223372036847997915,30,UD,C4,11,5,5,2020,1.0,78.2,2020-05-05,52,2020-05-05,-9223372036847997915_2020-05-05
2757,-9223372036369340621,-9223372036850251867,30,UD,C4,11,5,5,2020,1.0,83.0,2020-05-05,49,2020-05-05,-9223372036850251867_2020-05-05
2758,-9223372036369340651,-9223372036850251826,30,UD,C4,11,5,5,2020,1.0,47.3,2020-05-05,47,2020-05-05,-9223372036850251826_2020-05-05
2759,-9223372036369340666,-9223372036850251842,30,UD,C4,11,5,5,2020,1.0,69.5,2020-05-05,46,2020-05-05,-9223372036850251842_2020-05-05
2760,-9223372036369340681,-9223372036850251850,30,UD,C4,11,5,5,2020,1.0,75.5,2020-05-05,45,2020-05-05,-9223372036850251850_2020-05-05
2761,-9223372036369362311,-9223372036850263240,24,VI,C4,11,5,5,2020,1.0,78.7,2020-05-05,23300484,2020-05-05,-9223372036850263240_2020-05-05
2762,-9223372036369362334,-9223372036850263228,24,VI,C4,11,5,5,2020,1.0,74.0,2020-05-05,23300467,2020-05-05,-9223372036850263228_2020-05-05
2763,-9223372036369362357,-9223372036850263257,24,VI,C4,11,5,5,2020,1.0,73.7,2020-05-05,23300450,2020-05-05,-9223372036850263257_2020-05-05
2764,-9223372036369362380,-9223372036850263295,24,VI,C4,11,5,5,2020,1.0,71.3,2020-05-05,23300430,2020-05-05,-9223372036850263295_2020-05-05
2765,-9223372036369362403,-9223372036850263312,24,VI,C4,11,5,5,2020,1.0,85.6,2020-05-05,23300386,2020-05-05,-9223372036850263312_2020-05-05
2766,-9223372036369362426,-9223372036850263269,24,VI,C4,11,5,5,2020,1.0,84.8,2020-05-05,23300377,2020-05-05,-9223372036850263269_2020-05-05
2767,-9223372036369362472,-9223372036850263214,24,VI,C4,11,5,5,2020,1.0,84.6,2020-05-05,23300297,2020-05-05,-9223372036850263214_2020-05-05
2768,-9223372036369362495,-9223372036850263184,24,VI,C4,11,5,5,2020,1.0,65.4,2020-05-05,23300229,2020-05-05,-9223372036850263184_2020-05-05
2769,-9223372036369368240,-9223372036850263200,24,VI,C4,11,5,5,2020,1.0,71.5,2020-05-05,21428574,2020-05-05,-9223372036850263200_2020-05-05
2770,-9223372036369385081,-9223372036850176185,24,VI,C4,11,6,5,2020,1.0,67.8,2020-05-06,22852022,2020-05-06,-9223372036850176185_2020-05-06
2771,-9223372036369385104,-9223372036850186373,24,VI,C4,11,6,5,2020,1.0,64.1,2020-05-06,22851978,2020-05-06,-9223372036850186373_2020-05-06
2772,-9223372036369385127,-9223372036850185852,24,VI,C4,11,6,5,2020,1.0,45.2,2020-05-06,22851845,2020-05-06,-9223372036850185852_2020-05-06
2773,-9223372036369385150,-9223372036850183357,24,VI,C4,11,6,5,2020,1.0,68.3,2020-05-06,22851644,2020-05-06,-9223372036850183357_2020-05-06
2774,-9223372036369385173,-9223372036850176209,24,VI,C4,11,6,5,2020,1.0,38.1,2020-05-06,22851516,2020-05-06,-9223372036850176209_2020-05-06
2775,-9223372036369385196,-9223372036850185920,24,VI,C4,11,6,5,2020,0.0,73.4,2020-05-06,22844495,2020-05-06,-9223372036850185920_2020-05-06
2776,-9223372036369385219,-9223372036850176237,24,VI,C4,11,6,5,2020,0.0,75.1,2020-05-06,22844458,2020-05-06,-9223372036850176237_2020-05-06
2777,-9223372036369385242,-9223372036850185997,24,VI,C4,11,6,5,2020,0.0,87.2,2020-05-06,22844457,2020-05-06,-9223372036850185997_2020-05-06
2778,-9223372036369385265,-9223372036850176152,24,VI,C4,11,6,5,2020,1.0,56.1,2020-05-06,22844444,2020-05-06,-9223372036850176152_2020-05-06
2779,-9223372036369385288,-9223372036850176261,24,VI,C4,11,6,5,2020,1.0,58.4,2020-05-06,22844436,2020-05-06,-9223372036850176261_2020-05-06
2780,-9223372036369385311,-9223372036850176160,24,VI,C4,11,6,5,2020,0.0,76.0,2020-05-06,22844412,2020-05-06,-9223372036850176160_2020-05-06
2781,-9223372036369385334,-9223372036850186588,24,VI,C4,11,6,5,2020,0.0,39.5,2020-05-06,22844387,2020-05-06,-9223372036850186588_2020-05-06
2782,-9223372036369385357,-9223372036850176123,24,VI,C4,11,6,5,2020,0.0,59.5,2020-05-06,22844384,2020-05-06,-9223372036850176123_2020-05-06
2783,-9223372036369385380,-9223372036850186240,24,VI,C4,11,6,5,2020,0.0,84.8,2020-05-06,22844377,2020-05-06,-9223372036850186240_2020-05-06
2784,-9223372036369385403,-9223372036850185986,24,VI,C4,11,6,5,2020,1.0,70.4,2020-05-06,22844354,2020-05-06,-9223372036850185986_2020-05-06
2785,-9223372036369385426,-9223372036850176230,24,VI,C4,11,6,5,2020,1.0,61.8,2020-05-06,22844329,2020-05-06,-9223372036850176230_2020-05-06
2786,-9223372036369385449,-9223372036850183323,24,VI,C4,11,6,5,2020,1.0,46.1,2020-05-06,22844328,2020-05-06,-9223372036850183323_2020-05-06
2787,-9223372036369385472,-9223372036850183266,24,VI,C4,11,6,5,2020,1.0,66.2,2020-05-06,22844318,2020-05-06,-9223372036850183266_2020-05-06
2788,-9223372036369385495,-9223372036850176249,24,VI,C4,11,6,5,2020,1.0,45.0,2020-05-06,22844257,2020-05-06,-9223372036850176249_2020-05-06
2789,-9223372036369385517,-9223372036850185905,24,VI,C4,11,6,5,2020,1.0,42.9,2020-05-06,22844249,2020-05-06,-9223372036850185905_2020-05-06
2790,-9223372036369385540,-9223372036850183262,24,VI,C4,11,6,5,2020,1.0,60.9,2020-05-06,22844235,2020-05-06,-9223372036850183262_2020-05-06
2791,-9223372036369385563,-9223372036850176133,24,VI,C4,11,6,5,2020,1.0,58.4,2020-05-06,22844232,2020-05-06,-9223372036850176133_2020-05-06
2792,-9223372036369385586,-9223372036850176175,24,VI,C4,11,6,5,2020,1.0,57.1,2020-05-06,22844231,2020-05-06,-9223372036850176175_2020-05-06
2793,-9223372036369385609,-9223372036850176144,24,VI,C4,11,6,5,2020,0.0,46.5,2020-05-06,22844214,2020-05-06,-9223372036850176144_2020-05-06
2794,-9223372036369385631,-9223372036850176197,24,VI,C4,11,6,5,2020,1.0,65.6,2020-05-06,22844172,2020-05-06,-9223372036850176197_2020-05-06
2795,-9223372036369385654,-9223372036850186579,24,VI,C4,11,6,5,2020,1.0,73.1,2020-05-06,22844082,2020-05-06,-9223372036850186579_2020-05-06
2796,-9223372036369385677,-9223372036850186109,24,VI,C4,11,6,5,2020,1.0,38.2,2020-05-06,22844031,2020-05-06,-9223372036850186109_2020-05-06
2797,-9223372036369385700,-9223372036850186288,24,VI,C4,11,6,5,2020,1.0,74.7,2020-05-06,22844026,2020-05-06,-9223372036850186288_2020-05-06
2798,-9223372036369385723,-9223372036850176168,24,VI,C4,11,6,5,2020,0.0,69.2,2020-05-06,22843971,2020-05-06,-9223372036850176168_2020-05-06
2799,-9223372036369385746,-9223372036850183361,24,VI,C4,11,6,5,2020,1.0,76.6,2020-05-06,22843952,2020-05-06,-9223372036850183361_2020-05-06
2800,-9223372036369385769,-9223372036850185944,24,VI,C4,11,6,5,2020,0.0,77.9,2020-05-06,22843948,2020-05-06,-9223372036850185944_2020-05-06
2801,-9223372036369809779,-9223372036849690395,93,PN,C4,11,4,5,2020,1.0,64.3,2020-05-04,508,2020-05-04,-9223372036849690395_2020-05-04
2802,-9223372036369809809,-9223372036849690359,93,PN,C4,11,4,5,2020,1.0,86.3,2020-05-04,506,2020-05-04,-9223372036849690359_2020-05-04
2803,-9223372036369809839,-9223372036849690394,93,PN,C4,11,4,5,2020,1.0,35.8,2020-05-04,504,2020-05-04,-9223372036849690394_2020-05-04
2804,-9223372036369816963,-9223372036850346200,30,UD,C4,11,5,5,2020,1.0,79.1,2020-05-05,33,2020-05-05,-9223372036850346200_2020-05-05
