,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataDiagnosiGravidanza,EsitoDiagnosiGravidanza,full_date,identifying_column
15107,-9223372032213468955,-9223372036848624177,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036848624177_2023-05-06
15108,-9223372032213468957,-9223372036848630221,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036848630221_2023-05-06
15109,-9223372032213468959,-9223372036848610393,21,BZ,C4,11,6,5,2023,2023-05-06,Positiva,2023-05-06,-9223372036848610393_2023-05-06
15110,-9223372032213468991,-9223372036845852667,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036845852667_2023-05-05
15111,-9223372032213468993,-9223372036847948523,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036847948523_2023-05-05
15112,-9223372032213468995,-9223372036845610270,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036845610270_2023-05-05
15113,-9223372032213468997,-9223372036835156008,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036835156008_2023-05-05
15114,-9223372032213468999,-9223372036846488761,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036846488761_2023-05-05
15115,-9223372032213469001,-9223372036846488762,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036846488762_2023-05-05
15116,-9223372032213469021,-9223372036846490852,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036846490852_2023-05-05
15117,-9223372032213469023,-9223372036847954076,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036847954076_2023-05-05
15118,-9223372032213469025,-9223372036848610887,21,BZ,C4,11,5,5,2023,2023-05-05,Negativa,2023-05-05,-9223372036848610887_2023-05-05
15119,-9223372032213469085,-9223372036845680648,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036845680648_2023-05-05
15120,-9223372032213469087,-9223372036845581333,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036845581333_2023-05-05
15121,-9223372032213469089,-9223372036846486912,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036846486912_2023-05-05
15122,-9223372032213469091,-9223372036846486911,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036846486911_2023-05-05
15123,-9223372032213469093,-9223372036847924396,21,BZ,C4,11,5,5,2023,2023-05-05,Negativa,2023-05-05,-9223372036847924396_2023-05-05
15124,-9223372032213469095,-9223372036847948452,21,BZ,C4,11,5,5,2023,2023-05-05,Rivedibile,2023-05-05,-9223372036847948452_2023-05-05
15125,-9223372032213469097,-9223372036847961551,21,BZ,C4,11,5,5,2023,2023-05-05,Negativa,2023-05-05,-9223372036847961551_2023-05-05
15126,-9223372032213469099,-9223372036848610939,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036848610939_2023-05-05
15127,-9223372032213469101,-9223372036848617011,21,BZ,C4,11,5,5,2023,2023-05-05,Negativa,2023-05-05,-9223372036848617011_2023-05-05
15128,-9223372032213469103,-9223372036848631669,21,BZ,C4,11,5,5,2023,2023-05-05,Negativa,2023-05-05,-9223372036848631669_2023-05-05
15129,-9223372032213469105,-9223372036848631672,21,BZ,C4,11,5,5,2023,2023-05-05,Negativa,2023-05-05,-9223372036848631672_2023-05-05
15130,-9223372032213469109,-9223372036846125346,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036846125346_2023-05-05
15131,-9223372032213469111,-9223372036845560985,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036845560985_2023-05-05
15132,-9223372032213469113,-9223372036845491242,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036845491242_2023-05-05
15133,-9223372032213469115,-9223372036845610622,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036845610622_2023-05-05
15134,-9223372032213469117,-9223372036846646760,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036846646760_2023-05-05
15135,-9223372032213469119,-9223372036847918016,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036847918016_2023-05-05
15136,-9223372032213469121,-9223372036847938437,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036847938437_2023-05-05
15137,-9223372032213469123,-9223372036847950630,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036847950630_2023-05-05
15138,-9223372032213469125,-9223372036848120200,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036848120200_2023-05-05
15139,-9223372032213469127,-9223372036848116544,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036848116544_2023-05-05
15140,-9223372032213469129,-9223372036848120326,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036848120326_2023-05-05
15141,-9223372032213469131,-9223372036848120400,21,BZ,C4,11,5,5,2023,2023-05-05,Positiva,2023-05-05,-9223372036848120400_2023-05-05
15142,-9223372032213469135,-9223372036845393495,21,BZ,C4,11,4,5,2023,2023-05-04,Negativa,2023-05-04,-9223372036845393495_2023-05-04
15143,-9223372032213469137,-9223372036845251422,21,BZ,C4,11,4,5,2023,2023-05-04,Positiva,2023-05-04,-9223372036845251422_2023-05-04
15144,-9223372032215409167,-9223372036849326432,25,BL,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036849326432_2023-05-10
15145,-9223372032215409172,-9223372036846188989,25,BL,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036846188989_2023-05-10
15146,-9223372032220406682,-9223372036846478860,24,VI,C4,11,15,5,2023,2023-05-15,Positiva,2023-05-15,-9223372036846478860_2023-05-15
15147,-9223372032220406773,-9223372036832376444,24,VI,C4,11,15,5,2023,2023-05-15,Positiva,2023-05-15,-9223372036832376444_2023-05-15
15148,-9223372032220407351,-9223372036846492964,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036846492964_2023-05-10
15149,-9223372032220407356,-9223372036846326666,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036846326666_2023-05-10
15150,-9223372032220407361,-9223372036849131259,21,BZ,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036849131259_2023-05-10
15151,-9223372032220407366,-9223372036848659406,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848659406_2023-05-10
15152,-9223372032220407414,-9223372036848633498,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036848633498_2023-05-11
15153,-9223372032220407419,-9223372036846079083,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036846079083_2023-05-11
15154,-9223372032220407424,-9223372036846493807,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036846493807_2023-05-11
15155,-9223372032220407429,-9223372036846929673,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036846929673_2023-05-11
15156,-9223372032220407434,-9223372036846137132,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036846137132_2023-05-11
15157,-9223372032220407439,-9223372036847940354,21,BZ,C4,11,11,5,2023,2023-05-11,Positiva,2023-05-11,-9223372036847940354_2023-05-11
15158,-9223372032220407444,-9223372036847948457,21,BZ,C4,11,11,5,2023,2023-05-11,Negativa,2023-05-11,-9223372036847948457_2023-05-11
15159,-9223372032220407464,-9223372036846646866,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036846646866_2023-05-09
15160,-9223372032220407469,-9223372036848620461,21,BZ,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036848620461_2023-05-09
15161,-9223372032220407479,-9223372036845075984,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036845075984_2023-05-10
15162,-9223372032220407484,-9223372036846936040,21,BZ,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036846936040_2023-05-10
15163,-9223372032222138744,-9223372036846490501,17,BS,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036846490501_2023-05-09
15164,-9223372032222138955,-9223372036849305105,17,BS,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036849305105_2023-05-09
15165,-9223372032222139016,-9223372036831016953,17,BS,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036831016953_2023-05-09
15166,-9223372032222139069,-9223372036850610625,17,BS,C4,11,9,5,2023,2023-05-09,Negativa,2023-05-09,-9223372036850610625_2023-05-09
15167,-9223372032222516554,-9223372036848115157,22,TN,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036848115157_2023-05-09
15168,-9223372032222516571,-9223372036847942810,22,TN,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036847942810_2023-05-09
15169,-9223372032222516577,-9223372036848114113,22,TN,C4,11,9,5,2023,2023-05-09,Positiva,2023-05-09,-9223372036848114113_2023-05-09
15170,-9223372032234714808,-9223372036846296996,93,PN,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036846296996_2023-05-01
15171,-9223372032234714848,-9223372036845255210,93,PN,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036845255210_2023-05-01
15172,-9223372032234714888,-9223372036849690352,93,PN,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036849690352_2023-05-01
15173,-9223372032236889113,-9223372036834939963,10,GE,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036834939963_2023-05-10
15174,-9223372032242036279,-9223372036847914448,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036847914448_2023-05-10
15175,-9223372032242036447,-9223372036848114207,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848114207_2023-05-10
15176,-9223372032242041050,-9223372036849095674,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036849095674_2023-05-10
15177,-9223372032242044575,-9223372036848600497,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848600497_2023-05-10
15178,-9223372032242050354,-9223372036848603230,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848603230_2023-05-10
15179,-9223372032242053316,-9223372036848600498,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848600498_2023-05-10
15180,-9223372032242053527,-9223372036847571958,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036847571958_2023-05-10
15181,-9223372032242074761,-9223372036845208820,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036845208820_2023-05-10
15182,-9223372032242075610,-9223372036848597708,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848597708_2023-05-10
15183,-9223372032244036739,-9223372036848598941,22,TN,C4,11,10,5,2023,2023-05-10,Negativa,2023-05-10,-9223372036848598941_2023-05-10
15184,-9223372032244036806,-9223372036848592313,22,TN,C4,11,10,5,2023,2023-05-10,Positiva,2023-05-10,-9223372036848592313_2023-05-10
15185,-9223372032244407673,-9223372036849870804,17,BS,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036849870804_2023-05-01
15186,-9223372032244696307,-9223372036850556269,97,LC,C4,11,8,5,2023,2023-05-08,Negativa,2023-05-08,-9223372036850556269_2023-05-08
15187,-9223372032246688953,-9223372036848633472,21,BZ,C4,11,4,5,2023,2023-05-04,Negativa,2023-05-04,-9223372036848633472_2023-05-04
15188,-9223372032246688955,-9223372036848642073,21,BZ,C4,11,4,5,2023,2023-05-04,Negativa,2023-05-04,-9223372036848642073_2023-05-04
15189,-9223372032246689007,-9223372036848023140,21,BZ,C4,11,3,5,2023,2023-05-03,Negativa,2023-05-03,-9223372036848023140_2023-05-03
15190,-9223372032246689009,-9223372036848124668,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036848124668_2023-05-03
15191,-9223372032246689042,-9223372036846489893,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846489893_2023-05-03
15192,-9223372032246689048,-9223372036846165022,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846165022_2023-05-03
15193,-9223372032246689050,-9223372036846489275,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846489275_2023-05-03
15194,-9223372032246689052,-9223372036848127384,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036848127384_2023-05-03
15195,-9223372032246689054,-9223372036848655031,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036848655031_2023-05-03
15196,-9223372032246689056,-9223372036848649949,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036848649949_2023-05-03
15197,-9223372032246689058,-9223372036848646022,21,BZ,C4,11,3,5,2023,2023-05-03,Rivedibile,2023-05-03,-9223372036848646022_2023-05-03
15198,-9223372032246689090,-9223372036847964262,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036847964262_2023-05-03
15199,-9223372032246689112,-9223372036846144129,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036846144129_2023-05-02
15200,-9223372032246689114,-9223372036846144130,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036846144130_2023-05-02
15201,-9223372032246689116,-9223372036848123142,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036848123142_2023-05-02
15202,-9223372032246689118,-9223372036846487775,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036846487775_2023-05-02
15203,-9223372032246689120,-9223372036847940381,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036847940381_2023-05-02
15204,-9223372032246689122,-9223372036848119260,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036848119260_2023-05-02
15205,-9223372032246689124,-9223372036845491048,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036845491048_2023-05-02
15206,-9223372032246689126,-9223372036846488712,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036846488712_2023-05-02
15207,-9223372032246689128,-9223372036849148686,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036849148686_2023-05-02
15208,-9223372032246689156,-9223372036845760011,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036845760011_2023-05-02
15209,-9223372032246689158,-9223372036845852652,21,BZ,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036845852652_2023-05-02
15210,-9223372032246689243,-9223372036846127411,21,BZ,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036846127411_2023-05-01
15211,-9223372032246689245,-9223372036847946289,21,BZ,C4,11,1,5,2023,2023-05-01,Positiva,2023-05-01,-9223372036847946289_2023-05-01
15212,-9223372032246689269,-9223372036848639744,21,BZ,C4,11,1,5,2023,2023-05-01,Rivedibile,2023-05-01,-9223372036848639744_2023-05-01
15213,-9223372032252556429,-9223372036846490105,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846490105_2023-05-03
15214,-9223372032252556434,-9223372036846912158,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846912158_2023-05-03
15215,-9223372032252556439,-9223372036847940347,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036847940347_2023-05-03
15216,-9223372032252556444,-9223372036848628648,21,BZ,C4,11,3,5,2023,2023-05-03,Negativa,2023-05-03,-9223372036848628648_2023-05-03
15217,-9223372032252556474,-9223372036846489172,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846489172_2023-05-03
15218,-9223372032252556479,-9223372036846487764,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846487764_2023-05-03
15219,-9223372032252556487,-9223372036846326773,21,BZ,C4,11,3,5,2023,2023-05-03,Positiva,2023-05-03,-9223372036846326773_2023-05-03
15220,-9223372032252556492,-9223372036848626505,21,BZ,C4,11,3,5,2023,2023-05-03,Rivedibile,2023-05-03,-9223372036848626505_2023-05-03
15221,-9223372032252556497,-9223372036848628651,21,BZ,C4,11,3,5,2023,2023-05-03,Negativa,2023-05-03,-9223372036848628651_2023-05-03
15222,-9223372032253907940,-9223372036846113289,14,SO,C4,11,2,5,2023,2023-05-02,Positiva,2023-05-02,-9223372036846113289_2023-05-02
15223,-9223372030441991901,-9223372036845378316,21,BZ,C4,11,16,6,2023,2023-06-16,Positiva,2023-06-16,-9223372036845378316_2023-06-16
15224,-9223372030477439561,-9223372036848009900,21,BZ,C4,11,2,6,2023,2023-06-02,Positiva,2023-06-02,-9223372036848009900_2023-06-02
15225,-9223372030549126309,-9223372036849221728,35,RE,C4,11,17,6,2023,2023-06-17,Positiva,2023-06-17,-9223372036849221728_2023-06-17
15226,-9223372030856986510,-9223372036848625490,21,BZ,C4,11,28,6,2023,2023-06-28,Positiva,2023-06-28,-9223372036848625490_2023-06-28
15227,-9223372030856986768,-9223372036845408418,21,BZ,C4,11,20,6,2023,2023-06-20,Positiva,2023-06-20,-9223372036845408418_2023-06-20
15228,-9223372030856986838,-9223372036846154649,21,BZ,C4,11,17,6,2023,2023-06-17,Positiva,2023-06-17,-9223372036846154649_2023-06-17
15229,-9223372030856986986,-9223372036848123441,21,BZ,C4,11,13,6,2023,2023-06-13,Positiva,2023-06-13,-9223372036848123441_2023-06-13
15230,-9223372030856987263,-9223372036845943514,21,BZ,C4,11,7,6,2023,2023-06-07,Positiva,2023-06-07,-9223372036845943514_2023-06-07
15231,-9223372030856987277,-9223372036848633084,21,BZ,C4,11,7,6,2023,2023-06-07,Positiva,2023-06-07,-9223372036848633084_2023-06-07
15232,-9223372031119468729,-9223372036845621814,30,UD,C4,11,30,6,2023,2023-06-30,Positiva,2023-06-30,-9223372036845621814_2023-06-30
15233,-9223372031132531481,-9223372036847338304,17,BS,C4,11,10,6,2023,2023-06-10,Positiva,2023-06-10,-9223372036847338304_2023-06-10
15234,-9223372031530880773,-9223372036844154372,22,TN,C4,11,1,6,2023,2023-06-01,Positiva,2023-06-01,-9223372036844154372_2023-06-01
15235,-9223372031530886947,-9223372036844154379,22,TN,C4,11,1,6,2023,2023-06-01,Positiva,2023-06-01,-9223372036844154379_2023-06-01
15236,-9223372031530898969,-9223372036844154393,22,TN,C4,11,8,6,2023,2023-06-08,Positiva,2023-06-08,-9223372036844154393_2023-06-08
15237,-9223372031530917282,-9223372036844521462,22,TN,C4,11,1,6,2023,2023-06-01,Positiva,2023-06-01,-9223372036844521462_2023-06-01
15238,-9223372031632807828,-9223372036848595249,22,TN,C4,11,11,6,2023,2023-06-11,Positiva,2023-06-11,-9223372036848595249_2023-06-11
15239,-9223372031632807978,-9223372036846483968,22,TN,C4,11,11,6,2023,2023-06-11,Positiva,2023-06-11,-9223372036846483968_2023-06-11
15240,-9223372031830154537,-9223372036846319168,30,UD,C4,11,20,6,2023,2023-06-20,Positiva,2023-06-20,-9223372036846319168_2023-06-20
15241,-9223372031830154656,-9223372036846319164,30,UD,C4,11,20,6,2023,2023-06-20,Positiva,2023-06-20,-9223372036846319164_2023-06-20
15242,-9223372031939100501,-9223372036844789562,68,PE,C4,11,10,6,2023,2023-06-10,Negativa,2023-06-10,-9223372036844789562_2023-06-10
15243,-9223372031949523613,-9223372036844023479,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036844023479_2023-06-26
15244,-9223372031949523615,-9223372036849146582,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036849146582_2023-06-26
15245,-9223372031949523617,-9223372036844514026,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036844514026_2023-06-26
15246,-9223372031949523619,-9223372036844514023,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036844514023_2023-06-26
15247,-9223372031949523628,-9223372036847744224,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036847744224_2023-06-26
15248,-9223372031949523630,-9223372036844514024,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036844514024_2023-06-26
15249,-9223372031949523632,-9223372036847358526,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036847358526_2023-06-26
15250,-9223372031949523634,-9223372036845564475,93,PN,C4,11,26,6,2023,2023-06-26,Positiva,2023-06-26,-9223372036845564475_2023-06-26
15251,-9223372031952320692,-9223372036844835387,21,BZ,C4,11,30,6,2023,2023-06-30,Positiva,2023-06-30,-9223372036844835387_2023-06-30
15252,-9223372031952320769,-9223372036845252704,21,BZ,C4,11,29,6,2023,2023-06-29,Positiva,2023-06-29,-9223372036845252704_2023-06-29
15253,-9223372031952320771,-9223372036847920373,21,BZ,C4,11,29,6,2023,2023-06-29,Negativa,2023-06-29,-9223372036847920373_2023-06-29
15254,-9223372031952320773,-9223372036848127034,21,BZ,C4,11,29,6,2023,2023-06-29,Negativa,2023-06-29,-9223372036848127034_2023-06-29
15255,-9223372031952320779,-9223372036845212806,21,BZ,C4,11,28,6,2023,2023-06-28,Positiva,2023-06-28,-9223372036845212806_2023-06-28
15256,-9223372031952320783,-9223372036846090835,21,BZ,C4,11,28,6,2023,2023-06-28,Positiva,2023-06-28,-9223372036846090835_2023-06-28
15257,-9223372031952320785,-9223372036848630933,21,BZ,C4,11,28,6,2023,2023-06-28,Negativa,2023-06-28,-9223372036848630933_2023-06-28
15258,-9223372031952320801,-9223372036845234841,21,BZ,C4,11,27,6,2023,2023-06-27,Positiva,2023-06-27,-9223372036845234841_2023-06-27
