,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
702,-9223372036849102526,-9223372036715114897,21,BZ,C4,11,Acetone,0.04,mM/l,21,12,2018,-9223372036849102526_2018
703,-9223372036848637881,-9223372036715109088,21,BZ,C4,11,Acetone,-0.07,mM/l,18,12,2018,-9223372036848637881_2018
704,-9223372036848634255,-9223372036715102461,21,BZ,C4,11,Acetone,-0.05,mM/l,30,12,2018,-9223372036848634255_2018
705,-9223372036848657437,-9223372036714889520,21,BZ,C4,11,Acetone,-0.03,mM/l,14,12,2018,-9223372036848657437_2018
706,-9223372036848623760,-9223372036715213709,21,BZ,C4,11,Acetone,-0.06,mM/l,25,12,2018,-9223372036848623760_2018
707,-9223372036848621005,-9223372036715200941,21,BZ,C4,11,Acetone,-0.04,mM/l,30,12,2018,-9223372036848621005_2018
708,-9223372036848620983,-9223372036715200416,21,BZ,C4,11,Acetone,-0.05,mM/l,27,12,2018,-9223372036848620983_2018
709,-9223372036848629165,-9223372036715188478,21,BZ,C4,11,Acetone,-0.06,mM/l,31,12,2018,-9223372036848629165_2018
710,-9223372036848611976,-9223372036715176507,21,BZ,C4,11,Acetone,0.05,mM/l,21,12,2018,-9223372036848611976_2018
711,-9223372036848646409,-9223372036715173986,21,BZ,C4,11,Acetone,0.1,mM/l,28,12,2018,-9223372036848646409_2018
712,-9223372036849139937,-9223372036715169510,21,BZ,C4,11,Acetone,-0.06,mM/l,30,12,2018,-9223372036849139937_2018
713,-9223372036848656129,-9223372036715105354,21,BZ,C4,11,Acetone,-0.04,mM/l,18,12,2018,-9223372036848656129_2018
714,-9223372036848654848,-9223372036715070153,21,BZ,C4,11,Acetone,-0.02,mM/l,18,12,2018,-9223372036848654848_2018
715,-9223372036848652826,-9223372036714971911,21,BZ,C4,11,Acetone,0.08,mM/l,12,12,2018,-9223372036848652826_2018
716,-9223372036848629743,-9223372036715253119,21,BZ,C4,11,Acetone,0.05,mM/l,28,12,2018,-9223372036848629743_2018
717,-9223372036848623387,-9223372036715232344,21,BZ,C4,11,Acetone,0.02,mM/l,15,12,2018,-9223372036848623387_2018
718,-9223372036848648380,-9223372036715213845,21,BZ,C4,11,Acetone,-0.05,mM/l,25,12,2018,-9223372036848648380_2018
719,-9223372036848610306,-9223372036715189444,21,BZ,C4,11,Acetone,-0.02,mM/l,18,12,2018,-9223372036848610306_2018
720,-9223372036848622513,-9223372036715176045,21,BZ,C4,11,Acetone,-0.01,mM/l,29,12,2018,-9223372036848622513_2018
721,-9223372036848609485,-9223372036715173855,21,BZ,C4,11,Acetone,0.02,mM/l,28,12,2018,-9223372036848609485_2018
722,-9223372036848627298,-9223372036715141440,21,BZ,C4,11,Acetone,0.02,mM/l,20,12,2018,-9223372036848627298_2018
723,-9223372036848649974,-9223372036715070132,21,BZ,C4,11,Acetone,-0.1,mM/l,18,12,2018,-9223372036848649974_2018
