,idAnimale,idMisuraPrimaria,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,nomeMisura,valoreMisura,unitaDiMisura,giorno,mese,anno,identifying_column
2494,-9223372036848645227,-9223372036705035349,21,BZ,C4,11,Acido Stearico (C18:0),0.288,g/100 g,5,2,2019,-9223372036848645227_2019
2497,-9223372036848652215,-9223372036702838370,21,BZ,C4,11,Acido Stearico (C18:0),0.361,g/100 g,10,2,2019,-9223372036848652215_2019
2506,-9223372036848648360,-9223372036700545884,21,BZ,C4,11,Acido Stearico (C18:0),0.348,g/100 g,16,2,2019,-9223372036848648360_2019
2525,-9223372036848638745,-9223372036702824313,21,BZ,C4,11,Acido Stearico (C18:0),0.361,g/100 g,8,2,2019,-9223372036848638745_2019
2556,-9223372036848612608,-9223372036700546367,21,BZ,C4,11,Acido Stearico (C18:0),0.377,g/100 g,17,2,2019,-9223372036848612608_2019
2568,-9223372036848658959,-9223372036705023089,21,BZ,C4,11,Acido Stearico (C18:0),0.316,g/100 g,2,2,2019,-9223372036848658959_2019
2570,-9223372036848620508,-9223372036704980819,21,BZ,C4,11,Acido Stearico (C18:0),0.404,g/100 g,4,2,2019,-9223372036848620508_2019
2611,-9223372036850616102,-9223372036697985039,21,BZ,C4,11,Acido Stearico (C18:0),0.292,g/100 g,23,2,2019,-9223372036850616102_2019
2634,-9223372036849092212,-9223372036698115326,21,BZ,C4,11,Acido Stearico (C18:0),0.367,g/100 g,26,2,2019,-9223372036849092212_2019
2654,-9223372036848660692,-9223372036705023110,21,BZ,C4,11,Acido Stearico (C18:0),0.358,g/100 g,2,2,2019,-9223372036848660692_2019
2673,-9223372036849136566,-9223372036702825132,21,BZ,C4,11,Acido Stearico (C18:0),0.287,g/100 g,13,2,2019,-9223372036849136566_2019
2684,-9223372036848650657,-9223372036696146442,21,BZ,C4,11,Acido Stearico (C18:0),0.334,g/100 g,27,2,2019,-9223372036848650657_2019
2696,-9223372036848624273,-9223372036702737688,21,BZ,C4,11,Acido Stearico (C18:0),0.303,g/100 g,10,2,2019,-9223372036848624273_2019
