idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,DataAsciutta
-9223372035264141449,-9223372036848126467,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264142499,-9223372036848122682,21,BZ,C4,11,20,11,2021,2021-11-20
-9223372035264142500,-9223372036848009840,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264142501,-9223372036848118609,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264142502,-9223372036848119270,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264142503,-9223372036847999746,21,BZ,C4,11,14,11,2021,2021-11-14
-9223372035264142696,-9223372036847948469,21,BZ,C4,11,11,11,2021,2021-11-11
-9223372035264142835,-9223372036847934435,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035264142989,-9223372036848618019,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035264142995,-9223372036846492455,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264143018,-9223372036848627123,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264143022,-9223372036848658000,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035264147460,-9223372036847987685,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264147490,-9223372036847952807,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264152073,-9223372036848655477,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035264158493,-9223372036848126658,21,BZ,C4,11,20,11,2021,2021-11-20
-9223372035264158494,-9223372036847915447,21,BZ,C4,11,7,11,2021,2021-11-07
-9223372035264158495,-9223372036848013274,21,BZ,C4,11,7,11,2021,2021-11-07
-9223372035264158799,-9223372036848126660,21,BZ,C4,11,6,11,2021,2021-11-06
-9223372035264162114,-9223372036847987767,21,BZ,C4,11,17,11,2021,2021-11-17
-9223372035264162251,-9223372036848616090,21,BZ,C4,11,14,11,2021,2021-11-14
-9223372035264162306,-9223372036848630229,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264162454,-9223372036848623719,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035264162455,-9223372036848629490,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035264162614,-9223372036848126982,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035264162652,-9223372036848620978,21,BZ,C4,11,19,11,2021,2021-11-19
-9223372035264162910,-9223372036848650997,21,BZ,C4,11,17,11,2021,2021-11-17
-9223372035264162944,-9223372036847924439,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035264163026,-9223372036848645633,21,BZ,C4,11,19,11,2021,2021-11-19
-9223372035264163028,-9223372036848640916,21,BZ,C4,11,12,11,2021,2021-11-12
-9223372035264163424,-9223372036848126462,21,BZ,C4,11,18,11,2021,2021-11-18
-9223372035264163425,-9223372036848120210,21,BZ,C4,11,9,11,2021,2021-11-09
-9223372035264164170,-9223372036848121270,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035264164392,-9223372036847994862,21,BZ,C4,11,12,11,2021,2021-11-12
-9223372035264164749,-9223372036848618477,21,BZ,C4,11,7,11,2021,2021-11-07
-9223372035267758464,-9223372036848594709,22,TN,C4,11,15,11,2021,2021-11-15
-9223372035267769401,-9223372036848639291,22,TN,C4,11,28,11,2021,2021-11-28
-9223372035267769441,-9223372036848598938,22,TN,C4,11,28,11,2021,2021-11-28
-9223372035268139900,-9223372036850079368,14,SO,C4,11,12,11,2021,2021-11-12
-9223372035268969886,-9223372036847952273,22,TN,C4,11,26,11,2021,2021-11-26
-9223372035268969963,-9223372036848114207,22,TN,C4,11,26,11,2021,2021-11-26
-9223372035269374569,-9223372036834666207,14,SO,C4,11,13,11,2021,2021-11-13
-9223372035269455895,-9223372036850369970,14,SO,C4,11,1,11,2021,2021-11-01
-9223372035269455897,-9223372036850369988,14,SO,C4,11,1,11,2021,2021-11-01
-9223372035270295461,-9223372036848113371,22,TN,C4,11,17,11,2021,2021-11-17
-9223372035270295463,-9223372036848113372,22,TN,C4,11,23,11,2021,2021-11-23
-9223372035270483036,-9223372036849316633,14,SO,C4,11,9,11,2021,2021-11-09
-9223372035270483037,-9223372036849413739,14,SO,C4,11,9,11,2021,2021-11-09
-9223372035271208583,-9223372036849927714,4,CN,C4,11,21,11,2021,2021-11-21
-9223372035271208584,-9223372036849927985,4,CN,C4,11,21,11,2021,2021-11-21
-9223372035271208585,-9223372036849927994,4,CN,C4,11,12,11,2021,2021-11-12
-9223372035271638070,-9223372036848661830,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035272977947,-9223372036850164257,96,BI,C4,11,18,11,2021,2021-11-18
-9223372035272982753,-9223372036850441053,4,CN,C4,11,22,11,2021,2021-11-22
-9223372035273582403,-9223372036849227301,2,VC,C4,11,5,11,2021,2021-11-05
-9223372035273709557,-9223372036849263391,25,BL,C4,11,13,11,2021,2021-11-13
-9223372035274689131,-9223372036848612392,22,TN,C4,11,20,11,2021,2021-11-20
-9223372035274689183,-9223372036848633638,22,TN,C4,11,18,11,2021,2021-11-18
-9223372035274689356,-9223372036848648373,22,TN,C4,11,20,11,2021,2021-11-20
-9223372035275724073,-9223372036848638895,21,BZ,C4,11,14,11,2021,2021-11-14
-9223372035275729452,-9223372036848621502,21,BZ,C4,11,5,11,2021,2021-11-05
-9223372035275731205,-9223372036847911561,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035275731248,-9223372036848633427,21,BZ,C4,11,4,11,2021,2021-11-04
-9223372035275737689,-9223372036848627281,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275737690,-9223372036848625875,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275737691,-9223372036847934395,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275737741,-9223372036847950535,21,BZ,C4,11,12,11,2021,2021-11-12
-9223372035275737743,-9223372036847950536,21,BZ,C4,11,12,11,2021,2021-11-12
-9223372035275737745,-9223372036847934396,21,BZ,C4,11,12,11,2021,2021-11-12
-9223372035275739534,-9223372036848119111,21,BZ,C4,11,4,11,2021,2021-11-04
-9223372035275739968,-9223372036848636349,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275739969,-9223372036847906761,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275739970,-9223372036848115889,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275739971,-9223372036848121733,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275739972,-9223372036848118656,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275740967,-9223372036848613419,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275741104,-9223372036848627866,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035275741122,-9223372036848617552,21,BZ,C4,11,6,11,2021,2021-11-06
-9223372035275741328,-9223372036847930082,21,BZ,C4,11,5,11,2021,2021-11-05
-9223372035275741329,-9223372036848640260,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035275741769,-9223372036848622711,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275742227,-9223372036848123670,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035275743239,-9223372036846256352,21,BZ,C4,11,15,11,2021,2021-11-15
-9223372035275743259,-9223372036847987752,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275743260,-9223372036848004508,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275743261,-9223372036848629140,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275743270,-9223372036847917994,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035275743532,-9223372036848614603,21,BZ,C4,11,12,11,2021,2021-11-12
-9223372035275743576,-9223372036848123467,21,BZ,C4,11,5,11,2021,2021-11-05
-9223372035275744403,-9223372036848661003,21,BZ,C4,11,3,11,2021,2021-11-03
-9223372035275745377,-9223372036848124805,21,BZ,C4,11,11,11,2021,2021-11-11
-9223372035275745396,-9223372036848642046,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275745397,-9223372036848653029,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275745498,-9223372036848614230,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035275745499,-9223372036848612366,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035275745606,-9223372036843994414,21,BZ,C4,11,12,11,2021,2021-11-12
-9223372035275745907,-9223372036848611949,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275748135,-9223372036848015349,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035275749736,-9223372036848643475,21,BZ,C4,11,13,11,2021,2021-11-13
-9223372035275975706,-9223372036849353882,1,TO,C4,11,1,11,2021,2021-11-01
-9223372035275995876,-9223372036850034487,1,TO,C4,11,21,11,2021,2021-11-21
-9223372035275995877,-9223372036847885345,1,TO,C4,11,21,11,2021,2021-11-21
-9223372035275995878,-9223372036850034849,1,TO,C4,11,21,11,2021,2021-11-21
-9223372035275995879,-9223372036850034793,1,TO,C4,11,21,11,2021,2021-11-21
-9223372035275995880,-9223372036850034593,1,TO,C4,11,21,11,2021,2021-11-21
-9223372035276680018,-9223372036849216019,4,CN,C4,11,15,11,2021,2021-11-15
-9223372035276680019,-9223372036849216016,4,CN,C4,11,15,11,2021,2021-11-15
-9223372035276680020,-9223372036849216017,4,CN,C4,11,15,11,2021,2021-11-15
-9223372035276680077,-9223372036849216022,4,CN,C4,11,15,11,2021,2021-11-15
-9223372035277543046,-9223372036844066728,1,TO,C4,11,5,11,2021,2021-11-05
-9223372035277866367,-9223372036848593657,22,TN,C4,11,15,11,2021,2021-11-15
-9223372035278392953,-9223372036849222408,24,VI,C4,11,18,11,2021,2021-11-18
-9223372035279415758,-9223372036850548495,1,TO,C4,11,10,11,2021,2021-11-10
-9223372035282152761,-9223372036849326551,24,VI,C4,11,17,11,2021,2021-11-17
-9223372035305308224,-9223372036849220392,24,VI,C4,11,10,11,2021,2021-11-10
-9223372035305775034,-9223372036848112205,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035306305769,-9223372036848114244,22,TN,C4,11,16,11,2021,2021-11-16
-9223372035307206228,-9223372036849081729,22,TN,C4,11,16,11,2021,2021-11-16
-9223372035307206242,-9223372036848589063,22,TN,C4,11,16,11,2021,2021-11-16
-9223372035307214025,-9223372036850493006,16,BG,C4,11,12,11,2021,2021-11-12
-9223372035314259488,-9223372036849349098,25,BL,C4,11,13,11,2021,2021-11-13
-9223372035330999763,-9223372036849960634,26,TV,C4,11,15,11,2021,2021-11-15
-9223372035330999775,-9223372036849214399,26,TV,C4,11,15,11,2021,2021-11-15
-9223372035351760637,-9223372036849215475,1,TO,C4,11,5,11,2021,2021-11-05
-9223372035351763388,-9223372036849215470,1,TO,C4,11,5,11,2021,2021-11-05
-9223372035353363311,-9223372036848009773,21,BZ,C4,11,10,11,2021,2021-11-10
-9223372035353372094,-9223372036848119299,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353373882,-9223372036848612358,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353374747,-9223372036848649541,21,BZ,C4,11,3,11,2021,2021-11-03
-9223372035353375647,-9223372036848123921,21,BZ,C4,11,4,11,2021,2021-11-04
-9223372035353383962,-9223372036847920319,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035353384995,-9223372036846914284,21,BZ,C4,11,9,11,2021,2021-11-09
-9223372035353386400,-9223372036848009829,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353391389,-9223372036847932562,21,BZ,C4,11,5,11,2021,2021-11-05
-9223372035353391448,-9223372036847922482,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353391449,-9223372036847940376,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353391699,-9223372036848644083,21,BZ,C4,11,8,11,2021,2021-11-08
-9223372035353406700,-9223372036847932564,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035353406763,-9223372036848119268,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035353409059,-9223372036847932566,21,BZ,C4,11,7,11,2021,2021-11-07
-9223372035353409232,-9223372036847906768,21,BZ,C4,11,6,11,2021,2021-11-06
-9223372035353415695,-9223372036848607657,21,BZ,C4,11,4,11,2021,2021-11-04
-9223372035353415696,-9223372036848118489,21,BZ,C4,11,3,11,2021,2021-11-03
-9223372035353415707,-9223372036848608988,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035353415708,-9223372036848125853,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035353434992,-9223372036847987727,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035353434993,-9223372036848120308,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353454411,-9223372036848171921,21,BZ,C4,11,6,11,2021,2021-11-06
-9223372035353454412,-9223372036848630251,21,BZ,C4,11,6,11,2021,2021-11-06
-9223372035353461880,-9223372036848612603,21,BZ,C4,11,3,11,2021,2021-11-03
-9223372035353461882,-9223372036848620439,21,BZ,C4,11,3,11,2021,2021-11-03
-9223372035353475676,-9223372036848641316,21,BZ,C4,11,4,11,2021,2021-11-04
-9223372035353477125,-9223372036848634621,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353477136,-9223372036848634613,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353481755,-9223372036847950613,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035353495249,-9223372036848126758,21,BZ,C4,11,5,11,2021,2021-11-05
-9223372035354065688,-9223372036849317267,25,BL,C4,11,10,11,2021,2021-11-10
-9223372035354936717,-9223372036848019468,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035354936718,-9223372036848595217,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035355457718,-9223372036847910804,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035355457731,-9223372036847948092,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035355894073,-9223372036848624571,22,TN,C4,11,8,11,2021,2021-11-08
-9223372035355903195,-9223372036850337297,4,CN,C4,11,4,11,2021,2021-11-04
-9223372035356705824,-9223372036849305105,17,BS,C4,11,6,11,2021,2021-11-06
-9223372035356715231,-9223372036848600002,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035356715282,-9223372036848599999,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035414592150,-9223372036849257496,97,LC,C4,11,11,11,2021,2021-11-11
-9223372035414595072,-9223372036849570081,1,TO,C4,11,10,11,2021,2021-11-10
-9223372035414597724,-9223372036849105394,22,TN,C4,11,10,11,2021,2021-11-10
-9223372035414598213,-9223372036850225200,4,CN,C4,11,11,11,2021,2021-11-11
-9223372035416662742,-9223372036846593086,1,TO,C4,11,10,11,2021,2021-11-10
-9223372035416662775,-9223372036850475448,1,TO,C4,11,1,11,2021,2021-11-01
-9223372035426037790,-9223372036847883683,25,BL,C4,11,5,11,2021,2021-11-05
-9223372035429958439,-9223372036847907050,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035429958440,-9223372036850172527,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035429958453,-9223372036850172363,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035429958454,-9223372036850172353,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035429958458,-9223372036850172556,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035429958927,-9223372036850172286,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035429958930,-9223372036849227079,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035429958940,-9223372036850172481,2,VC,C4,11,10,11,2021,2021-11-10
-9223372035441517950,-9223372036848642526,22,TN,C4,11,5,11,2021,2021-11-05
-9223372035441523143,-9223372036848601310,22,TN,C4,11,9,11,2021,2021-11-09
-9223372035442094110,-9223372036848620223,22,TN,C4,11,6,11,2021,2021-11-06
-9223372035447277952,-9223372036848125607,22,TN,C4,11,4,11,2021,2021-11-04
-9223372035447277974,-9223372036848644202,22,TN,C4,11,6,11,2021,2021-11-06
-9223372035447277981,-9223372036848125622,22,TN,C4,11,6,11,2021,2021-11-06
-9223372035447277988,-9223372036848595839,22,TN,C4,11,8,11,2021,2021-11-08
-9223372035447277997,-9223372036848639122,22,TN,C4,11,9,11,2021,2021-11-09
-9223372035447277999,-9223372036848626023,22,TN,C4,11,8,11,2021,2021-11-08
-9223372035447278006,-9223372036848626036,22,TN,C4,11,8,11,2021,2021-11-08
-9223372035447278274,-9223372036848655027,22,TN,C4,11,3,11,2021,2021-11-03
-9223372035447278293,-9223372036847999893,22,TN,C4,11,2,11,2021,2021-11-02
-9223372035450864101,-9223372036848598937,22,TN,C4,11,10,11,2021,2021-11-10
-9223372035454552159,-9223372036849906437,17,BS,C4,11,8,11,2021,2021-11-08
-9223372035454552175,-9223372036849906300,17,BS,C4,11,8,11,2021,2021-11-08
-9223372035458142532,-9223372036848606221,22,TN,C4,11,3,11,2021,2021-11-03
-9223372035470442087,-9223372036849277594,12,VA,C4,11,6,11,2021,2021-11-06
-9223372035504885136,-9223372036847943208,22,TN,C4,11,7,11,2021,2021-11-07
-9223372035504887631,-9223372036848633528,22,TN,C4,11,4,11,2021,2021-11-04
-9223372035504887683,-9223372036848643080,22,TN,C4,11,4,11,2021,2021-11-04
-9223372035512597613,-9223372036848001967,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597623,-9223372036848001970,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597629,-9223372036848001971,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597666,-9223372036848127384,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597706,-9223372036848001976,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597707,-9223372036848001978,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597708,-9223372036848641442,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597728,-9223372036849114884,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597730,-9223372036848658843,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512597739,-9223372036848655031,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035512744979,-9223372036848634704,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035513686041,-9223372036848121912,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035513731758,-9223372036848018051,21,BZ,C4,11,2,11,2021,2021-11-02
-9223372035514529542,-9223372036848612243,21,BZ,C4,11,1,11,2021,2021-11-01
-9223372035515078173,-9223372036847921374,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035519414473,-9223372036850164958,12,VA,C4,11,1,11,2021,2021-11-01
-9223372035533817641,-9223372036848598096,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035548408608,-9223372036848594831,22,TN,C4,11,1,11,2021,2021-11-01
-9223372035619427257,-9223372036849351924,1,TO,C4,11,1,11,2021,2021-11-01
-9223372035619427691,-9223372036849351908,1,TO,C4,11,1,11,2021,2021-11-01
-9223372035652318979,-9223372036850176237,24,VI,C4,11,2,11,2021,2021-11-02
-9223372033540330722,-9223372036848649184,21,BZ,C4,11,29,12,2021,2021-12-29
-9223372033741195678,-9223372036848009830,21,BZ,C4,11,17,12,2021,2021-12-17
-9223372033756512226,-9223372036847822446,22,TN,C4,11,10,12,2021,2021-12-10
-9223372033801457933,-9223372036847817963,54,PG,C4,11,20,12,2021,2021-12-20
-9223372033890049910,-9223372036848653988,21,BZ,C4,11,16,12,2021,2021-12-16
-9223372034223674451,-9223372036847915531,21,BZ,C4,11,14,12,2021,2021-12-14
-9223372034308375059,-9223372036848117560,21,BZ,C4,11,3,12,2021,2021-12-03
-9223372034308375150,-9223372036848627284,21,BZ,C4,11,4,12,2021,2021-12-04
-9223372034308394581,-9223372036847920334,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034308394685,-9223372036847928412,21,BZ,C4,11,31,12,2021,2021-12-31
-9223372034308394686,-9223372036848123056,21,BZ,C4,11,31,12,2021,2021-12-31
-9223372034308394687,-9223372036848622623,21,BZ,C4,11,31,12,2021,2021-12-31
-9223372034308394807,-9223372036847891550,21,BZ,C4,11,28,12,2021,2021-12-28
-9223372034308394883,-9223372036847928413,21,BZ,C4,11,28,12,2021,2021-12-28
-9223372034326470313,-9223372036848615001,21,BZ,C4,11,3,12,2021,2021-12-03
-9223372034326488008,-9223372036848126640,21,BZ,C4,11,4,12,2021,2021-12-04
-9223372034445400400,-9223372036848650476,21,BZ,C4,11,31,12,2021,2021-12-31
-9223372034445401388,-9223372036848126575,21,BZ,C4,11,10,12,2021,2021-12-10
-9223372034445401454,-9223372036848631453,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034445402049,-9223372036848125432,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445402533,-9223372036847984695,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034445402611,-9223372036847984696,21,BZ,C4,11,31,12,2021,2021-12-31
-9223372034445403251,-9223372036847975111,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445403415,-9223372036847952804,21,BZ,C4,11,22,12,2021,2021-12-22
-9223372034445414690,-9223372036846492750,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414691,-9223372036847293132,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414692,-9223372036847917856,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414693,-9223372036847973785,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414694,-9223372036848017919,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414695,-9223372036848119300,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414696,-9223372036848123490,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414697,-9223372036848639994,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414698,-9223372036848620591,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414699,-9223372036848124552,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414700,-9223372036848126200,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414701,-9223372036848125873,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414702,-9223372036848127438,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414703,-9223372036848608471,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445414704,-9223372036848620432,21,BZ,C4,11,24,12,2021,2021-12-24
-9223372034445427896,-9223372036848612829,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034445432232,-9223372036847984482,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034445433406,-9223372036849119170,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034445435924,-9223372036848625533,21,BZ,C4,11,26,12,2021,2021-12-26
-9223372034445441703,-9223372036848120167,21,BZ,C4,11,20,12,2021,2021-12-20
-9223372034445445915,-9223372036848616109,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034445611940,-9223372036848653654,21,BZ,C4,11,30,12,2021,2021-12-30
-9223372034449846604,-9223372036850548486,1,TO,C4,11,28,12,2021,2021-12-28
-9223372034451765570,-9223372036849314886,14,SO,C4,11,31,12,2021,2021-12-31
-9223372034458923650,-9223372036848123910,21,BZ,C4,11,18,12,2021,2021-12-18
